category,subcategory,description,price_eu,compare,brand,supermercado
Despensa,"Desayuno, dulces y café",Chocolate con Avellanas 150 Gr,1.15,"7,67 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Infusion Duerme Bien 20 Bolsitas 20 U,2.75,"0,14 € / 1 U",Pompadour,CONSUM
Despensa,"Desayuno, dulces y café",Edulcorante 650 Comprimidos 39 Gr,0.85,"2,18 € / 100 Gr",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Magdalena Cuadrada 350 Gr,1.29,"3,69 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Valencianas 12 Unidades 350 Gr,1.35,"3,86 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Valencianas 24 Unidades 700 Gr,2.5,"3,57 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Caramelos Cítricos Vita C sin Azúcar 4 x 32 Gr,2.6,"20,31 € / 1 Kg",Halls,CONSUM
Despensa,"Desayuno, dulces y café",Café Expresso Mezcla Molido 250 Gr,2.2,"8,80 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Croissants Bolsa 350 Gr,1.5,"4,29 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Pan de Leche 8 Unidades 320 Gr,1.29,"4,03 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Croissants Rellenos de Chocolate 360 Gr,1.79,"4,97 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Palmeritas Hojaldre 16 Unidades 180 Gr,0.95,"5,28 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Cappuccino Cápsulas 8+8 Unidades 8 Do,4.89,"0,61 € / 1 Do",Dolce gusto,CONSUM
Despensa,"Desayuno, dulces y café",Café Expresso Cápsulas 16 U,4.25,"0,27 € / 1 U",Dolce gusto,CONSUM
Despensa,"Desayuno, dulces y café",Tortas de Anís 400 Gr,2.1,"5,25 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Cacao Soluble 500 Gr,2.4,"4,80 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Cacao Soluble 900 Gr,3.39,"3,77 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Copos de Arroz y Trigo con Chocolate 300 Gr,1.59,"5,30 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Café Descafeinado Molido 250 Gr,2.99,"11,96 € / 1 Kg",Valiente,CONSUM
Despensa,"Desayuno, dulces y café",Café Molido Mezcla 250 Gr,2.55,"10,20 € / 1 Kg",Valiente,CONSUM
Despensa,"Desayuno, dulces y café",Café Molido Natural 250 Gr,2.55,"10,20 € / 1 Kg",Valiente,CONSUM
Despensa,"Desayuno, dulces y café",Lacasitos Tubo Pack de 4 4 x 20 Gr,2.79,"34,88 € / 1 Kg",Lacasitos,CONSUM
Despensa,"Desayuno, dulces y café",Vela de Aniversario Número 1 1 U,0.75,"0,75 € / 1 U",Roura,CONSUM
Despensa,"Desayuno, dulces y café",Café Descafeinado Molido Mezcla 250 Gr,1.7,"6,80 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Barquillos Rellenos de Chocolate 150 Gr,0.69,"4,60 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Barquillos Rellenos de Crema Sabor Nata 150 Gr,0.69,"4,60 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Búlgaros de Chocolate 5 Unidades 175 Gr,1.59,"9,09 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Chocolate Negro 70% sin Azúcar 125 Gr,1.99,"15,92 € / 1 Kg",Valor,CONSUM
Despensa,"Desayuno, dulces y café",Chocolate Puro y Almendras sin Azúcar 150 Gr,3.25,"21,67 € / 1 Kg",Valor,CONSUM
Despensa,"Desayuno, dulces y café",Compota de Manzana sin Frío Pack de 2 2 x 100 Gr,1.4,"7,00 € / 1 Kg",Anela,CONSUM
Despensa,"Desayuno, dulces y café",Chocolate Negro Postres 200 Gr,1.45,"7,25 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Chocolate Negro 55% con Almendra 150 Gr,1.29,"8,60 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Chocolate Relleno Caramelo y Avellana 300 Gr,3.95,"13,17 € / 1 Kg",Milka,CONSUM
Despensa,"Desayuno, dulces y café",Bocaditos 18 Unidades 370 Gr,1.49,"4,03 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Bocaditos Chocolate 12 Unidades 330 Gr,1.45,"4,39 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Miel Milflores Panal Dosificador 425 Gr,6.77,"15,93 € / 1 Kg",Granja s.fco,CONSUM
Despensa,"Desayuno, dulces y café",Caramelo con Muñeco Más 3 Recambios 26 Gr,2.05,"7,88 € / 100 Gr",Pez,CONSUM
Despensa,"Desayuno, dulces y café",Chocolate con leche y Almendras sin Azúcar 150 Gr,3.25,"21,67 € / 1 Kg",Valor,CONSUM
Despensa,"Desayuno, dulces y café",Chocolate Negro 55% 150 Gr,1.05,"7,00 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Infusión Delgaxan Plus 20 Bolsitas 20 U,2.75,"0,14 € / 1 U",Pompadour,CONSUM
Despensa,"Desayuno, dulces y café",Café Cortado Cápsulas 16 U,4.25,"0,27 € / 1 U",Dolce gusto,CONSUM
Despensa,"Desayuno, dulces y café",Crema de Cacao 1 Sabor. Bote 500 Gr,1.95,"3,90 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Chocolate con Leche Extrafino 270 Gr,2.89,"10,70 € / 1 Kg",Nestle,CONSUM
Despensa,"Desayuno, dulces y café",Mermelada Diet Melocotón 280 Gr,1.99,"7,11 € / 1 Kg",Helios,CONSUM
Despensa,"Desayuno, dulces y café",Crema de Cacao 2 Sabores Bote 500 Gr,1.95,"3,90 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Café Con Leche Cápsulas 16 U,4.25,"0,27 € / 1 U",Dolce gusto,CONSUM
Despensa,"Desayuno, dulces y café",Infusion Cola de Caballo Plus 3 Bolsitas 20 Unid. 20 Do,2.75,"0,14 € / 1 Do",Pompadour,CONSUM
Despensa,"Desayuno, dulces y café","Chicles Sin Azúcar de Eucalipto en grageas, 10 uds",1.19,"8,50 € / 100 Gr",Orbit,CONSUM
Despensa,"Desayuno, dulces y café","Chicles Sin Azúcar de Menta en grageas, 10 uds",1.19,"8,50 € / 100 Gr",Orbit,CONSUM
Despensa,"Desayuno, dulces y café","Chicles Sin Azúcar de Hierbabuena en grageas, 10 uds 14gr",1.19,"8,50 € / 100 Gr",Orbit,CONSUM
Despensa,"Desayuno, dulces y café","Boomer MaxiRoll Chicle de Fresa en Rollo, 180cm 56 Gr",2.79,"49,82 € / 1 Kg",Boomer,CONSUM
Despensa,"Desayuno, dulces y café",Huevo Chocolate con Sorpresa Pack 3 x 20 Gr,3.49,"58,17 € / 1 Kg",Kinder,CONSUM
Despensa,"Desayuno, dulces y café",Chicle Fresa en Bolsa 44 Gr,1.35,"3,07 € / 100 Gr",Trident,CONSUM
Despensa,"Desayuno, dulces y café",Chicle Menta en Bolsa 44 Gr,1.35,"3,07 € / 100 Gr",Trident,CONSUM
Despensa,"Desayuno, dulces y café",Café Expresso Bonka Cápsulas 16 U,4.89,"0,31 € / 1 U",Dolce gusto,CONSUM
Despensa,"Desayuno, dulces y café",Infusión Tomillo 20 bolsitas 20 U,2.5,"0,13 € / 1 U",Pompadour,CONSUM
Despensa,"Desayuno, dulces y café",Caramelo Menta sin Azúcar 3 x 8 Gr,3.3,"13,75 € / 100 Gr",Smint,CONSUM
Despensa,"Desayuno, dulces y café",Cereales Rellenos Crema con Leche 375 Gr,1.99,"5,31 € / 1 Kg",Consum kids,CONSUM
Despensa,"Desayuno, dulces y café",Impulsor repostería 6 sobres de 15gr. 90 Gr,0.7,"7,78 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Café Soluble Descafeinado Sticks 10 U,1.05,"0,11 € / 1 U",Consum,CONSUM
Despensa,"Desayuno, dulces y café","Chicles Sin Azúcar de Eucalipto fuerte en grageas, 10 uds 4x14gr",3.69,"65,89 € / 1 Kg",Orbit,CONSUM
Despensa,"Desayuno, dulces y café",Cereales Corn Flakes Caja 500 Gr,3.0,"6,00 € / 1 Kg",Kellogg's,CONSUM
Despensa,"Desayuno, dulces y café",Cortado Descafeinado Cápsulas 16 U,4.89,"0,31 € / 1 U",Dolce gusto,CONSUM
Despensa,"Desayuno, dulces y café",Almendra Molida Bolsa 125 Gr,2.07,"16,56 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Cacao a La Taza Paquete 400 Gr,1.9,"4,75 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Harina de Trigo Común Paquete 1 Kg,0.7,"0,70 € / 1 Kg",Rio,CONSUM
Despensa,"Desayuno, dulces y café",Harina Repostera Paquete 1 Kg,1.05,"1,05 € / 1 Kg",Rio,CONSUM
Despensa,"Desayuno, dulces y café",Bizcocho Duro Huevo 300 Gr,1.89,"6,30 € / 1 Kg",Coral,CONSUM
Despensa,"Desayuno, dulces y café",Mermelada Arandano Tarro 340 Gr,2.2,"6,47 € / 1 Kg",Helios,CONSUM
Despensa,"Desayuno, dulces y café",Chocolate Blanco para Postres 180 Gr,2.25,"12,50 € / 1 Kg",Nestle,CONSUM
Despensa,"Desayuno, dulces y café",Harina de Fuerza Paquete 1 Kg,0.91,"0,91 € / 1 Kg",Rio,CONSUM
Despensa,"Desayuno, dulces y café",Magdalena Concha 300 Gr,1.69,"5,63 € / 1 Kg",Arenas,CONSUM
Despensa,"Desayuno, dulces y café",Galleta Mikado con Chocoleche 75 Gr,1.95,"26,00 € / 1 Kg",Lu,CONSUM
Despensa,"Desayuno, dulces y café",Galleta Choco Flakes 520 Gr,3.59,"6,90 € / 1 Kg",Cuetara,CONSUM
Despensa,"Desayuno, dulces y café",Café Descafeinado Mezcla 200 Gr,3.69,"18,45 € / 1 Kg",Marcilla,CONSUM
Despensa,"Desayuno, dulces y café",Café Descafeinado Natural 200 Gr,3.69,"18,45 € / 1 Kg",Marcilla,CONSUM
Despensa,"Desayuno, dulces y café","Bote Chicles Sin Azúcar de Hierbabuena en grageas, 60 uds 84gr",3.99,"47,50 € / 1 Kg",Orbit,CONSUM
Despensa,"Desayuno, dulces y café","Bote Chicles Sin Azúcar de Menta en grageas, 60ud 84gr",3.99,"47,50 € / 1 Kg",Orbit,CONSUM
Despensa,"Desayuno, dulces y café",Magdalenas Estilo Casero 300 Gr,2.69,"8,97 € / 1 Kg",Dulcesol,CONSUM
Despensa,"Desayuno, dulces y café",Galleta Rellena Chocolate Príncipe 300 Gr,2.1,"7,00 € / 1 Kg",Lu,CONSUM
Despensa,"Desayuno, dulces y café",Té Chai 20 Bolsitas 20 U,2.79,"0,14 € / 1 U",Hornimans,CONSUM
Despensa,"Desayuno, dulces y café",Chocolate con Chips Ahoy 100 Gr,1.55,"15,50 € / 1 Kg",Milka,CONSUM
Despensa,"Desayuno, dulces y café",Cerezas Grageas 80 Gr,1.15,"14,38 € / 1 Kg",Fini,CONSUM
Despensa,"Desayuno, dulces y café",Deli Jelly 80 Gr,0.99,"12,38 € / 1 Kg",Fini,CONSUM
Despensa,"Desayuno, dulces y café",Galleta Tosta Rica Caja 570 Gr,3.0,"5,26 € / 1 Kg",Cuetara,CONSUM
Despensa,"Desayuno, dulces y café",Kinder Bueno Mini 108 Gr,2.49,"23,06 € / 1 Kg",Kinder,CONSUM
Despensa,"Desayuno, dulces y café",Mermelada Tomate Frasco 410 Gr,1.6,"3,90 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Café Ristretto Ardenza Cápsulas 16 U,4.89,"0,31 € / 1 U",Dolce gusto,CONSUM
Despensa,"Desayuno, dulces y café",Lacasitos 150 Gr,2.79,"18,60 € / 1 Kg",Lacasa,CONSUM
Despensa,"Desayuno, dulces y café",Azucaritos Blancos Caja 300 Gr,1.4,"4,67 € / 1 Kg",Azucarera,CONSUM
Despensa,"Desayuno, dulces y café","Chicle Hierbabuena Bolsa 43,5 Gr",1.35,"3,10 € / 100 Gr",Trident,CONSUM
Despensa,"Desayuno, dulces y café",Azucaritos Moreno Caja 300 Gr,1.55,"5,17 € / 1 Kg",Azucarera,CONSUM
Despensa,"Desayuno, dulces y café",Harina de Maíz Caja 400 Gr,2.99,"7,48 € / 1 Kg",Maizena,CONSUM
Despensa,"Desayuno, dulces y café",Barrita Nesquik 6U 150 Gr,2.99,"19,93 € / 1 Kg",Nestle,CONSUM
Despensa,"Desayuno, dulces y café",Caramelo Balsámico Eucalipto 200 Gr,1.65,"8,25 € / 1 Kg",Pictolin,CONSUM
Despensa,"Desayuno, dulces y café",Caramelo Balsámico Eucalipto sin Azúcar 150 Gr,1.85,"12,33 € / 1 Kg",Pictolin,CONSUM
Despensa,"Desayuno, dulces y café",Mermelada Diet Frambuesa 280 Gr,2.99,"10,68 € / 1 Kg",Vieja fabric,CONSUM
Despensa,"Desayuno, dulces y café",Mermelada Diet Naranja Amarga 290 Gr,2.79,"9,62 € / 1 Kg",Vieja fabric,CONSUM
Despensa,"Desayuno, dulces y café",Cereales All-Bran Chocolate Caja 375 Gr,3.5,"9,33 € / 1 Kg",Kellogg's,CONSUM
Despensa,"Desayuno, dulces y café",Muesli Chocolate Extra Crujiente 375 Gr,4.25,"11,33 € / 1 Kg",Kellogg's,CONSUM
Despensa,"Desayuno, dulces y café",Café Descafeinado Intenso Cápsulas 16 U,4.25,"0,27 € / 1 U",Dolce gusto,CONSUM
Despensa,"Desayuno, dulces y café",Chocolate Negro 70% Cacao 200 Gr,3.2,"16,00 € / 1 Kg",Valor,CONSUM
Despensa,"Desayuno, dulces y café",Galleta Digestive Manzana y Avena 225 Gr,1.0,"4,44 € / 1 Kg",Fontaneda,CONSUM
Despensa,"Desayuno, dulces y café",Chocolate con Leche Extrafino 125 Gr,1.39,"11,12 € / 1 Kg",Nestle,CONSUM
Despensa,"Desayuno, dulces y café",Café Expresso Natural Molido 250 Gr,2.2,"8,80 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Galletas Desayuno con Chocolate y Cereales 400 Gr,1.75,"4,38 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Crema de Untar 350 Gr,3.69,"10,54 € / 1 Kg",Nutella,CONSUM
Despensa,"Desayuno, dulces y café",Azúcar Glace Bote 500 Gr,2.6,"5,20 € / 1 Kg",Azucarera,CONSUM
Despensa,"Desayuno, dulces y café",Cereales Nesquik Chocolate 375 Gr,3.59,"9,57 € / 1 Kg",Nestle,CONSUM
Despensa,"Desayuno, dulces y café","Chicles Sin Azúcar de Menta en grageas, 10 uds 4x14gr",3.69,"65,89 € / 1 Kg",Orbit,CONSUM
Despensa,"Desayuno, dulces y café",Pastelitos de Chocolate Pack de 4 4 x 40 Gr,2.99,"18,69 € / 1 Kg",Phoskito,CONSUM
Despensa,"Desayuno, dulces y café","Chicle Grageado Sabor Fresa 14,5 Gr",0.95,"6,79 € / 100 Gr",Trident,CONSUM
Despensa,"Desayuno, dulces y café",Caramelos Cítricos Vita C sin Azúcar 32 Gr,0.99,"3,09 € / 100 Gr",Halls,CONSUM
Despensa,"Desayuno, dulces y café",Kinder Bueno White 39 Gr,1.15,"2,95 € / 100 Gr",Kinder,CONSUM
Despensa,"Desayuno, dulces y café",Barritas de Muesli con Chocolate 6U 150 Gr,1.52,"10,13 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Vela de Aniversario Número 2 1 U,0.75,"0,75 € / 1 U",Roura,CONSUM
Despensa,"Desayuno, dulces y café",Chocolate Crujiente 100 Gr,0.99,"9,90 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Barritas Special K Chocolate con Leche 6U 120 Gr,3.55,"29,58 € / 1 Kg",Kellogg's,CONSUM
Despensa,"Desayuno, dulces y café",Café Soluble 3 en 1 10 sobres 160 Gr,2.8,"17,50 € / 1 Kg",Nescafe,CONSUM
Despensa,"Desayuno, dulces y café",Duplo Café Soluble Natural 2 x 200 Gr,11.0,"27,50 € / 1 Kg",Nescafe,CONSUM
Despensa,"Desayuno, dulces y café",Pastelito Tigretón Pack de 3 3 x 50 Gr,2.29,"15,27 € / 1 Kg",Tigreton,CONSUM
Despensa,"Desayuno, dulces y café",Barrita Muesli con Arándanos 6U 150 Gr,1.85,"12,33 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Caramelo Toffe sin Azúcar 90 Gr,2.29,"25,44 € / 1 Kg",Werthers,CONSUM
Despensa,"Desayuno, dulces y café",Stevia Edulcorante 50 U,1.85,"0,04 € / 1 U",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Chocolate Negro 70% con Almendras 250 Gr,4.85,"19,40 € / 1 Kg",Valor,CONSUM
Despensa,"Desayuno, dulces y café",Confitura Diet Fresa 280 Gr,2.69,"9,61 € / 1 Kg",Hero,CONSUM
Despensa,"Desayuno, dulces y café",Duplo Café Soluble Descafeinado 2 x 200 Gr,11.0,"27,50 € / 1 Kg",Nescafe,CONSUM
Despensa,"Desayuno, dulces y café",Galletas Mini Cookies 85 Gr,0.69,"8,12 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Café Lungo Cápsulas 16 U,4.25,"0,27 € / 1 U",Dolce gusto,CONSUM
Despensa,"Desayuno, dulces y café",Torcidas Regaliz Fresa 170 Gr,1.15,"7,67 € / 1 Kg",Fini,CONSUM
Despensa,"Desayuno, dulces y café",Briochoco 6 unidades 240 Gr,1.49,"6,21 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Galletas sin Sal y sin Azúcar 600 Gr,2.49,"4,15 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Vela de Aniversario Número 0 1 U,0.75,"0,75 € / 1 U",Roura,CONSUM
Despensa,"Desayuno, dulces y café",Vela de Aniversario Número 3 1 U,0.75,"0,75 € / 1 U",Roura,CONSUM
Despensa,"Desayuno, dulces y café",Vela de Aniversario Número 4 1 U,0.75,"0,75 € / 1 U",Roura,CONSUM
Despensa,"Desayuno, dulces y café",Vela de Aniversario Número 5 1 U,0.75,"0,75 € / 1 U",Roura,CONSUM
Despensa,"Desayuno, dulces y café",Vela de Aniversario Número 6 1 U,0.75,"0,75 € / 1 U",Roura,CONSUM
Despensa,"Desayuno, dulces y café",Vela de Aniversario Número 7 1 U,0.75,"0,75 € / 1 U",Roura,CONSUM
Despensa,"Desayuno, dulces y café",Vela de Aniversario Número 8 1 U,0.75,"0,75 € / 1 U",Roura,CONSUM
Despensa,"Desayuno, dulces y café",Vela de Aniversario Número 9 1 U,0.75,"0,75 € / 1 U",Roura,CONSUM
Despensa,"Desayuno, dulces y café",Vela de Aniversario Número ? 1 U,0.75,"0,75 € / 1 U",Roura,CONSUM
Despensa,"Desayuno, dulces y café",Pastelito Pantera Rosa Pack de 3 3 x 55 Gr,2.29,"13,88 € / 1 Kg",Pantera rosa,CONSUM
Despensa,"Desayuno, dulces y café",Huevo Kinder Joy Unidades 20 Gr,1.4,"7,00 € / 100 Gr",Kinder,CONSUM
Despensa,"Desayuno, dulces y café",Copos Avena Suave 500 Gr,1.99,"3,98 € / 1 Kg",Oatibix,CONSUM
Despensa,"Desayuno, dulces y café",Chocolate Negro 82% Cacao 170 Gr,3.2,"18,82 € / 1 Kg",Valor,CONSUM
Despensa,"Desayuno, dulces y café",Cereales Trigo 430 Gr,3.39,"7,88 € / 1 Kg",Weetabix,CONSUM
Despensa,"Desayuno, dulces y café",Galletas con Gotas de Chocolate 300 Gr,3.9,"13,00 € / 1 Kg",Chips ahoy,CONSUM
Despensa,"Desayuno, dulces y café",Mermelada Albaricoque Frasco 410 Gr,1.6,"3,90 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Mermelada Ciruela Frasco 410 Gr,1.7,"4,15 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Coco Rallado Bolsa 125 Gr,1.01,"8,08 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Napolitanas Chocolate 8 Unidades 320 Gr,1.55,"4,84 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Petit Croissants al Cacao 150 Gr,0.95,"6,33 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Napolitanas de Crema 320 Gr,1.55,"4,84 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Bizcocho Ositos Lulu Relleno de Chocolate 5U 150 Gr,1.99,"13,27 € / 1 Kg",Fontaneda,CONSUM
Despensa,"Desayuno, dulces y café",Mermelada Diet Fresa 280 Gr,1.99,"7,11 € / 1 Kg",Helios,CONSUM
Despensa,"Desayuno, dulces y café",Mermelada Diet Ciruela 280 Gr,1.99,"7,11 € / 1 Kg",Helios,CONSUM
Despensa,"Desayuno, dulces y café",Sandwich Relleno Choco Pack 3 3 x 250 Gr,2.25,"3,00 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Galleta María sin Gluten 380 Gr,3.6,"9,47 € / 1 Kg",Gullon,CONSUM
Despensa,"Desayuno, dulces y café",Galleta Principe Estrella 225 Gr,2.5,"11,11 € / 1 Kg",Lu,CONSUM
Despensa,"Desayuno, dulces y café",Galletas Choco Wafer 180 Gr,2.9,"16,11 € / 1 Kg",Milka,CONSUM
Despensa,"Desayuno, dulces y café",Yerba Mate . 500 Gr,3.55,"7,10 € / 1 Kg",La tranquera,CONSUM
Despensa,"Desayuno, dulces y café",Bizcochadas Bolsa 365 Gr,2.59,"7,10 € / 1 Kg",La cueva,CONSUM
Despensa,"Desayuno, dulces y café",Galletas Choco Cream Bañadas Choco Blanco 252 Gr,1.35,"5,36 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Galleta Choco Cream Mini 100 Gr,0.85,"8,50 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Huevo Kinder Joy Pack 3 x 20 Gr,3.59,"59,83 € / 1 Kg",Kinder,CONSUM
Despensa,"Desayuno, dulces y café",Preparado Pastel Fresco Sabor Limón 103 Gr,1.59,"15,44 € / 1 Kg",Royal,CONSUM
Despensa,"Desayuno, dulces y café",Mermelada Naranja Amarga Frasco 410 Gr,1.25,"3,05 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Mermelada Fresa 0% Azúcares Añadidos 280 Gr,1.3,"4,64 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Mermelada Melocotón 0% Azúcares Añadidos 280 Gr,1.3,"4,64 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Caramelo con Palo Melody Pops 15 Gr,1.0,"6,67 € / 100 Gr",Chupa-chups,CONSUM
Despensa,"Desayuno, dulces y café","Chicles Stick Sabor Fresa 13,5 Gr",0.95,"7,04 € / 100 Gr",Trident,CONSUM
Despensa,"Desayuno, dulces y café",Brazo de Fresa 300 Gr,1.99,"6,63 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café","Chicle Grageado Sabor Menta 14,5 Gr",0.95,"6,79 € / 100 Gr",Trident,CONSUM
Despensa,"Desayuno, dulces y café",Cacao Soluble 0% Bote 325 Gr,4.29,"13,20 € / 1 Kg",Cola cao,CONSUM
Despensa,"Desayuno, dulces y café",TéSlim Caja 20 U,2.79,"0,14 € / 1 U",Hornimans,CONSUM
Despensa,"Desayuno, dulces y café",Galleta Digestive 700 Gr,3.8,"5,43 € / 1 Kg",Fontaneda,CONSUM
Despensa,"Desayuno, dulces y café",Cacao Instantáneo Turbo 375 Gr,3.79,"10,11 € / 1 Kg",Cola cao,CONSUM
Despensa,"Desayuno, dulces y café",Magdalenas Redondas 350 Gr,1.39,"3,86 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Chococream Bañada Chocolate leche 252 Gr,1.39,"5,52 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Chococream 176 Gr,0.65,"3,69 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Galletas Principe Estrella con Chocolate Blanco 225 Gr,2.5,"11,11 € / 1 Kg",Lu,CONSUM
Despensa,"Desayuno, dulces y café",Torta de Aceite 180 Gr,2.2,"12,22 € / 1 Kg",Ines rosales,CONSUM
Despensa,"Desayuno, dulces y café",Bizcocho Cake&choc Relleno de Chocolate 5 U 175 Gr,2.8,"16,00 € / 1 Kg",Milka,CONSUM
Despensa,"Desayuno, dulces y café",Galleta Chocobiscuit 150 Gr,2.9,"19,33 € / 1 Kg",Milka,CONSUM
Despensa,"Desayuno, dulces y café",Galletas Príncipe Maxi Choc 250 Gr,2.25,"9,00 € / 1 Kg",Lu,CONSUM
Despensa,"Desayuno, dulces y café",Galleta Caramelizada 12 Packs de 2 Unidades 187 Gr,1.5,"8,02 € / 1 Kg",Lotus,CONSUM
Despensa,"Desayuno, dulces y café",Galleta Artichoco Paquete 210 Gr,2.55,"12,14 € / 1 Kg",Artiach,CONSUM
Despensa,"Desayuno, dulces y café",Galletas Dinosaurus Huevos Caja 4 Packs 140 Gr,2.49,"17,79 € / 1 Kg",Artiach,CONSUM
Despensa,"Desayuno, dulces y café",Galletas Desayuno con Leche y 5 Cereales 400 Gr,1.69,"4,23 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café",Neulas Caja 25 Unidades 96 Gr,1.35,"14,06 € / 1 Kg",Dicar,CONSUM
Despensa,"Desayuno, dulces y café",Mini Croissants 270 Gr,1.35,"5,00 € / 1 Kg",Consum,CONSUM
Despensa,"Desayuno, dulces y café","Tartaleta Chocolate con Leche 235,80 Gr",1.45,"6,15 € / 1 Kg",Consum kids,CONSUM
Despensa,"Desayuno, dulces y café",Galleta Rellena Chocolate Pack de 3 3 x 300 Gr,5.49,"6,10 € / 1 Kg",Lu,CONSUM
Despensa,"Desayuno, dulces y café",Galleta Sandwich Choco Pause 260 Gr,2.9,"11,15 € / 1 Kg",Milka,CONSUM
Despensa,"Desayuno, dulces y café",Galleta Desayuno sin Azúcares 216 Gr,2.65,"12,27 € / 1 Kg",Gullon zero,CONSUM
Despensa,"Desayuno, dulces y café",Queso Cabra Medallón 75 Gr,1.27,"16,93 € / 1 Kg",Granja rinya,CONSUM
Despensa,"Desayuno, dulces y café",Plum Cake Mármol 400 Gr,2.15,"5,38 € / 1 Kg",Dulcesol,CONSUM
Despensa,"Desayuno, dulces y café",Azúcar Moreno Bolsa 500 Gr,2.89,"5,78 € / 1 Kg",Naturtierra,CONSUM
Despensa,"Desayuno, dulces y café",Corn Flakes Classic sin Azúcar y sin Gluten 300 Gr,1.99,"6,63 € / 1 Kg",Esgir,CONSUM
Despensa,"Desayuno, dulces y café",Edulcorante 400 Comprimidos 400 U,3.95,"0,01 € / 1 U",Natreen,CONSUM
Despensa,"Desayuno, dulces y café",Bracitos Trufa Chocolate 235 Gr,1.0,"7,14 € / 1 Kg",Dulcesol,CONSUM
Despensa,"Desayuno, dulces y café",Galleta Mikado Leche Pocket 39 Gr,1.35,"3,46 € / 100 Gr",Lu,CONSUM
Despensa,"Desayuno, dulces y café",Confitura Albaricoque 330 Gr,2.49,"7,55 € / 1 Kg",Hero,CONSUM
