product~product_type~product_volume~product_price_per_unit~product_price~product_unit~product_category~product_subcategory~product_url~product_code~collected_timestamp
Arroz precocido Hacendado ultracongelado~Paquete~6 bolsitas (1 kg)~| 2,02 €/kg~2.02~/ud.~Congelados >~Arroz y pasta~https://tienda.mercadona.es/product/61302/arroz-precocido-hacendado-ultracongelado-paquete~61302~2023-03-12 02:31:32.853460
Risotto de champiñones Hacendado ultracongelados~Paquete~500 g~| 3,30 €/kg~1.65~/ud.~Congelados >~Arroz y pasta~https://tienda.mercadona.es/product/61358/risotto-champinones-hacendado-ultracongelados-paquete~61358~2023-03-12 02:31:33.308207
Arroz negro Hacendado ultracongelado~Paquete~600 g~| 4,167 €/kg~2.5~/ud.~Congelados >~Arroz y pasta~https://tienda.mercadona.es/product/61327/arroz-negro-hacendado-ultracongelado-paquete~61327~2023-03-12 02:31:33.799316
Arroz con verduras Hacendado ultracongelado~Paquete~600 g~| 2,967 €/kg~1.78~/ud.~Congelados >~Arroz y pasta~https://tienda.mercadona.es/product/61305/arroz-con-verduras-hacendado-ultracongelado-paquete~61305~2023-03-12 02:31:34.252820
Arroz con pollo asado Hacendado ultracongelado~Paquete~600 g~| 4,00 €/kg~2.4~/ud.~Congelados >~Arroz y pasta~https://tienda.mercadona.es/product/61303/arroz-con-pollo-asado-hacendado-ultracongelado-paquete~61303~2023-03-12 02:31:34.712543
Lasaña a la boloñesa Hacendado ultracongelada~Caja~2 bandejas (600 g)~| 4,167 €/kg~2.5~/ud.~Congelados >~Arroz y pasta~https://tienda.mercadona.es/product/63725/lasana-bolonesa-hacendado-ultracongelada-caja~63725~2023-03-12 02:31:35.166704
Canelones de carne con bechamel Hacendado ultracongelados~Caja~12 ud. (1,1 kg)~| 4,091 €/kg~4.5~/ud.~Congelados >~Arroz y pasta~https://tienda.mercadona.es/product/63729/canelones-carne-con-bechamel-hacendado-ultracongelados-caja~63729~2023-03-12 02:31:35.628642
Canelones de carne con bechamel Hacendado ultracongelados~Caja~2 bandejas (600 g)~| 4,167 €/kg~2.5~/ud.~Congelados >~Arroz y pasta~https://tienda.mercadona.es/product/63730/canelones-carne-con-bechamel-hacendado-ultracongelados-caja~63730~2023-03-12 02:31:36.084739
Canelones de atún con bechamel Hacendado ultracongelados~Caja~2 bandejas (600 g)~| 4,167 €/kg~2.5~/ud.~Congelados >~Arroz y pasta~https://tienda.mercadona.es/product/63717/canelones-atun-con-bechamel-hacendado-ultracongelados-caja~63717~2023-03-12 02:31:36.545411
Lasaña de verduras Hacendado ultracongelada~Caja~2 ud. (580 g)~| 4,828 €/kg~2.8~/ud.~Congelados >~Arroz y pasta~https://tienda.mercadona.es/product/63732/lasana-verduras-hacendado-ultracongelada-caja~63732~2023-03-12 02:31:37.000018
Gnocchi de pollo y verduras Hacendado ultracongelados~Paquete~600 g~| 5,25 €/kg~3.15~/ud.~Congelados >~Arroz y pasta~https://tienda.mercadona.es/product/61354/gnocchi-pollo-verduras-hacendado-ultracongelados-paquete~61354~2023-03-12 02:31:37.467068
Jamoncitos de pollo congelados~Paquete~1 kg~| 3,30 €/kg~3.3~/ud.~Carne >~Carne congelada~https://tienda.mercadona.es/product/25183/jamoncitos-pollo-congelados-paquete~25183~2023-03-12 02:32:38.355757
Alas de pollo congeladas~Paquete~1 kg~| 3,65 €/kg~3.65~/ud.~Carne >~Carne congelada~https://tienda.mercadona.es/product/25184/alas-pollo-congeladas-paquete~25184~2023-03-12 02:32:38.780053
Medallones preparado de solomillo cerdo congelados marinados~Paquete~300 g aprox.~| 10,36 €/kg~3.11~/ud.~Carne >~Carne congelada~https://tienda.mercadona.es/product/4176/medallones-preparado-solomillo-cerdo-congelados-marinados-paquete~4176~2023-03-12 02:32:39.183604
Solomillo de pavo marinado congelado~Paquete~350 g aprox.~| 7,90 €/kg~2.76~/ud.~Carne >~Carne congelada~https://tienda.mercadona.es/product/25353/solomillo-pavo-marinado-congelado-paquete~25353~2023-03-12 02:32:39.559697
Cuartos traseros de pollo congelados~Paquete~2 kg~| 2,90 €/kg~5.8~/ud.~Carne >~Carne congelada~https://tienda.mercadona.es/product/25182/cuartos-traseros-pollo-congelados-paquete~25182~2023-03-12 02:32:39.923904
Solomillo de cerdo marinado congelado~Paquete~800 g aprox.~| 7,55 €/kg~6.04~/ud.~Carne >~Carne congelada~https://tienda.mercadona.es/product/2228/solomillo-cerdo-marinado-congelado-paquete~2228~2023-03-12 02:32:40.349670
Paletilla de cordero entera congelada~Pieza~1,2 kg aprox.~| 15,90 €/kg~19.08~/ud.~Carne >~Carne congelada~https://tienda.mercadona.es/product/4022/paletilla-cordero-entera-congelada-pieza~4022~2023-03-12 02:32:40.798280
Paletilla de lechal entera congelada~Pieza~600 g aprox.~| 25,90 €/kg~15.54~/ud.~Carne >~Carne congelada~https://tienda.mercadona.es/product/4072/paletilla-lechal-entera-congelada-pieza~4072~2023-03-12 02:32:41.265259
Pierna de lechal entera congelada~Pieza~650 g aprox.~| 18,90 €/kg~12.29~/ud.~Carne >~Carne congelada~https://tienda.mercadona.es/product/4073/pierna-lechal-entera-congelada-pieza~4073~2023-03-12 02:32:41.703346
Medio cochinillo congelado~Pieza~3,4 kg aprox.~| 12,50 €/kg~42.5~/ud.~Carne >~Carne congelada~https://tienda.mercadona.es/product/2120/medio-cochinillo-congelado-pieza~2120~2023-03-12 02:32:42.116646
Chuletas cordero de lechal congeladas~Paquete~550 g aprox.~| 23,00 €/kg~12.65~/ud.~Carne >~Carne congelada~https://tienda.mercadona.es/product/4334/chuletas-cordero-lechal-congeladas-paquete~4334~2023-03-12 02:32:42.557458
Paletilla de cabrito congelada~Pieza~425 g aprox.~| 26,90 €/kg~11.43~/ud.~Carne >~Carne congelada~https://tienda.mercadona.es/product/5041/paletilla-cabrito-congelada-pieza~5041~2023-03-12 02:32:42.973496
Chuletas de cabrito~Paquete~430 g aprox.~| 25,90 €/kg~11.14~/ud.~Carne >~Carne congelada~https://tienda.mercadona.es/product/5034/chuletas-cabrito-paquete~5034~2023-03-12 02:32:43.407647
Pierna de cabrito congelada~Pieza~530 g aprox.~| 19,90 €/kg~10.55~/ud.~Carne >~Carne congelada~https://tienda.mercadona.es/product/4599/pierna-cabrito-congelada-pieza~4599~2023-03-12 02:32:43.822886
Helado mini surtido Hacendado~Caja~12 ud. (684 ml)~| 3,948 €/L~2.7~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/64001/helado-mini-surtido-hacendado-caja~64001~2023-03-12 02:33:43.359723
Helado sándwich de nata Hacendado~Caja~8 ud. (800 ml)~| 2,50 €/L~2.0~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/64146/helado-sandwich-nata-hacendado-caja~64146~2023-03-12 02:33:43.954586
Helado almendrado Hacendado~Caja~6 ud. (720 ml)~| 3,612 €/L~2.6~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/64000/helado-almendrado-hacendado-caja~64000~2023-03-12 02:33:44.506325
Helado mini sándwich nata Hacendado~Caja~6 ud. (480 ml)~| 4,792 €/L~2.3~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/64450/helado-mini-sandwich-nata-hacendado-caja~64450~2023-03-12 02:33:45.072757
Helado mini bombón almendrado Hacendado~Caja~8 ud. (480 ml)~| 5,625 €/L~2.7~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/64066/helado-mini-bombon-almendrado-hacendado-caja~64066~2023-03-12 02:33:45.622829
Helado sándwich super nata Hacendado~Caja~6 ud. (870 ml)~| 2,989 €/L~2.6~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/64200/helado-sandwich-super-nata-hacendado-caja~64200~2023-03-12 02:33:46.178378
Helado mini bombón Hacendado sin azúcares añadidos~Caja~8 ud. (456 ml)~| 5,593 €/L~2.55~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/64102/helado-mini-bombon-hacendado-sin-azucares-anadidos-caja~64102~2023-03-12 02:33:46.720052
Helado mini sándwich vainilla y cookie Hacendado~Caja~6 ud. (510 ml)~| 5,099 €/L~2.6~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/64520/helado-mini-sandwich-vainilla-cookie-hacendado-caja~64520~2023-03-12 02:33:47.278550
Helado mini nocciola Hacendado~Caja~8 ud. (480 ml)~| 5,834 €/L~2.8~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/64499/helado-mini-nocciola-hacendado-caja~64499~2023-03-12 02:33:47.840620
Helado con coco mochi Hacendado~Caja~6 ud. (216 ml)~| 12,963 €/L~2.8~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/64491/helado-con-coco-mochi-hacendado-caja~64491~2023-03-12 02:33:48.399783
Helado mini chocolate Hacendado~Caja~8 ud. (480 ml)~| 5,834 €/L~2.8~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/64061/helado-mini-chocolate-hacendado-caja~64061~2023-03-12 02:33:48.951813
Helado vegetal mini a base de anacardo con crema de pistacho Hacendado~Caja~4 ud. (326 ml)~| 9,063 €/L~2.9~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/23850/helado-vegetal-mini-base-anacardo-con-crema-pistacho-hacendado-caja~23850~2023-03-12 02:33:49.496299
Helado con mango mochi Hacendado~Caja~6 ud. (216 ml)~| 12,963 €/L~2.8~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/64492/helado-con-mango-mochi-hacendado-caja~64492~2023-03-12 02:33:50.064791
Helado negro Hacendado~Caja~6 ud. (720 ml)~| 3,612 €/L~2.6~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/64248/helado-negro-hacendado-caja~64248~2023-03-12 02:33:50.688204
Crepes Hacendado ultracongelados~Caja~8 ud. (400 g)~| 6,25 €/kg~2.5~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/63528/crepes-hacendado-ultracongelados-caja~63528~2023-03-12 02:33:51.240507
Medios cocos helados Hacendado~Caja~2 ud. (350 ml)~| 6,858 €/L~2.4~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/64166/medios-cocos-helados-hacendado-caja~64166~2023-03-12 02:33:51.779435
Helado vegetal mini triple chocolate a base de anacardo Hacendado~Caja~4 ud. (326 ml)~| 9,063 €/L~2.9~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/23851/helado-vegetal-mini-triple-chocolate-base-anacardo-hacendado-caja~23851~2023-03-12 02:33:52.331378
Helado mini cucurucho nata Hacendado~Caja~12 ud. (444 ml)~| 6,194 €/L~2.75~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/64246/helado-mini-cucurucho-nata-hacendado-caja~64246~2023-03-12 02:33:52.904931
Helado cucurucho de vainilla Hacendado~Caja~6 ud. (720 ml)~| 2,987 €/L~2.15~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/86236/helado-cucurucho-vainilla-hacendado-caja~86236~2023-03-12 02:33:53.461368
Helado cucurucho de nata~Caja~6 ud. (720 ml)~| 2,987 €/L~2.15~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/64196/helado-cucurucho-nata-caja~64196~2023-03-12 02:33:54.022339
Helado cucurucho choco nata Hacendado~Caja~6 ud. (720 ml)~| 2,987 €/L~2.15~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/64251/helado-cucurucho-choco-nata-hacendado-caja~64251~2023-03-12 02:33:54.580564
Granizado de limón Hacendado~6 ud. x 200 ml~| 2,084 €/L~Not available~2.5~/pack~Congelados >~Helados~https://tienda.mercadona.es/product/64705/granizado-limon-hacendado-pack-6~64705~2023-03-12 02:33:55.144282
Helado de horchata Hacendado~Caja~10 ud. (750 ml)~| 2,934 €/L~2.2~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/64179/helado-horchata-hacendado-caja~64179~2023-03-12 02:33:55.703716
Helado de vainilla Hacendado~Tarrina~1 L~| 2,20 €/L~2.2~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/64518/helado-vainilla-hacendado-tarrina~64518~2023-03-12 02:33:56.267039
Helado de chocolate Hacendado con trocitos sabor chocolate~Tarrina~1 L~| 2,85 €/L~2.85~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/64400/helado-chocolate-hacendado-con-trocitos-sabor-chocolate-tarrina~64400~2023-03-12 02:33:56.836522
Helado nata montada Hacendado~Bote~500 ml~| 4,00 €/L~2.0~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/10198/helado-nata-montada-hacendado-bote~10198~2023-03-12 02:33:57.381612
Helado turrón Hacendado~Bote~500 ml~| 6,00 €/L~3.0~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/64445/helado-turron-hacendado-bote~64445~2023-03-12 02:33:57.945408
Helado chocolate y cookies Hacendado~Bote~500 ml~| 5,60 €/L~2.8~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/64424/helado-chocolate-cookies-hacendado-bote~64424~2023-03-12 02:33:58.559307
Helado vainilla praliné con nueces pecán Hacendado~Not available~Not available~Not available~3.3~/ud.~Not Available~Compartir~https://tienda.mercadona.es/product/64104/helado-vainilla-praline-con-nueces-pecan-hacendado-tarrina~64104~2023-03-12 02:33:59.040599
Helado caramelo con salsa de caramelo salado y trozos de caramelo Hacendado~Bote~500 ml~| 6,00 €/L~3.0~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/22996/helado-caramelo-con-salsa-caramelo-salado-trozos-caramelo-hacendado-bote~22996~2023-03-12 02:33:59.635369
Sorbete con limón Hacendado~Tarrina~1 L~| 2,35 €/L~2.35~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/64509/sorbete-con-limon-hacendado-tarrina~64509~2023-03-12 02:34:00.203796
Helado capuccino Hacendado~Tarrina~1 L~| 2,85 €/L~2.85~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/64404/helado-capuccino-hacendado-tarrina~64404~2023-03-12 02:34:00.788200
Helado vainilla y nueces de macadamia Hacendado~Bote~500 ml~| 5,60 €/L~2.8~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/64435/helado-vainilla-nueces-macadamia-hacendado-bote~64435~2023-03-12 02:34:01.442961
Helado tarta de queso Hacendado con fresas~Bote~500 ml~| 5,60 €/L~2.8~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/64436/helado-tarta-queso-hacendado-con-fresas-bote~64436~2023-03-12 02:34:02.016813
Helado vegetal sabor cacahuete Hacendado~Tarrina~500 ml~| 5,60 €/L~2.8~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/23853/helado-vegetal-sabor-cacahuete-hacendado-tarrina~23853~2023-03-12 02:34:02.598258
Helado sabor huevo de chocolate Hacendado~Tarrina~1 L~| 3,30 €/L~3.3~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/64449/helado-sabor-huevo-chocolate-hacendado-tarrina~64449~2023-03-12 02:34:03.181510
Helado menta choco con trocitos sabor chocolate Hacendado~Bote~500 ml~| 5,60 €/L~2.8~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/64464/helado-menta-choco-con-trocitos-sabor-chocolate-hacendado-bote~64464~2023-03-12 02:34:03.787581
Helado chocolate blanco Hacendado~Bote~500 ml~| 5,60 €/L~2.8~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/64074/helado-chocolate-blanco-hacendado-bote~64074~2023-03-12 02:34:04.363075
Helado +Proteínas sabor plátano con trozos de brownie Hacendado 24,6 g proteínas~Bote~500 ml~| 5,60 €/L~2.8~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/86481/helado-proteinas-sabor-platano-con-trozos-brownie-hacendado-246-g-proteinas-bote~86481~2023-03-12 02:34:04.956796
Tarta helada nata y chocolate Hacendado~Caja~1 L~| 1,95 €/L~1.95~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/70711/tarta-helada-nata-chocolate-hacendado-caja~70711~2023-03-12 02:34:05.631421
Barra de helado sabor vainilla, chocolate y nata Hacendado~Caja~10 raciones (1 L)~| 1,70 €/L~1.7~/ud.~Congelados >~Helados~https://tienda.mercadona.es/product/64214/barra-helado-sabor-vainilla-chocolate-nata-hacendado-caja~64214~2023-03-12 02:34:06.209105
Obleas para helado Hacendado~Paquete~24 ud. (52 g)~| 13,462 €/kg~0.7~/ud.~Cereales y galletas >~Galletas~https://tienda.mercadona.es/product/15953/obleas-helado-hacendado-paquete~15953~2023-03-12 02:34:06.776652
Tubitos bañados chocolate negro Hacendado ideal para postres y helados~Bote~150 g~| 13,334 €/kg~2.0~/ud.~Cereales y galletas >~Galletas~https://tienda.mercadona.es/product/14555/tubitos-banados-chocolate-negro-hacendado-ideal-postres-helados-bote~14555~2023-03-12 02:34:07.354045
Tubitos Hacendado ideal para postres y helados~Bote~175 g~| 11,143 €/kg~1.95~/ud.~Cereales y galletas >~Galletas~https://tienda.mercadona.es/product/36205/tubitos-hacendado-ideal-postres-helados-bote~36205~2023-03-12 02:34:07.928465
Cubos de hielo~5 paquetes x 2 kg~| 0,425 €/kg~Not available~4.25~/pack~Congelados >~Hielo~https://tienda.mercadona.es/product/64133/cubos-hielo-pack-5~64133~2023-03-12 02:35:03.126223
Cubos de hielo~Paquete~2 kg~| 0,425 €/kg~0.85~/ud.~Congelados >~Hielo~https://tienda.mercadona.es/product/64126/cubos-hielo-paquete~64126~2023-03-12 02:35:03.580671
Hielo cocktail~Paquete~2 kg~| 0,60 €/kg~1.2~/ud.~Congelados >~Hielo~https://tienda.mercadona.es/product/86787/hielo-cocktail-paquete~86787~2023-03-12 02:35:04.003790
Preparado de paella y sopa Hacendado ultracongelado~Paquete~685 g escurrido~| 6,365 €/kg~4.36~/ud.~Congelados >~Marisco~https://tienda.mercadona.es/product/62007/preparado-paella-sopa-hacendado-ultracongelado-paquete~62007~2023-03-12 02:36:03.586830
Gambón congelado~Granel~150 g aprox.~| 10,95 €/kg~1.64~/150 g~Congelados >~Marisco~https://tienda.mercadona.es/product/24147/gambon-congelado-granel~24147~2023-03-12 02:36:04.197275
Gambón grande congelado~Caja~2 kg~| 9,95 €/kg~19.9~/ud.~Congelados >~Marisco~https://tienda.mercadona.es/product/24260/gambon-grande-congelado-caja~24260~2023-03-12 02:36:04.736552
Alistado pequeño congelado~Granel~150 g aprox.~| 16,50 €/kg~2.48~/150 g~Congelados >~Marisco~https://tienda.mercadona.es/product/24708/alistado-pequeno-congelado-granel~24708~2023-03-12 02:36:05.294374
Alistado pequeño Hacendado congelado~Caja~1 kg aprox.~| 15,50 €/kg~15.5~/ud.~Congelados >~Marisco~https://tienda.mercadona.es/product/24707/alistado-pequeno-hacendado-congelado-caja~24707~2023-03-12 02:36:05.829462
Alistado mediano congelado~Granel~150 g aprox.~| 29,95 €/kg~4.49~/150 g~Congelados >~Marisco~https://tienda.mercadona.es/product/24706/alistado-mediano-congelado-granel~24706~2023-03-12 02:36:06.340016
Alistado mediano Hacendado congelado~Caja~1 kg aprox.~| 28,95 €/kg~28.95~/ud.~Congelados >~Marisco~https://tienda.mercadona.es/product/24704/alistado-mediano-hacendado-congelado-caja~24704~2023-03-12 02:36:06.860150
Alistado grande congelado~Granel~150 g aprox.~| 49,95 €/kg~7.49~/150 g~Congelados >~Marisco~https://tienda.mercadona.es/product/24703/alistado-grande-congelado-granel~24703~2023-03-12 02:36:07.322350
Langostino crudo ultracongelado~Granel~150 g aprox.~| 10,50 €/kg~1.58~/150 g~Congelados >~Marisco~https://tienda.mercadona.es/product/24135/langostino-crudo-ultracongelado-granel~24135~2023-03-12 02:36:07.932389
Langostino crudo Pescanova ultracongelado~Caja~1 kg~| 10,25 €/kg~10.25~/ud.~Congelados >~Marisco~https://tienda.mercadona.es/product/24145/langostino-crudo-pescanova-ultracongelado-caja~24145~2023-03-12 02:36:08.446049
Gamba arrocera Hacendado congelada~Granel~150 g aprox.~| 12,95 €/kg~1.94~/150 g~Congelados >~Marisco~https://tienda.mercadona.es/product/24701/gamba-arrocera-hacendado-congelada-granel~24701~2023-03-12 02:36:08.902025
Gamba blanca pequeña Hacendado congelada~Caja~1 kg aprox.~| 11,95 €/kg~11.95~/ud.~Congelados >~Marisco~https://tienda.mercadona.es/product/24700/gamba-blanca-pequena-hacendado-congelada-caja~24700~2023-03-12 02:36:09.355687
Gamba blanca cocida Hacendado ultracongelada~Bandeja~350 g~| 15,143 €/kg~5.3~/ud.~Congelados >~Marisco~https://tienda.mercadona.es/product/24278/gamba-blanca-cocida-hacendado-ultracongelada-bandeja~24278~2023-03-12 02:36:09.824270
Langostino cocido y pelado Hacendado ultracongelado~Bandeja~220 g escurrido~| 21,591 €/kg~4.75~/ud.~Congelados >~Marisco~https://tienda.mercadona.es/product/24477/langostino-cocido-pelado-hacendado-ultracongelado-bandeja~24477~2023-03-12 02:36:10.294421
Gamba pelada cruda tamaño mediano Hacendado ultracongelada~Paquete~360 g escurrido~| 14,167 €/kg~5.1~/ud.~Congelados >~Marisco~https://tienda.mercadona.es/product/24181/gamba-pelada-cruda-tamano-mediano-hacendado-ultracongelada-paquete~24181~2023-03-12 02:36:10.718953
Langostino crudo y pelado Hacendado ultracongelado~Bandeja~220 g escurrido~| 17,955 €/kg~3.95~/ud.~Congelados >~Marisco~https://tienda.mercadona.es/product/24486/langostino-crudo-pelado-hacendado-ultracongelado-bandeja~24486~2023-03-12 02:36:11.230280
Camarón boreal cocido y pelado Royal Greenland ultracongelado~Paquete~200 g~| 21,25 €/kg~4.25~/ud.~Congelados >~Marisco~https://tienda.mercadona.es/product/24267/camaron-boreal-cocido-pelado-royal-greenland-ultracongelado-paquete~24267~2023-03-12 02:36:11.702857
Gamba pelada cruda tamaño grande Hacendado ultracongelada~Paquete~360 g escurrido~| 16,528 €/kg~5.95~/ud.~Congelados >~Marisco~https://tienda.mercadona.es/product/24230/gamba-pelada-cruda-tamano-grande-hacendado-ultracongelada-paquete~24230~2023-03-12 02:36:12.170008
Colas de gambón crudo Hacendado congelado~Bandeja~250 g~| 26,20 €/kg~6.55~/ud.~Congelados >~Marisco~https://tienda.mercadona.es/product/24102/colas-gambon-crudo-hacendado-congelado-bandeja~24102~2023-03-12 02:36:12.643622
Cigala mediana Hacendado ultracongelada~Bandeja~500 g~| 21,30 €/kg~10.65~/ud.~Congelados >~Marisco~https://tienda.mercadona.es/product/24032/cigala-mediana-hacendado-ultracongelada-bandeja~24032~2023-03-12 02:36:13.146023
Cigala grande Hacendado ultracongelada~Bandeja~500 g~| 26,60 €/kg~13.3~/ud.~Congelados >~Marisco~https://tienda.mercadona.es/product/24033/cigala-grande-hacendado-ultracongelada-bandeja~24033~2023-03-12 02:36:13.620215
Bogavante americano grande crudo Hacendado congelado~Pieza~550 g escurrido~| 33,00 €/kg~18.15~/ud.~Congelados >~Marisco~https://tienda.mercadona.es/product/62385/bogavante-americano-grande-crudo-hacendado-congelado-pieza~62385~2023-03-12 02:36:14.083194
Bocas de cangrejo pequeñas congeladas~Granel~150 g aprox.~| 19,80 €/kg~2.97~/150 g~Congelados >~Marisco~https://tienda.mercadona.es/product/24487/bocas-cangrejo-pequenas-congeladas-granel~24487~2023-03-12 02:36:14.603407
Bocas de cangrejo pequeñas Hacendado congeladas~Caja~500 g~| 17,90 €/kg~8.95~/ud.~Congelados >~Marisco~https://tienda.mercadona.es/product/24387/bocas-cangrejo-pequenas-hacendado-congeladas-caja~24387~2023-03-12 02:36:15.081209
Buey de mar cocido Hacendado congelado~Pieza~600 g~| 15,334 €/kg~9.2~/ud.~Congelados >~Marisco~https://tienda.mercadona.es/product/24034/buey-mar-cocido-hacendado-congelado-pieza~24034~2023-03-12 02:36:15.532330
Nécora cocida Hacendado congelada~Caja~500 g escurrido~| 12,30 €/kg~6.15~/ud.~Congelados >~Marisco~https://tienda.mercadona.es/product/24120/necora-cocida-hacendado-congelada-caja~24120~2023-03-12 02:36:15.979801
Tronquitos de surimi Pescanova ultracongelados~Paquete~32 ud. (600 g)~| 3,917 €/kg~2.35~/ud.~Congelados >~Marisco~https://tienda.mercadona.es/product/62403/tronquitos-surimi-pescanova-ultracongelados-paquete~62403~2023-03-12 02:36:16.481354
Carne de mejillón de Chile cocido Hacendado ultracongelado~Paquete~275 g escurrido~| 8,91 €/kg~2.45~/ud.~Congelados >~Marisco~https://tienda.mercadona.es/product/62396/carne-mejillon-chile-cocido-hacendado-ultracongelado-paquete~62396~2023-03-12 02:36:17.050755
Mejillón de Chile entero cocido Hacendado ultracongelado~Caja~450 g~| 7,223 €/kg~3.25~/ud.~Congelados >~Marisco~https://tienda.mercadona.es/product/62401/mejillon-chile-entero-cocido-hacendado-ultracongelado-caja~62401~2023-03-12 02:36:17.675559
Almeja del pacífico Hacendado congelada~Paquete~450 g~| 4,00 €/kg~1.8~/ud.~Congelados >~Marisco~https://tienda.mercadona.es/product/62398/almeja-pacifico-hacendado-congelada-paquete~62398~2023-03-12 02:36:18.205887
Carne de almeja Hacendado ultracongelada~Paquete~200 g escurrido~| 13,50 €/kg~2.7~/ud.~Congelados >~Marisco~https://tienda.mercadona.es/product/62497/carne-almeja-hacendado-ultracongelada-paquete~62497~2023-03-12 02:36:18.785506
Caracoles precocidos Hacendado ultracongelados~Paquete~350 g~| 5,972 €/kg~2.09~/ud.~Congelados >~Marisco~https://tienda.mercadona.es/product/62303/caracoles-precocidos-hacendado-ultracongelados-paquete~62303~2023-03-12 02:36:19.341123
Carne de Vieira Hacendado ultracongelada~Not available~Not available~Not available~9.9~/ud.~Not Available~Compartir~https://tienda.mercadona.es/product/62432/carne-vieira-hacendado-ultracongelada-paquete~62432~2023-03-12 02:36:19.823488
Filetes de merluza sin piel Hacendado ultracongelados~Paquete~580 g escurrido~| 7,242 €/kg~4.2~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/62128/filetes-merluza-sin-piel-hacendado-ultracongelados-paquete~62128~2023-03-12 02:42:44.104081
Rodaja de emperador Hacendado ultracongelado~Pieza~200 g aprox. escurrido~| 17,667 €/kg~3.18~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/24345/rodaja-emperador-hacendado-ultracongelado-pieza~24345~2023-03-12 02:42:44.669235
Filetes de bacalao sin espinas Hacendado congelado en su punto de sal~Paquete~375 g escurrido~| 14,00 €/kg~5.25~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/24016/filetes-bacalao-sin-espinas-hacendado-congelado-punto-sal-paquete~24016~2023-03-12 02:42:45.200658
Tubo de pota congelado~Pieza~100 g aprox. escurrido~| 12,10 €/kg~1.21~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/24203/tubo-pota-congelado-pieza~24203~2023-03-12 02:42:45.732994
Medallones de merluza Hacendado ultracongelados~Paquete~485 g escurrido~| 7,217 €/kg~3.5~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/62131/medallones-merluza-hacendado-ultracongelados-paquete~62131~2023-03-12 02:42:46.194855
Sepia limpia congelada~Pieza~400 g aprox. escurrido~| 14,95 €/kg~5.98~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/24200/sepia-limpia-congelada-pieza~24200~2023-03-12 02:42:46.689715
Filete de salmón rosado salvaje con piel Hacendado ultracongelado~Pieza~300 g aprox. escurrido~| 14,685 €/kg~4.18~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/24350/filete-salmon-rosado-salvaje-con-piel-hacendado-ultracongelado-pieza~24350~2023-03-12 02:42:47.184863
Rodajas de merluza Hacendado ultracongeladas~Paquete~580 g escurrido~| 7,242 €/kg~4.2~/ud.~Congelados >~Pescado~https://tienda.mercadona.es/product/62121/rodajas-merluza-hacendado-ultracongeladas-paquete~62121~2023-03-12 02:42:47.684955
