product_code,description,category,subcategory
69591.0,Endibias,Fruta y verdura,Lechuga y ensalada preparada
69810.0,Ensalada mezcla brotes tiernos maxi,Fruta y verdura,Lechuga y ensalada preparada
69741.0,Ensalada mezcla gourmet maxi,Fruta y verdura,Lechuga y ensalada preparada
69840.0,Ensalada mezcla tierna,Fruta y verdura,Lechuga y ensalada preparada
69753.0,Rúcula,Fruta y verdura,Lechuga y ensalada preparada
69582.0,Cogollos corazón de lechuga,Fruta y verdura,Lechuga y ensalada preparada
69703.0,Ensalada mezcla primavera,Fruta y verdura,Lechuga y ensalada preparada
69697.0,Ensalada mezcla dúo canónigos y rúcula,Fruta y verdura,Lechuga y ensalada preparada
69750.0,Ensalada mezcla fresca,Fruta y verdura,Lechuga y ensalada preparada
69114.0,Lechuga hoja roble,Fruta y verdura,Lechuga y ensalada preparada
69720.0,Escarola rizada,Fruta y verdura,Lechuga y ensalada preparada
68233.0,Escarola rizada,Fruta y verdura,Lechuga y ensalada preparada
69984.0,Espinaca baby,Fruta y verdura,Lechuga y ensalada preparada
69435.0,Lechuga romana cortada,Fruta y verdura,Lechuga y ensalada preparada
69746.0,Ensalada César,Fruta y verdura,Lechuga y ensalada preparada
69714.0,Ensalada California,Fruta y verdura,Lechuga y ensalada preparada
69850.0,Wraps Texas,Fruta y verdura,Lechuga y ensalada preparada
69756.0,Ensalada de la casa,Fruta y verdura,Lechuga y ensalada preparada
69742.0,Ensalada mil islas,Fruta y verdura,Lechuga y ensalada preparada
69872.0,Ensalada ensatún,Fruta y verdura,Lechuga y ensalada preparada
69884.0,Ensalada jamón,Fruta y verdura,Lechuga y ensalada preparada
69461.0,Ensalada de pasta,Fruta y verdura,Lechuga y ensalada preparada
69474.0,Ensalada queso de cabra,Fruta y verdura,Lechuga y ensalada preparada
60221.0,Ensalada de pasta Listo para Comer,Fruta y verdura,Lechuga y ensalada preparada
69066.0,Patata,Fruta y verdura,Verdura
69166.0,Patatas,Fruta y verdura,Verdura
69098.0,Patatas rojas,Fruta y verdura,Verdura
69099.0,Patatas,Fruta y verdura,Verdura
69239.0,Batata,Fruta y verdura,Verdura
69448.0,Patatas especial para freir,Fruta y verdura,Verdura
69173.0,Yuca,Fruta y verdura,Verdura
69890.0,Patata fresca para freír pelada y cortada,Fruta y verdura,Verdura
69139.0,Cebollas tiernas,Fruta y verdura,Verdura
69079.0,Cebollas,Fruta y verdura,Verdura
69089.0,Cebollas,Fruta y verdura,Verdura
69297.0,Ajos morados,Fruta y verdura,Verdura
69155.0,Cebollas dulces,Fruta y verdura,Verdura
69632.0,Ajo tierno,Fruta y verdura,Verdura
69298.0,Ajos morados,Fruta y verdura,Verdura
69162.0,Cebollas rojas,Fruta y verdura,Verdura
69695.0,Ajo negro dientes pelados,Fruta y verdura,Verdura
69682.0,Chalotas,Fruta y verdura,Verdura
40475.0,Picada de ajo y Perejil,Fruta y verdura,Verdura
69937.0,Tomate ensalada,Fruta y verdura,Verdura
69968.0,Tomate canario,Fruta y verdura,Verdura
69912.0,Tomate pera,Fruta y verdura,Verdura
69975.0,Tomates pera,Fruta y verdura,Verdura
69930.0,Tomates cherry pera kumato,Fruta y verdura,Verdura
69990.0,Tomates cherry,Fruta y verdura,Verdura
69414.0,Tomates cherry en rama Dulcita,Fruta y verdura,Verdura
69971.0,Tomates,Fruta y verdura,Verdura
69935.0,Tomate kumato negro,Fruta y verdura,Verdura
69938.0,Tomate rallado,Fruta y verdura,Verdura
69487.0,Rama de Tomates,Fruta y verdura,Verdura
69967.0,Tomate de ramillete de Mallorca,Fruta y verdura,Verdura
69446.0,Tomates Anhel,Fruta y verdura,Verdura
69586.0,Zanahorias,Fruta y verdura,Verdura
69584.0,Pepino,Fruta y verdura,Verdura
69964.0,Pepino holandés,Fruta y verdura,Verdura
69669.0,Zanahorias,Fruta y verdura,Verdura
69685.0,Pepinos,Fruta y verdura,Verdura
69877.0,Palitos de zanahoria,Fruta y verdura,Verdura
69722.0,Zanahoria rallada base para ensalada,Fruta y verdura,Verdura
69310.0,Pimiento rojo,Fruta y verdura,Verdura
69338.0,Calabacín verde,Fruta y verdura,Verdura
69320.0,Pimiento verde freír,Fruta y verdura,Verdura
69312.0,Pimiento verde,Fruta y verdura,Verdura
69495.0,"Pimientos tricolor rojo, amarillo y verde",Fruta y verdura,Verdura
69590.0,Pimientos semipicantes,Fruta y verdura,Verdura
69220.0,Coliflor,Fruta y verdura,Verdura
69236.0,Repollo liso,Fruta y verdura,Verdura
69246.0,Medio repollo liso,Fruta y verdura,Verdura
69238.0,Repollo rizado,Fruta y verdura,Verdura
69257.0,Medio repollo rizado,Fruta y verdura,Verdura
69251.0,Col lombarda,Fruta y verdura,Verdura
69258.0,Media col lombarda,Fruta y verdura,Verdura
69651.0,Champiñón pequeño,Fruta y verdura,Verdura
69519.0,Champiñón laminado limpio,Fruta y verdura,Verdura
69653.0,Seta,Fruta y verdura,Verdura
69672.0,Champiñón grande,Fruta y verdura,Verdura
69616.0,Seta laminada,Fruta y verdura,Verdura
69664.0,Champiñón Portobello,Fruta y verdura,Verdura
69647.0,Seta shiitake,Fruta y verdura,Verdura
69657.0,Mix de setas intenso,Fruta y verdura,Verdura
69876.0,Mix de setas suave,Fruta y verdura,Verdura
69701.0,Perejil troceado,Fruta y verdura,Verdura
69289.0,Jengibre,Fruta y verdura,Verdura
69690.0,Cilantro,Fruta y verdura,Verdura
69287.0,Albahaca,Fruta y verdura,Verdura
68037.0,Hierbabuena,Fruta y verdura,Verdura
69286.0,Cebollino,Fruta y verdura,Verdura
69730.0,Espinacas cortadas,Fruta y verdura,Verdura
69580.0,Brócoli,Fruta y verdura,Verdura
69326.0,Berenjena,Fruta y verdura,Verdura
69889.0,Judía verde plana,Fruta y verdura,Verdura
68131.0,Judía verde plana,Fruta y verdura,Verdura
69725.0,Acelgas cortadas,Fruta y verdura,Verdura
69411.0,Puerros,Fruta y verdura,Verdura
68408.0,Puerros,Fruta y verdura,Verdura
69623.0,Alcachofa,Fruta y verdura,Verdura
69878.0,Judía verde redonda,Fruta y verdura,Verdura
3527.0,Calabaza cacahuete cortada a trozos,Fruta y verdura,Verdura
69275.0,Apio verde,Fruta y verdura,Verdura
69245.0,Apio cortado,Fruta y verdura,Verdura
5903.0,Preparado de verdura para escudella,Fruta y verdura,Verdura
69656.0,Espárrago verde fino,Fruta y verdura,Verdura
69117.0,Rabanitos,Fruta y verdura,Verdura
69523.0,Remolacha cocida y pelada,Fruta y verdura,Verdura
69698.0,Acelgas,Fruta y verdura,Verdura
69469.0,Maíz dulce en mazorca cocido,Fruta y verdura,Verdura
3388.0,Calabaza cacahuete,Fruta y verdura,Verdura
3387.0,Media calabaza cacahuete,Fruta y verdura,Verdura
69643.0,Espárrago verde grueso,Fruta y verdura,Verdura
69585.0,Maíz dulce en mazorca,Fruta y verdura,Verdura
69165.0,Calçots,Fruta y verdura,Verdura
69737.0,3 Vegetales para microondas,Fruta y verdura,Verdura
69622.0,Floretas de brócoli para microondas,Fruta y verdura,Verdura
69789.0,Mix de verduras paisana para microondas,Fruta y verdura,Verdura
69735.0,Sopa juliana para microondas,Fruta y verdura,Verdura
69484.0,Patata para microondas,Fruta y verdura,Verdura
69465.0,Batata para microondas,Fruta y verdura,Verdura
69740.0,Mix de verduras jardinera para microondas,Fruta y verdura,Verdura
31592.0,Huevos super grandes XL,"Huevos, leche y mantequilla",Huevos
31504.0,Huevos grandes L,"Huevos, leche y mantequilla",Huevos
31540.0,Huevos grandes L,"Huevos, leche y mantequilla",Huevos
31505.0,Huevos medianos M,"Huevos, leche y mantequilla",Huevos
15768.0,Huevos de gallinas camperas,"Huevos, leche y mantequilla",Huevos
31310.0,Huevos de gallinas camperas,"Huevos, leche y mantequilla",Huevos
31010.0,Huevos cocidos,"Huevos, leche y mantequilla",Huevos
31011.0,Huevos de codorniz,"Huevos, leche y mantequilla",Huevos
31312.0,Claras de huevo líquidas pasteurizadas,"Huevos, leche y mantequilla",Huevos
31309.0,Claras de huevo líquidas pasteurizadas,"Huevos, leche y mantequilla",Huevos
30167.0,Huevos,"Huevos, leche y mantequilla",Huevos
10381.0,Leche semidesnatada Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10382.0,Leche semidesnatada Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10794.0,Leche semidesnatada Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10541.0,Leche semidesnatada Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10542.0,Leche semidesnatada Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10721.0,Leche semidesnatada sin lactosa Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10722.0,Leche semidesnatada sin lactosa Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10732.0,Leche semidesnatada sin lactosa Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10683.0,Leche semidesnatada calcio Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10685.0,Leche semidesnatada calcio Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10154.0,Leche semidesnatada Llet Nostra,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10719.0,Leche semidesnatada Llet Nostra,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10505.0,Leche semidesnatada Asturiana,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10502.0,Leche semidesnatada Asturiana,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10814.0,Bebida láctea semidesnatada con fibra Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10826.0,Bebida láctea semidesnatada con fibra Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10806.0,Leche semidesnatada de cabra Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10812.0,Leche semidesnatada de cabra Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10922.0,Leche semidesnatada fresca Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10545.0,Leche semidesnatada sin lactosa Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10546.0,Leche semidesnatada sin lactosa Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10531.0,Leche semidesnatada Asturiana,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10712.0,Leche semidesnatada Asturiana,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10383.0,Leche desnatada Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10384.0,Leche desnatada Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10730.0,Leche desnatada sin lactosa Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10731.0,Leche desnatada sin lactosa Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10686.0,Leche desnatada calcio Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10687.0,Leche desnatada calcio Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10543.0,Leche desnatada Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10544.0,Leche desnatada Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10146.0,Bebida láctea Omega 3 Puleva con leche desnatada,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10884.0,Bebida láctea Omega 3 Puleva con leche desnatada,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10155.0,Leche desnatada Llet Nostra,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10819.0,Leche desnatada Llet Nostra,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10845.0,Bebida láctea desnatada omega 3 Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10846.0,Bebida láctea desnatada omega 3 Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10281.0,Bebida láctea Omega 3 Puleva con nueces y leche desnatada,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10282.0,Bebida láctea Omega 3 Puleva con nueces y leche desnatada,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10414.0,Leche en polvo desnatada,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10676.0,Leche +Proteínas desnatada Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10678.0,Leche +Proteínas desnatada Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10532.0,Leche desnatada Asturiana,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10801.0,Leche desnatada Asturiana,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10379.0,Leche entera Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10380.0,Leche entera Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10783.0,Leche entera Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10504.0,Leche entera Asturiana,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10506.0,Leche entera Asturiana,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10698.0,Leche entera sin lactosa Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10699.0,Leche entera sin lactosa Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10150.0,Leche entera Llet Nostra,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10619.0,Leche entera Llet Nostra,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10533.0,Leche entera Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10540.0,Leche entera Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10681.0,Leche entera calcio Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10682.0,Leche entera calcio Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10933.0,Leche entera fresca Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10530.0,Leche entera Asturiana,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10617.0,Leche entera Asturiana,"Huevos, leche y mantequilla",Leche y bebidas vegetales
23908.0,Bebida de avena Alitey,"Huevos, leche y mantequilla",Leche y bebidas vegetales
23912.0,Bebida de avena Alitey,"Huevos, leche y mantequilla",Leche y bebidas vegetales
23046.0,Bebida de avena Alitey,"Huevos, leche y mantequilla",Leche y bebidas vegetales
86168.0,Bebida de avena sin azúcares añadidos Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
86167.0,Bebida de avena sin azúcares añadidos Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
13681.0,Bebida de soja con calcio y vitaminas Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
13682.0,Bebida de soja con calcio y vitaminas Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
29322.0,Bebida de soja 0% azúcares Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
29314.0,Bebida de soja 0% azúcares Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
23925.0,Bebida de almendras zero Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
23926.0,Bebida de almendras zero Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
23048.0,Bebida de arroz sin azúcares añadidos Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
23047.0,Bebida de arroz sin azúcares añadidos Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
80497.0,Bebida de soja sabor café sin azúcares añadidos Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
80504.0,Bebida de soja sabor café sin azúcares añadidos Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
15647.0,Bebida de almendras Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
15648.0,Bebida de almendras Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
17174.0,Leche de coco Dee Thai,"Huevos, leche y mantequilla",Leche y bebidas vegetales
13847.0,Bebida de coco y arroz sin azúcares añadidos Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
13846.0,Bebida de coco y arroz sin azúcares añadidos Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
60383.0,Bebida de chufa Hacendado sin azúcares añadidos,"Huevos, leche y mantequilla",Leche y bebidas vegetales
5673.0,Horchata de chufa Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10688.0,Bebida de avena con café Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
13849.0,Bebida de avellana y arroz sin azúcares añadidos Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
13848.0,Bebida de avellana y arroz sin azúcares añadidos Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
67950.0,Bebida de soja sabor vainilla Hacendado 0% azúcar,"Huevos, leche y mantequilla",Leche y bebidas vegetales
67949.0,Bebida de soja sabor vainilla Hacendado 0% azúcar,"Huevos, leche y mantequilla",Leche y bebidas vegetales
52639.0,Bebida de avena Hacendado 0% azúcar,"Huevos, leche y mantequilla",Leche y bebidas vegetales
52640.0,Bebida de avena Hacendado 0% azúcar,"Huevos, leche y mantequilla",Leche y bebidas vegetales
52633.0,Bebida de avena con chocolate Hacendado sin azucares añadidos,"Huevos, leche y mantequilla",Leche y bebidas vegetales
52634.0,Bebida de avena con chocolate sin azúcares añadidos Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
60926.0,Bebida de avena con chocolate sin azúcares añadidos Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10050.0,Batido de chocolate Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
23049.0,Batido de chocolate Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10004.0,Batido de cacao Cacaolat,"Huevos, leche y mantequilla",Leche y bebidas vegetales
23050.0,Batido de chocolate 90% leche Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10055.0,Batido de chocolate 90% leche Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10066.0,Batido de chocolate ColaCao Energy,"Huevos, leche y mantequilla",Leche y bebidas vegetales
23052.0,Batido sabor vainilla Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10051.0,Batido de vainilla Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
23051.0,Batido sabor fresa Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10054.0,Batido sabor fresa Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
22967.0,Batido de chocolate Hacendado 0% sin azúcares añadidos,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10726.0,Bebida láctea crecimiento y desarrollo Puleva Max,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10723.0,Bebida láctea crecimiento y desarrollo Puleva Max,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10820.0,Bebida láctea con cereales crecimiento y desarrollo Puleva Max,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10781.0,Bebida láctea con cereales crecimiento y desarrollo Puleva Max,"Huevos, leche y mantequilla",Leche y bebidas vegetales
9049.0,Preparado lácteo crecimiento Peques 3 Puleva,"Huevos, leche y mantequilla",Leche y bebidas vegetales
9040.0,Preparado lácteo crecimiento Peques 3 Puleva,"Huevos, leche y mantequilla",Leche y bebidas vegetales
9057.0,Preparado lácteo con cereales crecimiento Peques 3 Puleva,"Huevos, leche y mantequilla",Leche y bebidas vegetales
9034.0,Preparado lácteo con cereales crecimiento Peques 3 Puleva,"Huevos, leche y mantequilla",Leche y bebidas vegetales
9054.0,Preparado lácteo cereales al cacao Peques 3 Puleva,"Huevos, leche y mantequilla",Leche y bebidas vegetales
9187.0,Preparado lácteo crecimiento +1 año Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
9188.0,Preparado lácteo crecimiento +1 año Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
9189.0,Preparado lácteo crecimiento +1 año Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
9398.0,Preparado lácteo con cereales crecimiento Hacendado +1 año,"Huevos, leche y mantequilla",Leche y bebidas vegetales
9397.0,Preparado lácteo con cereales crecimiento Hacendado +1 año,"Huevos, leche y mantequilla",Leche y bebidas vegetales
9190.0,Preparado lácteo con cacao y cereales crecimiento Hacendado +1 año,"Huevos, leche y mantequilla",Leche y bebidas vegetales
60348.0,Leche condensada Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
60347.0,Leche condensada Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
60345.0,Leche condensada Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
60346.0,Leche condensada desnatada Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
15599.0,Leche evaporada Hacendado,"Huevos, leche y mantequilla",Leche y bebidas vegetales
10449.0,Crema de leche para café Campina,"Huevos, leche y mantequilla",Leche y bebidas vegetales
22155.0,Mantequilla Tradicional Asturiana,"Huevos, leche y mantequilla",Mantequilla y margarina
20716.0,Mantequilla sin sal añadida Hacendado,"Huevos, leche y mantequilla",Mantequilla y margarina
20852.0,Mantequilla en porciones Hacendado sin sal añadida,"Huevos, leche y mantequilla",Mantequilla y margarina
20722.0,Mantequilla con sal Hacendado,"Huevos, leche y mantequilla",Mantequilla y margarina
20727.0,Mantequilla con sal Hacendado,"Huevos, leche y mantequilla",Mantequilla y margarina
90933.0,Mantequilla light Hacendado,"Huevos, leche y mantequilla",Mantequilla y margarina
20991.0,Mantequilla sin lactosa Hacendado,"Huevos, leche y mantequilla",Mantequilla y margarina
53130.0,Manteca de cerdo Mont-Palau para cocinar,"Huevos, leche y mantequilla",Mantequilla y margarina
20846.0,Margarina Hacendado,"Huevos, leche y mantequilla",Mantequilla y margarina
86505.0,Margarina Tulipán Original,"Huevos, leche y mantequilla",Mantequilla y margarina
60307.0,Margarina con sal Hacendado,"Huevos, leche y mantequilla",Mantequilla y margarina
20876.0,Margarina ligera Hacendado,"Huevos, leche y mantequilla",Mantequilla y margarina
15909.0,Margarina Flora Proactiv,"Huevos, leche y mantequilla",Mantequilla y margarina
20196.0,Margarina 100% vegetal Hacendado,"Huevos, leche y mantequilla",Mantequilla y margarina
86503.0,Margarina Flora Original,"Huevos, leche y mantequilla",Mantequilla y margarina
10199.0,Nata ligera para cocinar Hacendado,"Huevos, leche y mantequilla",Mantequilla y margarina
10161.0,Nata ligera para cocinar Hacendado,"Huevos, leche y mantequilla",Mantequilla y margarina
13598.0,Nata montada azucarada Hacendado,"Huevos, leche y mantequilla",Mantequilla y margarina
10276.0,Nata para montar Hacendado,"Huevos, leche y mantequilla",Mantequilla y margarina
10275.0,Nata para montar Hacendado,"Huevos, leche y mantequilla",Mantequilla y margarina
10117.0,Nata fresca para cocinar Hacendado,"Huevos, leche y mantequilla",Mantequilla y margarina
15599.0,Leche evaporada Hacendado,"Huevos, leche y mantequilla",Mantequilla y margarina
10376.0,Crema de soja Hacendado,"Huevos, leche y mantequilla",Mantequilla y margarina
17174.0,Leche de coco Dee Thai,"Huevos, leche y mantequilla",Mantequilla y margarina
10320.0,Nata ligera para cocinar sin lactosa Hacendado,"Huevos, leche y mantequilla",Mantequilla y margarina
86713.0,Salsa bechamel Knorr,"Huevos, leche y mantequilla",Mantequilla y margarina
40180.0,Detergente ropa jabón natural de Marsella Bosque Verde líquido,Limpieza y hogar,Detergente y suavizante ropa
40179.0,Detergente ropa Frescura Azul Bosque Verde líquido,Limpieza y hogar,Detergente y suavizante ropa
40404.0,Detergente ropa Blanca y de Color Bosque Verde en gel concentrado,Limpieza y hogar,Detergente y suavizante ropa
40537.0,Detergente ropa de Color Bosque Verde líquido,Limpieza y hogar,Detergente y suavizante ropa
40506.0,Detergente ropa jabón de Marsella Bosque Verde en gel concentrado,Limpieza y hogar,Detergente y suavizante ropa
40571.0,Detergente ropa Blanca y de Color Bosque Verde líquido concentrado,Limpieza y hogar,Detergente y suavizante ropa
40530.0,Detergente ropa Prendas Delicadas Bosque Verde líquido,Limpieza y hogar,Detergente y suavizante ropa
16830.0,Detergente ropa Total Ariel líquido,Limpieza y hogar,Detergente y suavizante ropa
13643.0,Detergente ropa Pieles Sensibles Bosque Verde líquido,Limpieza y hogar,Detergente y suavizante ropa
22888.0,Detergente ropa colada mixta Micolor en gel,Limpieza y hogar,Detergente y suavizante ropa
40573.0,Detergente ropa oscura Bosque Verde líquido,Limpieza y hogar,Detergente y suavizante ropa
40567.0,Desinfectante Tejidos y Lavadora Bosque Verde sin lejía,Limpieza y hogar,Detergente y suavizante ropa
23568.0,Detergente ropa Colonia Hipoalergénico Bosque Verde líquido,Limpieza y hogar,Detergente y suavizante ropa
86231.0,Detergente ropa blanca y de color Bosque Verde en polvo,Limpieza y hogar,Detergente y suavizante ropa
52553.0,Detergente ropa All in 1 Ariel Pods en cápsulas,Limpieza y hogar,Detergente y suavizante ropa
22561.0,Detergente ropa jabón de Marsella Bosque Verde en polvo,Limpieza y hogar,Detergente y suavizante ropa
23440.0,Detergente ropa Blanca y de Color Bosque Verde en cápsulas,Limpieza y hogar,Detergente y suavizante ropa
40114.0,Detergente Lavado a Mano Bosque Verde en polvo,Limpieza y hogar,Detergente y suavizante ropa
40009.0,Jabón en escamas Capricho con aceite de coco y glicerina,Limpieza y hogar,Detergente y suavizante ropa
40552.0,Eliminador de olores higienizante tejidos Bosque Verde,Limpieza y hogar,Detergente y suavizante ropa
79083.0,Toallitas lavadora Bosque Verde acción 2 en 1,Limpieza y hogar,Detergente y suavizante ropa
40135.0,Jabón blando natural Beltrán,Limpieza y hogar,Detergente y suavizante ropa
40178.0,Disuelve manchas Bosque Verde,Limpieza y hogar,Detergente y suavizante ropa
35980.0,Pastillas antical para lavadora Bosque Verde,Limpieza y hogar,Detergente y suavizante ropa
40317.0,Activador quitamanchas ropa de color Oxi Active Bosque Verde en polvo,Limpieza y hogar,Detergente y suavizante ropa
40315.0,Activador Blanqueante ropa blanca Bosque Verde en polvo,Limpieza y hogar,Detergente y suavizante ropa
40233.0,Activador del lavado ropa de color Oxi Active Bosque Verde en gel,Limpieza y hogar,Detergente y suavizante ropa
40230.0,Activador del lavado ropa blanca Oxi Active Bosque Verde en gel,Limpieza y hogar,Detergente y suavizante ropa
40560.0,Quitamanchas Oxi Active Bosque Verde en gel,Limpieza y hogar,Detergente y suavizante ropa
15679.0,Percarbonato blanqueante Bosque Verde,Limpieza y hogar,Detergente y suavizante ropa
13678.0,Limpia lavadoras Bosque Verde líquido,Limpieza y hogar,Detergente y suavizante ropa
40732.0,Suavizante ropa Azul Bosque Verde concentrado,Limpieza y hogar,Detergente y suavizante ropa
40740.0,Suavizante ropa Talco Bosque Verde concentrado,Limpieza y hogar,Detergente y suavizante ropa
15942.0,Suavizante ropa Spa Bosque Verde concentrado,Limpieza y hogar,Detergente y suavizante ropa
40743.0,Suavizante ropa Nutrive Bosque Verde concentrado,Limpieza y hogar,Detergente y suavizante ropa
15941.0,Suavizante ropa Floral Bosque Verde concentrado,Limpieza y hogar,Detergente y suavizante ropa
52625.0,Suavizante ropa Hipoalergénico Bosque Verde concentrado,Limpieza y hogar,Detergente y suavizante ropa
40744.0,Suavizante ropa Dulzzia Bosque Verde concentrado,Limpieza y hogar,Detergente y suavizante ropa
40752.0,Perfumador ropa Bosque Verde intensificador de fragancia,Limpieza y hogar,Detergente y suavizante ropa
90505.0,Agua destilada Bosque Verde,Limpieza y hogar,Detergente y suavizante ropa
44413.0,Agua de plancha Bosque Verde perfume ropa limpia,Limpieza y hogar,Detergente y suavizante ropa
44404.0,Planchado fácil Bosque Verde,Limpieza y hogar,Detergente y suavizante ropa
71342.0,Estropajo suciedad resistente Bosque Verde,Limpieza y hogar,"Estropajo, bayeta y guantes"
