category,subcategory,description,price_eu,compare,brand
Bodega,Sidra y cava,Cava brut Anna Codorníu Botella 750 ml,9.35," 12,467 €/L",
Bodega,Sidra y cava,Cava brut nature reserva vintage Cabré & Sabaté Botella 750 ml,4.0," 5,334 €/L",
Bodega,Sidra y cava,Cava brut nature Bach Extrísimo Botella 750 ml,4.95," 6,60 €/L",
Bodega,Sidra y cava,Cava brut Freixenet Botella 750 ml,6.95," 9,267 €/L",
Bodega,Sidra y cava,Cava brut nature Jaume Serra reserva Botella 750 ml,5.0," 6,667 €/L",
Bodega,Sidra y cava,Cava semi seco Cabré & Sabaté Botella 750 ml,2.95," 3,934 €/L",
Bodega,Sidra y cava,Cava semi seco Cabré & Sabaté Benjamin 200 ml,1.55," 7,75 €/L",
Bodega,Sidra y cava,Cava semi seco Freixenet Botella 750 ml,6.95," 9,267 €/L",
Bodega,Sidra y cava,Bebida zumo de frutas con gas Magic sin alcohol Botella 750 ml,2.2," 2,934 €/L",
Bodega,Sidra y cava,Vino espumoso sin alcohol Viña secret Botella 750 ml,4.0," 5,334 €/L",
Bodega,Sidra y cava,Cava semi seco Cabré & Sabaté Ice Botella 750 ml,3.75," 5,00 €/L",
Bodega,Tinto de verano y sangría,"Sangría Casón Histórico Botella 1,5 L",1.55," 1,034 €/L",
Bodega,Tinto de verano y sangría,"Tinto de verano zero limón Casón Histórico Botella 1,5 L",1.15," 0,767 €/L",
Bodega,Tinto de verano y sangría,"Sangría Don Simón Botella 1,5 L",2.1," 1,40 €/L",
Bodega,Tinto de verano y sangría,"Tinto de verano sabor limón Casón Histórico Botella 1,5 L",1.2," 0,80 €/L",
Bodega,Tinto de verano y sangría,"Tinto de verano classic Casón Histórico Botella 1,5 L",1.2," 0,80 €/L",
Bodega,Tinto de verano y sangría,"Tinto de verano sabor limón La Casera 2 botellas x 1,5 L",4.5," 1,50 €/L",
Bodega,Tinto de verano y sangría,"Tinto de verano sabor limón La Casera Botella 1,5 L",2.3," 1,534 €/L",
Bodega,Vino blanco,Vino blanco Casón Histórico Brick 1 L,1.0," 0,95 €/L",
Bodega,Vino blanco,Vino blanco Don Simón chardonnay airén 3 mini bricks x 250 ml,1.6," 2,134 €/L",
Bodega,Vino blanco,Bebida aromatizada a base de vino para cocinar Abuela Carola Botella 750 ml,2.35," 3,134 €/L",
Bodega,Vino blanco,Vino blanco Don Simón Brick 1 L,1.6," 1,45 €/L",
Bodega,Vino blanco,Vino blanco turbio Teluro Botella 750 ml,1.75," 2,334 €/L",
Bodega,Vino blanco,Vino blanco D.O La Mancha Fidencio Botella 750 ml,1.4," 1,867 €/L",
Bodega,Vino blanco,Vino blanco Chardonnay Indómito Botella 750 ml,2.3," 3,067 €/L",
Bodega,Vino blanco,Vino blanco D.O Rioja El Coto Botella 750 ml,4.15," 5,534 €/L",
Bodega,Vino blanco,Vino blanco crianza D.O Valdepeñas Señorío de los Llanos Botella 750 ml,2.2," 2,934 €/L",
Bodega,Vino blanco,Vino blanco seco D.O Catalunya Vinya del Mar Azul Botella 750 ml,2.1," 2,80 €/L",
Bodega,Vino blanco,Vino blanco D.O Catalunya Perelada Blanc de Blancs Botella 750 ml,4.0," 5,334 €/L",
Bodega,Vino blanco,Vino blanco D.O Catalunya Bodegas Torres Viña Sol Botella 750 ml,6.6," 6,60 €/L",
Bodega,Vino blanco,Vino blanco albariño D.O Rías Baixas Pazo de Orantes Botella 750 ml,6.0," 8,00 €/L",
Bodega,Vino blanco,Vino blanco D.O Valencia Finca La Malcriada dulce Botella 750 ml,2.6," 3,467 €/L",
Bodega,Vino blanco,Vino blanco Gewürztraminer Mar de Uvas Botella 750 ml,4.65," 6,20 €/L",
Bodega,Vino blanco,Vino verde Loureiro D.O Portugal Castelo de Moinhos Botella 750 ml,2.5," 3,334 €/L",
Bodega,Vino blanco,Vino blanco viura y tempranillo D.O Rioja Ponce de Albayda Botella 750 ml,4.25," 5,667 €/L",
Bodega,Vino blanco,Vino blanco Chardonnay Semiluna Botella 750 ml,3.5," 4,667 €/L",
Bodega,Vino blanco,Vino blanco verdejo D.O Rueda Arribeño Botella 750 ml,2.0," 2,534 €/L",
Bodega,Vino blanco,Vino blanco verdejo D.O Rueda Abadía Mantrús Botella 750 ml,2.1," 2,80 €/L",
Bodega,Vino blanco,Vino blanco D.O Rueda Abadía Mantrús Sauvignon Blanc Botella 750 ml,3.0," 4,00 €/L",
Bodega,Vino blanco,Vino blanco verdejo D.O Rueda Condado de Teón Botella 750 ml,3.8," 5,067 €/L",
Bodega,Vino blanco,Vino blanco suave y afrutado El Pescaito Botella 750 ml,2.1," 2,80 €/L",
Bodega,Vino blanco,Vino blanco semidulce Diamante D.O Rioja Botella 750 ml,4.3," 5,734 €/L",
Bodega,Vino blanco,Vino blanco semidulce Bach D.O Catalunya Botella 750 ml,4.95," 6,60 €/L",
Bodega,Vino blanco,Vino blanco semidulce Vinya del Mar Azul D.O Catalunya Botella 750 ml,2.1," 2,80 €/L",
Bodega,Vino blanco,Vino blanco semidulce Allegretto Alba Botella 750 ml,2.0," 2,667 €/L",
Bodega,Vino blanco,Vino dulce Pedro Ximénez Real Tesoro D.O Jerez de la frontera Botella 750 ml,6.1," 8,00 €/L",
Bodega,Vino blanco,Mistela de moscatel Mig Segle D.O Valencia Botella 750 ml,3.6," 4,80 €/L",
Bodega,Vino blanco,"Mosto tinto Casón Histórico Botella 1,5 L",2.0," 1,334 €/L",
Bodega,Vino blanco,Vino fino Corredera D.O Montilla-Moriles Botella 750 ml,2.65," 3,534 €/L",
Bodega,Vino blanco,Bebida refrescante aromatizada tinto sin alcohol light Castillo de Salobreña Botella 1 L,1.6," 1,60 €/L",
Bodega,Vino lambrusco y espumoso,Lambrusco dell'Emilia rosado espumoso Piccolo Giovanni Botella 750 ml,2.15," 2,534 €/L",
Bodega,Vino lambrusco y espumoso,Vino tinto dulce de aguja Sangue di Giuda Cueva peccato Botella 750 ml,3.9," 5,20 €/L",
Bodega,Vino lambrusco y espumoso,Vino blanco espumoso verdejo DulZ.Ze frizzante Botella 750 ml,2.65," 3,534 €/L",
Bodega,Vino lambrusco y espumoso,Lambrusco Dell'Emilia rojo espumoso Piccolo Giovanni Botella 750 ml,2.1," 2,80 €/L",
Bodega,Vino lambrusco y espumoso,Vino blanco de aguja espumoso Blanc Pescador Botella 750 ml,4.25," 5,667 €/L",
Bodega,Vino lambrusco y espumoso,Vino rosado afrutado espumoso Peñascal Botella 750 ml,3.65," 4,867 €/L",
Bodega,Vino lambrusco y espumoso,Vino blanco dulce Moscato espumoso Cueva Peccato Botella 750 ml,3.5," 4,667 €/L",
Bodega,Vino rosado,Vino rosado Alicia en el país de las uvas suave y goloso Botella 750 ml,2.25," 3,00 €/L",
Bodega,Vino rosado,Vino rosado Casón Histórico Brick 1 L,1.05," 1,05 €/L",
Bodega,Vino rosado,Vino rosado D.O Navarra Hypatia Botella 750 ml,2.1," 2,80 €/L",
Bodega,Vino rosado,Vino rosado D.O Rioja Comportillo cosecha Botella 750 ml,2.4," 3,20 €/L",
Bodega,Vino rosado,Vino rosado D.O La Mancha Fidencio Botella 750 ml,1.55," 2,067 €/L",
Bodega,Vino rosado,Vino rosado Dominio de Borgia Garrafa 5 L,6.15," 1,23 €/L",
Bodega,Vino rosado,Vino rosado D.O Rioja Arteso Clarete Botella 750 ml,3.25," 4,334 €/L",
Bodega,Vino rosado,Vino rosado D.O Cigales ValdeSalud Botella 750 ml,2.6," 3,467 €/L",
Bodega,Vino tinto,Vino tinto Casón Histórico Brick 1 L,1.05," 1,05 €/L",
Bodega,Vino tinto,Vino tinto Don Simón Brick 1 L,1.6," 1,45 €/L",
Bodega,Vino tinto,Vino tinto Dominio de Borgia Botella 2 L,2.8," 1,40 €/L",
Bodega,Vino tinto,Vino tinto Dominio de Borgia Garrafa 5 L,5.55," 1,11 €/L",
Bodega,Vino tinto,Vino tinto D.O Rioja El Coto crianza Botella 750 ml,6.3," 8,40 €/L",
Bodega,Vino tinto,Vino tinto D.O Rioja Comportillo cosecha Botella 750 ml,2.45," 3,267 €/L",
Bodega,Vino tinto,Vino tinto D.O Rioja Cune crianza Botella 750 ml,6.95," 9,267 €/L",
Bodega,Vino tinto,Vino tinto D.O Rioja Comportillo crianza Botella 750 ml,2.95," 3,934 €/L",
Bodega,Vino tinto,Vino tinto D.O Rioja Comportillo reserva Botella 750 ml,4.1," 5,467 €/L",
Bodega,Vino tinto,Vino tinto D.O Rioja Coto de Imaz reserva Botella 750 ml,8.6," 11,467 €/L",
Bodega,Vino tinto,Vino tinto D.O Rioja Arteso crianza Botella 750 ml,4.2," 5,60 €/L",
Bodega,Vino tinto,Vino tinto D.O La Mancha Fidencio Botella 750 ml,1.45," 1,934 €/L",
Bodega,Vino tinto,Vino tinto D.O Valdepeñas Viña Albali crianza Botella 750 ml,2.95," 3,934 €/L",
Bodega,Vino tinto,Vino tinto D.O Valdepeñas Pata Negra reserva Botella 750 ml,2.95," 3,934 €/L",
Bodega,Vino tinto,Vino tinto D.O Valdepeñas Viña Albali reserva Botella 750 ml,3.7," 4,934 €/L",
Bodega,Vino tinto,Vino tinto D.O Valdepeñas Señorío de los Llanos crianza Botella 750 ml,2.25," 2,667 €/L",
Bodega,Vino tinto,Vino tinto D.O Valdepeñas Condado de Egara reserva tempranillo Botella 750 ml,2.0," 2,667 €/L",
Bodega,Vino tinto,Vino tinto D.O La Mancha Fidencio crianza Botella 750 ml,1.65," 2,20 €/L",
Bodega,Vino tinto,Vino tinto D.O Ribera del Duero Abadía Mantrús crianza Botella 750 ml,4.6," 6,00 €/L",
Bodega,Vino tinto,Vino tinto D.O Ribera del Duero Arribeño roble Botella 750 ml,3.8," 4,867 €/L",
Bodega,Vino tinto,Vino tinto D.O Ribera del Duero Arribeño roble Benjamin 187 ml,2.0," 10,696 €/L",
Bodega,Vino tinto,Vino tinto D.O Campo de Borja Borsao barrica Botella 750 ml,2.25," 3,00 €/L",
Bodega,Vino tinto,Vino tinto dulce de aguja Sangue di Giuda Cueva peccato Botella 750 ml,3.9," 5,20 €/L",
Bodega,Vino tinto,Vino tinto tempranillo El Mandamás The Guv'Nor Botella 750 ml,2.85," 3,80 €/L",
Bodega,Vino tinto,Vino tinto D.O Toro Conquero roble Botella 750 ml,2.9," 3,867 €/L",
Bodega,Vino tinto,Vino tinto sin sulfitos añadidos Davida D.O. Navarra Botella 750 ml,3.9," 5,20 €/L",
Bodega,Vino tinto,Vino tinto D.O Costers del Segre Raimat Abadía tempranillo Botella 750 ml,7.95," 10,60 €/L",
Bodega,Vino tinto,Vino tinto D.O Montsant Racó del Convent Botella 750 ml,4.2," 5,60 €/L",
Bodega,Vino tinto,Vino tinto Porto Tawny Almeida Dias Botella 750 ml,7.0," 9,334 €/L",
Bodega,Vino tinto,Vino tinto Merlot Mar de Uvas Botella 750 ml,2.4," 3,20 €/L",
Bodega,Vino tinto,Vino tinto Syrah Mar de Uvas Botella 750 ml,2.35," 3,134 €/L",
Bodega,Vino tinto,Vino tinto D.O Toro Arribeño joven Botella 750 ml,2.0," 2,667 €/L",
Bodega,Vino tinto,Vino tinto D.O Cariñena Sierra de Viento roble Botella 750 ml,1.65," 2,20 €/L",
Bodega,Vino tinto,Vino tinto D.O Somontano Llanto de uva reserva Botella 750 ml,4.55," 6,067 €/L",
Bodega,Vino tinto,Vino tinto Caperucita tinta Torre Oria suave Botella 750 ml,1.95," 2,60 €/L",
Bodega,Vino tinto,Vino tinto D.O Priorat Arc de Pedra Botella 750 ml,8.5," 11,334 €/L",
Bodega,Vino tinto,Vino tinto D.O Catalunya Vinya del Mar Azul Botella 750 ml,2.1," 2,80 €/L",
Bodega,Vino tinto,Vino tinto Bobal Para Pecar Botella 750 ml,3.0," 3,867 €/L",
Bodega,Vino tinto,Vino tinto D.O Catalunya Bodegas Torres Sangre de Toro Botella 750 ml,4.9," 5,267 €/L",
"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble instantáneo Nesquik Paquete 1 kg,5.99," 5,99 €/kg",
"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble instantáneo Nesquik Bote 390 g,3.29," 8,436 €/kg",
"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble 0% azúcares añadidos ColaCao Bote 325 g,4.29," 13,20 €/kg",
"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble ColaCao original Bote 760 g,6.49," 8,54 €/kg",
"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble ColaCao original Bote 383 g,3.79," 9,896 €/kg",
"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble instantáneo Hacendado Paquete 1 kg,3.9," 3,90 €/kg",Hacendado
"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble Hacendado Bote 1 kg,3.65," 3,65 €/kg",Hacendado
"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble Hacendado Bote 480 g,2.3," 4,792 €/kg",Hacendado
"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,"Cacao soluble ColaCao original Caja 2,5 kg",15.99," 5,996 €/kg",
"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble 0% azúcares añadidos Hacendado Bote 450 g,3.35," 7,445 €/kg",Hacendado
"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,"Cacao soluble instantáneo Nesquik Caja 2,7 kg",13.45," 4,441 €/kg",
"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble instantáneo Hacendado Bote 500 g,2.5," 5,00 €/kg",Hacendado
"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble en sobres Hacendado Caja 6 sobres 108 g,1.3," 12,038 €/kg",Hacendado
"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao puro en polvo La Chocolatera Bote 265 g,2.9," 10,944 €/kg",
"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao en polvo a la taza Valor Paquete 500 g,3.25," 6,50 €/kg",
"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Chocolate líquido a la taza Hacendado Brick 1 L,2.3," 2,20 €/L",Hacendado
"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao en polvo a la taza Hacendado Paquete 400 g,1.8," 4,50 €/kg",Hacendado
"Cacao, café e infusiones",Café cápsula y monodosis,Café en cápsula extra fuerte Hacendado Caja 20 capsulas 104 g,3.6," 33,654 €/kg",Hacendado
"Cacao, café e infusiones",Café cápsula y monodosis,Café en cápsula descafeinado Hacendado Caja 20 capsulas 104 g,3.6," 33,654 €/kg",Hacendado
"Cacao, café e infusiones",Café cápsula y monodosis,Café en cápsula Colombia Hacendado Caja 20 capsulas 104 g,3.65," 34,135 €/kg",Hacendado
"Cacao, café e infusiones",Café cápsula y monodosis,Café en cápsula espresso Hacendado Caja 20 capsulas 104 g,3.6," 33,654 €/kg",Hacendado
"Cacao, café e infusiones",Café cápsula y monodosis,Café en cápsula ristretto Hacendado Caja 20 capsulas 106 g,3.6," 33,019 €/kg",Hacendado
"Cacao, café e infusiones",Café cápsula y monodosis,Café en cápsula doble espresso Hacendado Caja 20 capsulas 110 g,3.6," 31,819 €/kg",Hacendado
"Cacao, café e infusiones",Café cápsula y monodosis,Café en cápsula descafeinado espresso Hacendado Caja 20 capsulas 104 g,3.6," 33,654 €/kg",Hacendado
"Cacao, café e infusiones",Café cápsula y monodosis,Café en cápsula espresso intenso Dolce Gusto Caja 16 capsulas 112 g,4.25," 37,947 €/kg",Dolce Gusto
"Cacao, café e infusiones",Café cápsula y monodosis,Café en cápsula extra forte Hacendado Caja 16 capsulas 112 g,3.2," 28,572 €/kg",Hacendado
"Cacao, café e infusiones",Café cápsula y monodosis,Café en cápsula forte Hacendado Caja 16 capsulas 112 g,3.2," 28,572 €/kg",Hacendado
"Cacao, café e infusiones",Café cápsula y monodosis,Café en cápsula classic Hacendado Caja 16 capsulas 112 g,3.2," 28,572 €/kg",Hacendado
"Cacao, café e infusiones",Café cápsula y monodosis,Café en cápsula descafeinado espresso intenso Dolce Gusto Caja 16 capsulas 992 g,4.25," 37,947 €/kg",Dolce Gusto
"Cacao, café e infusiones",Café cápsula y monodosis,Café con leche en cápsula Dolce Gusto Caja 16 capsulas 160 g,4.25," 26,563 €/kg",Dolce Gusto
"Cacao, café e infusiones",Café cápsula y monodosis,Café con leche en cápsula Hacendado Caja 16 capsulas 152 g,3.2," 21,053 €/kg",Hacendado
"Cacao, café e infusiones",Café cápsula y monodosis,Café en cápsula ristretto napoli Dolce Gusto Caja 16 capsulas 128 g,4.25," 33,204 €/kg",Dolce Gusto
"Cacao, café e infusiones",Café cápsula y monodosis,"Café en cápsula cortado Dolce Gusto Caja 16 capsulas 100,8 g",4.25," 42,50 €/kg",Dolce Gusto
"Cacao, café e infusiones",Café cápsula y monodosis,Café en cápsula descafeinado Hacendado Caja 16 capsulas 112 g,3.2," 28,572 €/kg",Hacendado
"Cacao, café e infusiones",Café cápsula y monodosis,"Café cortado en cápsula Hacendado Caja 16 capsulas 92,8 g",3.2," 31,747 €/kg",Hacendado
"Cacao, café e infusiones",Café cápsula y monodosis,"Café en cápsula cappuccino Dolce Gusto Caja 8 capsulas 186,4 g",4.89," 26,291 €/kg",Dolce Gusto
"Cacao, café e infusiones",Café cápsula y monodosis,Café con leche en cápsula descafeinado Hacendado Caja 16 capsulas 152 g,3.2," 21,053 €/kg",Hacendado
"Cacao, café e infusiones",Café cápsula y monodosis,"Cortado en cápsula descafeinado Hacendado Caja 16 capsulas 91,2 g",3.2," 35,088 €/kg",Hacendado
"Cacao, café e infusiones",Café cápsula y monodosis,Café en cápsula doble espresso Hacendado Caja 16 capsulas 128 g,3.2," 25,00 €/kg",Hacendado
"Cacao, café e infusiones",Café cápsula y monodosis,"Café en cápsula cappuccino Hacendado Caja 8 capsulas 185,6 g",3.2," 17,298 €/kg",Hacendado
"Cacao, café e infusiones",Café cápsula y monodosis,"Café en cápsula espresso Tassimo Paquete 16 capsulas 118,4 g",5.3," 44,764 €/kg",
"Cacao, café e infusiones",Café cápsula y monodosis,"Café en cápsula largo Tassimo Paquete 16 capsulas 132,8 g",5.3," 39,91 €/kg",
"Cacao, café e infusiones",Café cápsula y monodosis,Café en cápsula cortado Tassimo Paquete 16 capsulas 184 g,5.3," 28,805 €/kg",
"Cacao, café e infusiones",Café cápsula y monodosis,"Café en cápsula descafeinado Tassimo Paquete 16 capsulas 118,4 g",5.3," 44,764 €/kg",
"Cacao, café e infusiones",Café cápsula y monodosis,Café con leche en cápsula Tassimo Paquete 16 capsulas 184 g,5.3," 28,805 €/kg",
"Cacao, café e infusiones",Café cápsula y monodosis,Café monodosis natural Hacendado Paquete 32 dosis 224 g,2.15," 9,599 €/kg",Hacendado
"Cacao, café e infusiones",Café cápsula y monodosis,Café monodosis mezcla Hacendado Paquete 32 dosis 224 g,2.6," 11,608 €/kg",Hacendado
"Cacao, café e infusiones",Café cápsula y monodosis,Café monodosis intenso Hacendado Paquete 32 dosis 224 g,2.9," 12,947 €/kg",Hacendado
"Cacao, café e infusiones",Café cápsula y monodosis,Café monodosis descafeinado natural Hacendado Paquete 32 dosis 224 g,2.3," 10,268 €/kg",Hacendado
"Cacao, café e infusiones",Café molido y en grano,Café molido natural Hacendado Paquete 500 g,3.35," 6,70 €/kg",Hacendado
"Cacao, café e infusiones",Café molido y en grano,Café molido natural Hacendado Paquete 250 g,1.75," 7,00 €/kg",Hacendado
"Cacao, café e infusiones",Café molido y en grano,Café molido mezcla fuerte Hacendado Paquete 500 g,3.15," 6,30 €/kg",Hacendado
"Cacao, café e infusiones",Café molido y en grano,Café molido mezcla fuerte Hacendado Paquete 250 g,1.65," 6,60 €/kg",Hacendado
"Cacao, café e infusiones",Café molido y en grano,Café molido natural fuerte Hacendado Paquete 500 g,2.95," 5,90 €/kg",Hacendado
"Cacao, café e infusiones",Café molido y en grano,Café molido natural fuerte Hacendado Paquete 250 g,1.55," 6,20 €/kg",Hacendado
"Cacao, café e infusiones",Café molido y en grano,Café molido descafeinado natural Hacendado Paquete 500 g,3.3," 6,60 €/kg",Hacendado
"Cacao, café e infusiones",Café molido y en grano,Café molido descafeinado natural Hacendado Paquete 250 g,1.7," 6,80 €/kg",Hacendado
"Cacao, café e infusiones",Café molido y en grano,Café molido descafeinado mezcla Hacendado Paquete 500 g,3.3," 6,60 €/kg",Hacendado
"Cacao, café e infusiones",Café molido y en grano,Café molido descafeinado mezcla Hacendado Paquete 250 g,1.7," 6,80 €/kg",Hacendado
"Cacao, café e infusiones",Café molido y en grano,Café molido natural Hacendado Espresso Paquete 250 g,2.2," 8,80 €/kg",Hacendado
"Cacao, café e infusiones",Café molido y en grano,Café molido mezcla Hacendado Espresso Paquete 250 g,2.2," 8,80 €/kg",Hacendado
"Cacao, café e infusiones",Café molido y en grano,Café molido Colombia Hacendado Paquete 250 g,3.2," 12,80 €/kg",Hacendado
"Cacao, café e infusiones",Café molido y en grano,Café molido descafeinado Hacendado Espresso Paquete 250 g,2.55," 10,20 €/kg",Hacendado
"Cacao, café e infusiones",Café molido y en grano,Café molido natural Marcilla gran aroma Caja 250 g,3.45," 13,80 €/kg",
"Cacao, café e infusiones",Café molido y en grano,Café molido mezcla Marcilla crème express Caja 250 g,4.0," 16,00 €/kg",
"Cacao, café e infusiones",Café molido y en grano,Café molido mezcla Marcilla gran aroma Caja 250 g,3.45," 13,80 €/kg",
"Cacao, café e infusiones",Café molido y en grano,Café en grano natural Hacendado Paquete 1 kg,7.7," 7,70 €/kg",Hacendado
"Cacao, café e infusiones",Café molido y en grano,Café en grano mezcla fuerte Hacendado Paquete 1 kg,7.55," 7,55 €/kg",Hacendado
"Cacao, café e infusiones",Café molido y en grano,Café en grano descafeinado natural Hacendado Paquete 1 kg,8.4," 8,40 €/kg",Hacendado
"Cacao, café e infusiones",Café molido y en grano,Café en grano extra fuerte Hacendado Paquete 1 kg,6.95," 6,95 €/kg",Hacendado
"Cacao, café e infusiones",Café soluble y otras bebidas,Café soluble Classic Hacendado Bote 200 g,2.7," 13,50 €/kg",Hacendado
"Cacao, café e infusiones",Café soluble y otras bebidas,Café soluble Classic Hacendado Bote 100 g,1.9," 19,00 €/kg",Hacendado
"Cacao, café e infusiones",Café soluble y otras bebidas,Café soluble clásico Hacendado en sobres Caja 10 sobres 20 g,1.0," 5,00 €/100 g",Hacendado
"Cacao, café e infusiones",Café soluble y otras bebidas,Café soluble natural Nescafé classic Tarro 200 g,6.65," 33,25 €/kg",
"Cacao, café e infusiones",Café soluble y otras bebidas,Café soluble natural Nescafé classic Tarro 100 g,4.3," 39,90 €/kg",
"Cacao, café e infusiones",Café soluble y otras bebidas,Café soluble descafeinado Hacendado Bote 200 g,3.2," 16,00 €/kg",Hacendado
"Cacao, café e infusiones",Café soluble y otras bebidas,Café soluble descafeinado Hacendado Bote 100 g,1.95," 19,50 €/kg",Hacendado
"Cacao, café e infusiones",Café soluble y otras bebidas,Café soluble en sobres descafeinado Hacendado Caja 10 sobres 20 g,1.1," 5,50 €/100 g",Hacendado
"Cacao, café e infusiones",Café soluble y otras bebidas,Café soluble descafeinado Nescafé classic Tarro 200 g,6.65," 33,25 €/kg",
"Cacao, café e infusiones",Café soluble y otras bebidas,Café soluble descafeinado Nescafé classic Tarro 100 g,4.3," 39,90 €/kg",
