description,units,price_eu,unit_price,date,order_num,product_code
crema de cacahuete 100% crunchy hacendado,1,3.1,3.1,2022-12-07,13220829,22836.0
ajo granulado hacendado,1,0.85,0.85,2022-12-07,13220829,34181.0
jengibre molido hacendado,1,1.4,1.4,2022-12-07,13220829,34149.0
pimiento rojo y verde hacendado ultracongelado,1,1.1,1.1,2022-12-07,13220829,35221.0
curcuma hacendado,1,1.25,1.25,2022-12-07,13220829,34163.0
leche de coco dee thai,1,1.5,1.5,2022-12-07,13220829,17174.0
"natillas +proteinas chocolate hacendado 1,3 g m.g 10 g proteinas",1,1.7,1.7,2022-12-07,13220829,21061.0
barquillos con crema de avellanas hacendado,1,1.5,1.5,2022-12-07,13220829,14241.0
bicarbonato sodico hacendado,1,1.0,1.0,2022-12-07,13220829,29006.0
impulsor gasificante en polvo royal uso alimentario,1,2.25,2.25,2022-12-07,13220829,29225.0
papel vegetal bosque verde,1,1.7,1.7,2022-12-07,13220829,23608.0
papel higienico humedo wc bosque verde,1,1.55,1.55,2022-12-07,13220829,47291.0
canela molida hacendado,1,0.85,0.85,2022-12-07,13220829,34177.0
bebida de almendras zero hacendado,1,1.4,1.4,2022-12-07,13220829,23926.0
dentifrico proteccion caries colgate,1,1.85,1.85,2022-12-07,13220829,73979.0
refresco coca-cola zero zero,1,9.36,9.36,2022-12-07,13220829,26997.0
vinagre de limpieza bosque verde concentrado,1,0.8,0.8,2022-12-07,13220829,49402.0
platano macho,2,1.29,0.645,2022-12-07,13220829,3132.0
cereales rellenos de chocolate y avellana hacendado,1,1.95,1.95,2022-12-07,13220829,9377.0
esparrago verde grueso,2,6.78,3.39,2022-12-07,13220829,69643.0
tomate pera,1,0.25,0.25,2022-12-07,13220829,69912.0
banana,3,0.83,0.2766666666666666,2022-12-07,13220829,3824.0
ensalada mezcla brotes tiernos maxi,1,1.75,1.75,2022-12-07,13220829,69810.0
huevos grandes l,1,4.25,4.25,2022-12-07,13220829,31003.0
pechugas enteras de pollo,1,7.56,7.56,2022-12-07,13220829,3682.0
calabaza cacahuete cortada a trozos,1,2.15,2.15,2022-12-07,13220829,3527.0
aguacates,1,2.45,2.45,2022-12-07,13220829,3858.0
dentifrico proteccion caries colgate,1,1.85,1.85,2022-11-30,13151497,73979.0
toallitas bebe frescas & perfumadas deliplus,1,1.05,1.05,2022-11-30,13151497,79427.0
servilleta papel cocktail bosque verde,1,2.2,2.2,2022-11-30,13151497,49544.0
jamon serrano incarlopsa lonchas,1,3.58,3.58,2022-11-30,13151497,59124.0
salsa cesar hacendado,1,1.25,1.25,2022-11-30,13151497,17366.0
cebollas,1,1.55,1.55,2022-11-30,13151497,69079.0
cebollas,1,1.55,1.55,2022-11-30,13151497,69089.0
helado mini cucurucho nata hacendado,1,2.55,2.55,2022-11-30,13151497,64246.0
platano macho,2,1.51,0.755,2022-11-30,13151497,3132.0
judia verde redonda,1,2.29,2.29,2022-11-30,13151497,69878.0
helado almendrado hacendado,1,2.5,2.5,2022-11-30,13151497,64000.0
cereales rellenos de chocolate y avellana hacendado,1,1.95,1.95,2022-11-30,13151497,9377.0
chili con carne hacendado,1,2.6,2.6,2022-11-30,13151497,23137.0
fajitas pollo y verduras,2,7.98,3.99,2022-11-30,13151497,4284.0
refresco coca-cola zero azucar,1,9.36,9.36,2022-11-30,13151497,27426.0
esparrago verde grueso,2,5.98,2.99,2022-11-30,13151497,69643.0
palitos de zanahoria,1,1.75,1.75,2022-11-30,13151497,69877.0
tomate pera,2,0.37,0.185,2022-11-30,13151497,69912.0
preparado de carne picada vacuno y cerdo,1,5.74,5.74,2022-11-30,13151497,3453.0
arroz de secreto iberico con setas hacendado,1,3.0,3.0,2022-11-30,13151497,22767.0
banana,6,1.82,0.3033333333333333,2022-11-30,13151497,3824.0
muesli crunchy hacendado con frutos secos,1,1.75,1.75,2022-11-30,13151497,9357.0
leche desnatada sin lactosa hacendado,1,1.01,1.01,2022-11-30,13151497,10731.0
ensalada mezcla brotes tiernos maxi,1,1.75,1.75,2022-11-30,13151497,69810.0
huevos grandes l,2,8.5,4.25,2022-11-30,13151497,31003.0
pechugas de pavo pimenton,1,5.09,5.09,2022-11-30,13151497,2836.0
aguacates,1,2.57,2.57,2022-11-30,13151497,3858.0
lomo de cerdo adobado,1,3.16,3.16,2022-11-30,13151497,2715.0
medallones pechuga de pollo marinado,1,3.9,3.9,2022-11-30,13151497,2831.0
medallones pechuga de pollo marinado,1,3.69,3.69,2022-11-30,13151497,2831.0
queso de oveja entrepinares lonchas,1,2.44,2.44,2022-11-30,13151497,50151.0
postre lacteo +proteinas con arandanos hacendado 0% m.g 10 g proteinas,1,1.55,1.55,2022-11-23,13117832,21073.0
pan de molde 100% integral familiar hacendado,1,1.25,1.25,2022-11-23,13117832,83886.0
esparrago verde grueso,2,5.98,2.99,2022-11-23,13117832,69643.0
remolacha cocida y pelada,2,1.7,0.85,2022-11-23,13117832,69523.0
pimiento rojo,1,1.13,1.13,2022-11-23,13117832,69310.0
palitos de zanahoria,1,1.75,1.75,2022-11-23,13117832,69877.0
tomate pera,2,0.33,0.165,2022-11-23,13117832,69912.0
preparado de carne picada vacuno y cerdo,1,5.74,5.74,2022-11-23,13117832,3453.0
arroz de secreto iberico con setas hacendado,1,3.0,3.0,2022-11-23,13117832,22767.0
banana,6,1.64,0.2733333333333333,2022-11-23,13117832,3824.0
muesli crunchy hacendado con frutos secos,1,1.75,1.75,2022-11-23,13117832,9357.0
edulcorante en sobres stevia hacendado,1,2.0,2.0,2022-11-23,13117832,19825.0
leche desnatada sin lactosa hacendado,3,2.88,0.96,2022-11-23,13117832,10731.0
ensalada mezcla brotes tiernos maxi,1,1.75,1.75,2022-11-23,13117832,69810.0
huevos grandes l,2,8.5,4.25,2022-11-23,13117832,31003.0
6 caracolas rellenas de cacao,1,1.6,1.6,2022-11-23,13117832,84688.0
medallones pechuga de pollo marinado,1,3.68,3.68,2022-11-23,13117832,2831.0
medallones pechuga de pollo marinado,1,3.81,3.81,2022-11-23,13117832,2831.0
queso de oveja entrepinares lonchas,1,2.23,2.23,2022-11-23,13117832,50151.0
aguacates,1,2.33,2.33,2022-11-23,13117832,3858.0
ambientador automatico caramel bosque verde,1,1.9,1.9,2022-11-16,13069090,72405.0
postre lacteo +proteinas con arandanos hacendado 0% m.g 10 g proteinas,1,1.55,1.55,2022-11-16,13069090,21073.0
ensaladilla de cangrejo hacendado,1,1.7,1.7,2022-11-16,13069090,80782.0
lasana bolonesa hacendado,1,2.65,2.65,2022-11-16,13069090,4487.0
pan de molde 100% integral familiar hacendado,1,1.25,1.25,2022-11-16,13069090,83886.0
toallitas limpiadoras de muebles bosque verde,1,1.35,1.35,2022-11-16,13069090,44127.0
gotas de chocolate negro para fundir hacendado,2,3.2,1.6,2022-11-16,13069090,12544.0
patatas especial para freir,1,3.05,3.05,2022-11-16,13069090,69448.0
esparrago verde grueso,2,5.98,2.99,2022-11-16,13069090,69643.0
remolacha cocida y pelada,2,1.7,0.85,2022-11-16,13069090,69523.0
pimientos semipicantes,1,1.15,1.15,2022-11-16,13069090,69590.0
pimiento rojo,1,0.98,0.98,2022-11-16,13069090,69310.0
palitos de zanahoria,1,1.75,1.75,2022-11-16,13069090,69877.0
tomate pera,2,0.43,0.215,2022-11-16,13069090,69912.0
galletas crujientes chocolate y avena hacendado,1,1.58,1.58,2022-11-16,13069090,0.0
galletas mini oreo,1,1.65,1.65,2022-11-16,13069090,14030.0
cereales rellenos de chocolate y avellana hacendado,1,1.95,1.95,2022-11-16,13069090,9377.0
"muesli hacendado con quinoa, chia y chocolate negro",1,1.95,1.95,2022-11-16,13069090,9536.0
jamon serrano incarlopsa lonchas,1,3.49,3.49,2022-11-16,13069090,59124.0
pechuga de pavo hacendado finas lonchas,1,3.15,3.15,2022-11-16,13069090,67972.0
preparado de carne picada vacuno y cerdo,2,11.48,5.74,2022-11-16,13069090,3453.0
maxi tortillas de trigo hacendado,1,1.55,1.55,2022-11-16,13069090,80870.0
chili con carne hacendado,1,2.6,2.6,2022-11-16,13069090,23137.0
fajitas pollo y verduras,2,7.98,3.99,2022-11-16,13069090,4284.0
flautas de pollo y queso,1,1.6,1.6,2022-11-16,13069090,2137.0
queso cheddar hacendado lonchas,1,1.9,1.9,2022-11-16,13069090,55017.0
arroz de secreto iberico con setas hacendado,1,3.0,3.0,2022-11-16,13069090,22767.0
banana,6,1.61,0.2683333333333333,2022-11-16,13069090,3824.0
cafe molido natural hacendado,1,2.7,2.7,2022-11-16,13069090,11178.0
cafe molido natural hacendado,1,2.7,2.7,2022-11-16,13069090,11172.0
muesli crunchy hacendado con frutos secos,1,1.75,1.75,2022-11-16,13069090,9357.0
edulcorante en sobres stevia hacendado,1,2.0,2.0,2022-11-16,13069090,19825.0
refresco coca-cola zero azucar,1,9.36,9.36,2022-11-16,13069090,27426.0
leche desnatada sin lactosa hacendado,3,2.88,0.96,2022-11-16,13069090,10731.0
ensalada mezcla brotes tiernos maxi,1,1.75,1.75,2022-11-16,13069090,69810.0
huevos grandes l,2,8.5,4.25,2022-11-16,13069090,31003.0
6 caracolas rellenas de cacao,1,1.6,1.6,2022-11-16,13069090,84688.0
salteado de setas laminadas,1,1.81,1.81,2022-11-16,13069090,69674.0
aguacates,1,2.45,2.45,2022-11-16,13069090,3858.0
medallones pechuga de pollo marinado,1,3.73,3.73,2022-11-16,13069090,2831.0
medallones pechuga de pollo marinado,1,4.64,4.64,2022-11-16,13069090,2831.0
calabaza cacahuete cortada a trozos,1,1.79,1.79,2022-11-16,13069090,3527.0
queso de oveja entrepinares lonchas,1,2.52,2.52,2022-11-16,13069090,50151.0
queso cheddar hacendado lonchas,1,1.9,1.9,2022-11-09,13029815,55017.0
"salsa de tomate, albahaca y oregano hacendado",1,1.2,1.2,2022-11-09,13029815,17283.0
cereales rellenos de chocolate y avellana hacendado,1,1.95,1.95,2022-11-09,13029815,9377.0
arroz de secreto iberico con setas hacendado,1,2.85,2.85,2022-11-09,13029815,22767.0
pimiento verde freir,1,0.26,0.26,2022-11-09,13029815,69320.0
arandanos,1,2.89,2.89,2022-11-09,13029815,5501.0
banana,7,1.77,0.2528571428571428,2022-11-09,13029815,3824.0
detergente ropa all in 1 ariel en capsulas,1,7.75,7.75,2022-11-09,13029815,16806.0
papel higienico humedo wc bosque verde,1,1.5,1.5,2022-11-09,13029815,47291.0
cafe molido natural hacendado,1,2.7,2.7,2022-11-09,13029815,11178.0
cafe molido natural hacendado,1,2.7,2.7,2022-11-09,13029815,11172.0
muesli crunchy hacendado con frutos secos,1,1.75,1.75,2022-11-09,13029815,9357.0
edulcorante en sobres stevia hacendado,1,2.0,2.0,2022-11-09,13029815,19825.0
pan de molde 100% integral hacendado,1,0.95,0.95,2022-11-09,13029815,82328.0
refresco coca-cola zero azucar,1,9.36,9.36,2022-11-09,13029815,27426.0
leche desnatada sin lactosa hacendado,2,1.92,0.96,2022-11-09,13029815,10731.0
ensalada mezcla brotes tiernos maxi,1,1.75,1.75,2022-11-09,13029815,69810.0
aceite de oliva virgen extra hacendado,2,4.3,2.15,2022-11-09,13029815,4718.0
servilleta papel cocktail bosque verde,1,2.2,2.2,2022-11-09,13029815,49544.0
huevos grandes l,2,7.9,3.95,2022-11-09,13029815,31003.0
6 caracolas rellenas de cacao,1,1.6,1.6,2022-11-09,13029815,84688.0
helado con coco mochi hacendado,1,2.55,2.55,2022-11-09,13029815,64491.0
avena molida hacendado,2,2.3,1.15,2022-11-09,13029815,9457.0
bebida de avena con cafe hacendado,1,0.9,0.9,2022-11-09,13029815,10688.0
barritas sustitutivo de comida belladieta sabor avena y chocolate con leche,1,3.1,3.1,2022-11-09,13029815,86259.0
aguacates,1,2.28,2.28,2022-11-09,13029815,3858.0
queso de oveja entrepinares lonchas,1,2.48,2.48,2022-11-09,13029815,50151.0
medallones pechuga de pollo marinado,1,4.64,4.64,2022-11-09,13029815,2831.0
medallones pechuga de pollo marinado,1,4.82,4.82,2022-11-09,13029815,2831.0
champinon laminado limpio,1,1.72,1.72,2022-11-09,13029815,69519.0
muesli crunchy hacendado con frutos secos,1,1.75,1.75,2022-10-31,12950475,9357.0
barrita con proteinas enervit sport sabor chocolate negro,1,4.9,4.9,2022-10-31,12950475,23670.0
cereales rellenos de crema de cacao y avellana hacendado sin gluten,1,2.1,2.1,2022-10-31,12950475,9547.0
helado almendrado hacendado,1,2.2,2.2,2022-10-31,12950475,64000.0
chili con carne hacendado,1,2.6,2.6,2022-10-31,12950475,23137.0
fajitas pollo y verduras,2,7.98,3.99,2022-10-31,12950475,4284.0
desodorante invisible black & white nivea men,2,5.5,2.75,2022-10-31,12950475,22124.0
paleta curada lonchas paletas marpa,1,3.87,3.87,2022-10-31,12950475,59173.0
champu anticaspa citrus fresh h&s cabello graso,1,4.25,4.25,2022-10-31,12950475,35309.0
cafe molido natural hacendado,1,2.7,2.7,2022-10-31,12950475,11178.0
cafe molido natural hacendado,1,2.7,2.7,2022-10-31,12950475,11172.0
pechuga de pavo hacendado finas lonchas,1,3.15,3.15,2022-10-31,12950475,67972.0
refresco coca-cola zero azucar,1,8.64,8.64,2022-10-31,12950475,27426.0
judia verde redonda,1,2.29,2.29,2022-10-31,12950475,69878.0
pan de molde 100% integral hacendado,1,0.95,0.95,2022-10-31,12950475,82328.0
platano macho,2,1.23,0.615,2022-10-31,12950475,3132.0
leche desnatada sin lactosa hacendado,2,1.82,0.91,2022-10-31,12950475,10731.0
ensalada mezcla brotes tiernos maxi,1,1.75,1.75,2022-10-31,12950475,69810.0
preparado de carne picada vacuno,1,6.18,6.18,2022-10-31,12950475,3454.0
banana,8,2.13,0.26625,2022-10-31,12950475,3824.0
esparrago verde grueso,2,5.98,2.99,2022-10-31,12950475,69643.0
aguacates,1,2.99,2.99,2022-10-31,12950475,3858.0
pechugas enteras de pollo,1,3.03,3.03,2022-10-31,12950475,3682.0
pechugas enteras de pollo,1,3.96,3.96,2022-10-31,12950475,3682.0
chuletas lomo de cerdo,1,1.81,1.81,2022-10-31,12950475,4901.0
medallones pechuga de pollo marinado,1,4.04,4.04,2022-10-31,12950475,2831.0
medallones pechuga de pollo marinado,1,3.85,3.85,2022-10-31,12950475,2831.0
champinon laminado limpio,1,1.55,1.55,2022-10-31,12950475,69519.0
queso de oveja entrepinares lonchas,1,2.42,2.42,2022-10-31,12950475,50151.0
refresco coca-cola zero azucar,1,9.36,9.36,2022-10-20,12878660,27426.0
queso cheddar hacendado lonchas,1,1.9,1.9,2022-10-20,12878660,55017.0
pan de hamburguesa brioche hacendado,2,1.7,0.85,2022-10-20,12878660,1811.0
croquetas de pollo hacendado ultracongeladas,1,3.0,3.0,2022-10-20,12878660,23211.0
tiras de pechuga pollo al horno hacendado,2,4.0,2.0,2022-10-20,12878660,56652.0
arroz de secreto iberico con setas hacendado,2,5.7,2.85,2022-10-20,12878660,22767.0
maxi tortillas de trigo hacendado,1,1.55,1.55,2022-10-20,12878660,80870.0
leche desnatada sin lactosa hacendado,2,1.82,0.91,2022-10-20,12878660,10731.0
papel higienico humedo wc bosque verde,1,1.5,1.5,2022-10-20,12878660,47291.0
toallitas limpiadoras de cristales y espejos bosque verde,1,1.25,1.25,2022-10-20,12878660,43223.0
toallitas limpiadoras de banos bosque verde,1,1.3,1.3,2022-10-20,12878660,43482.0
burrata fresca hacendado,1,2.4,2.4,2022-10-20,12878660,51218.0
mantequilla sin sal anadida hacendado,1,1.95,1.95,2022-10-20,12878660,20716.0
"salsa de tomate, albahaca y oregano hacendado",1,1.2,1.2,2022-10-20,12878660,17283.0
queso en polvo grana padano hacendado,1,1.7,1.7,2022-10-20,12878660,51146.0
cereales rellenos de chocolate y avellana hacendado,1,1.95,1.95,2022-10-20,12878660,9377.0
remolacha cocida y pelada,2,1.7,0.85,2022-10-20,12878660,69523.0
judia verde redonda,1,2.15,2.15,2022-10-20,12878660,69878.0
tomate pera,2,0.37,0.185,2022-10-20,12878660,69912.0
chili con carne hacendado,1,2.6,2.6,2022-10-20,12878660,23137.0
fajitas pollo y verduras,2,7.98,3.99,2022-10-20,12878660,4284.0
palitos de zanahoria,2,3.5,1.75,2022-10-20,12878660,69877.0
edulcorante en sobres stevia hacendado,1,2.0,2.0,2022-10-20,12878660,19825.0
bebida de almendras zero hacendado,1,1.4,1.4,2022-10-20,12878660,23926.0
hummus de garbanzos hacendado receta clasica,2,2.4,1.2,2022-10-20,12878660,80858.0
muesli crunchy hacendado sin azucares anadidos,1,1.65,1.65,2022-10-20,12878660,9451.0
preparado de carne picada vacuno,2,12.36,6.18,2022-10-20,12878660,3454.0
ensalada mezcla brotes tiernos maxi,1,1.75,1.75,2022-10-20,12878660,69810.0
huevos grandes l,2,7.9,3.95,2022-10-20,12878660,31003.0
esparrago verde grueso,2,5.98,2.99,2022-10-20,12878660,69643.0
banana,8,2.23,0.27875,2022-10-20,12878660,3824.0
pechugas enteras de pollo,1,4.49,4.49,2022-10-20,12878660,3682.0
pechugas enteras de pollo,1,3.36,3.36,2022-10-20,12878660,3682.0
pechugas enteras de pollo,1,4.1,4.1,2022-10-20,12878660,3682.0
medallones pechuga de pollo marinado,1,4.75,4.75,2022-10-20,12878660,2831.0
medallones pechuga de pollo marinado,1,3.82,3.82,2022-10-20,12878660,2831.0
aguacates,1,2.52,2.52,2022-10-20,12878660,3858.0
champinon laminado limpio,1,1.71,1.71,2022-10-20,12878660,69519.0
pollo asado hacendado,1,6.55,6.55,2022-10-20,12878660,13706.0
pollo asado hacendado,1,6.8,6.8,2022-10-20,12878660,13706.0
tacos de vacuno anojo para guisar,1,6.16,6.16,2022-10-20,12878660,2807.0
tacos de vacuno anojo para guisar,1,5.47,5.47,2022-10-20,12878660,2807.0
calabaza cacahuete cortada a trozos,1,1.6,1.6,2022-10-20,12878660,3527.0
queso para ensaladas hacendado en dados,1,1.9,1.9,2022-10-13,12838037,51065.0
salsa cesar hacendado,1,1.25,1.25,2022-10-13,12838037,17366.0
muesli crunchy hacendado con frutos secos,1,1.75,1.75,2022-10-13,12838037,9357.0
preparado de carne picada vacuno,1,6.18,6.18,2022-10-13,12838037,3454.0
pan de molde 100% integral hacendado,1,0.95,0.95,2022-10-13,12838037,82328.0
risotto de champinones hacendado ultracongelados,1,1.45,1.45,2022-10-13,12838037,61358.0
leche desnatada sin lactosa hacendado,2,1.82,0.91,2022-10-13,12838037,10731.0
helado almendrado hacendado,1,2.2,2.2,2022-10-13,12838037,64000.0
bebida de almendras zero hacendado,1,1.4,1.4,2022-10-13,12838037,23926.0
platano macho,3,2.32,0.7733333333333333,2022-10-13,12838037,3132.0
gel de bano dermoprotector sanex piel normal,1,3.5,3.5,2022-10-13,12838037,67906.0
jabon de manos beauty cream bar dove pastilla,1,2.6,2.6,2022-10-13,12838037,67908.0
edulcorante en sobres stevia hacendado,1,2.0,2.0,2022-10-13,12838037,19825.0
recarga jabon de manos dermoprotector deliplus liquido,1,1.15,1.15,2022-10-13,12838037,22905.0
detergente ropa all in 1 ariel en capsulas,1,7.75,7.75,2022-10-13,12838037,16806.0
champu anticaida deliplus,1,1.95,1.95,2022-10-13,12838037,44356.0
vinagre de limpieza bosque verde concentrado,1,0.8,0.8,2022-10-13,12838037,49402.0
remolacha cocida y pelada,2,1.6,0.8,2022-10-13,12838037,69523.0
hummus de garbanzos hacendado receta clasica,1,1.2,1.2,2022-10-13,12838037,80858.0
huevos grandes l,2,7.9,3.95,2022-10-13,12838037,31003.0
banana,6,1.11,0.185,2022-10-13,12838037,3824.0
tomate pera,2,0.35,0.175,2022-10-13,12838037,69912.0
esparrago verde grueso,2,5.98,2.99,2022-10-13,12838037,69643.0
ensalada mezcla brotes tiernos maxi,1,1.75,1.75,2022-10-13,12838037,69810.0
pechugas enteras de pollo,1,4.53,4.53,2022-10-13,12838037,3682.0
pechugas enteras de pollo,1,4.54,4.54,2022-10-13,12838037,3682.0
medallones preparado de solomillo cerdo provenzal,1,3.51,3.51,2022-10-13,12838037,4152.0
medallones preparado de solomillo cerdo provenzal,1,3.63,3.63,2022-10-13,12838037,4152.0
aguacates,1,2.61,2.61,2022-10-13,12838037,3858.0
jengibre,1,1.66,1.66,2022-10-13,12838037,69289.0
champinon laminado limpio,1,1.5,1.5,2022-10-13,12838037,69519.0
medallones pechuga de pollo marinado,1,4.02,4.02,2022-10-13,12838037,2831.0
medallones pechuga de pollo marinado,1,3.55,3.55,2022-10-13,12838037,2831.0
tacos de pavo al ajillo,1,3.58,3.58,2022-10-13,12838037,3443.0
barrita con proteinas enervit sport sabor chocolate negro,1,4.9,4.9,2022-10-06,12793662,23670.0
spaghetti hacendado,1,1.2,1.2,2022-10-06,12793662,6331.0
pan de hamburguesa brioche hacendado,1,0.85,0.85,2022-10-06,12793662,1811.0
pan de molde 100% integral hacendado,1,0.95,0.95,2022-10-06,12793662,82328.0
papel higienico doble rollo bosque verde,1,4.75,4.75,2022-10-06,12793662,47818.0
papel higienico doble rollo bosque verde,1,4.75,4.75,2022-10-06,12793662,47819.0
quiche verduras hacendado con calabacin y queso de cabra,1,2.2,2.2,2022-10-06,12793662,63532.0
chili con carne hacendado,1,2.6,2.6,2022-10-06,12793662,23137.0
platano macho,3,2.03,0.6766666666666666,2022-10-06,12793662,3132.0
patatas,1,4.4,4.4,2022-10-06,12793662,69166.0
patatas,1,4.4,4.4,2022-10-06,12793662,69099.0
judia verde redonda,1,2.15,2.15,2022-10-06,12793662,69878.0
esparrago verde grueso,1,2.99,2.99,2022-10-06,12793662,69643.0
"pimientos tricolor rojo, amarillo y verde",1,1.64,1.64,2022-10-06,12793662,69491.0
palitos de zanahoria,1,1.6,1.6,2022-10-06,12793662,69877.0
tomate pera,4,0.77,0.1925,2022-10-06,12793662,69912.0
ensalada mezcla brotes tiernos maxi,1,1.75,1.75,2022-10-06,12793662,69810.0
banana,6,1.63,0.2716666666666666,2022-10-06,12793662,3824.0
manzana royal gala,2,0.77,0.385,2022-10-06,12793662,3175.0
preparado de carne picada vacuno,1,6.18,6.18,2022-10-06,12793662,3454.0
burger de vacuno,1,4.18,4.18,2022-10-06,12793662,2873.0
huevos grandes l,1,3.95,3.95,2022-10-06,12793662,31003.0
fajitas pollo y verduras,1,3.99,3.99,2022-10-06,12793662,4284.0
refresco coca-cola zero azucar,1,9.36,9.36,2022-10-06,12793662,27426.0
aceite de oliva virgen extra hacendado,1,2.15,2.15,2022-10-06,12793662,4718.0
filete de salmon rosado salvaje con piel hacendado ultracongelado,1,2.76,2.76,2022-10-06,12793662,24350.0
queso de oveja entrepinares lonchas,1,2.39,2.39,2022-10-06,12793662,50151.0
filetes pechuga de pollo corte fino,1,4.51,4.51,2022-10-06,12793662,3400.0
filetes pechuga de pollo corte fino,1,4.19,4.19,2022-10-06,12793662,3400.0
pechugas enteras de pollo,1,4.32,4.32,2022-10-06,12793662,3682.0
pechugas enteras de pollo,1,4.4,4.4,2022-10-06,12793662,3682.0
medallones pechuga de pollo marinado,1,4.32,4.32,2022-10-06,12793662,2831.0
aguacates,1,2.9,2.9,2022-10-06,12793662,3858.0
aguacates,1,3.03,3.03,2022-10-06,12793662,3858.0
