product_code,product_price,collected_timestamp
9257.0,3.95,2023-03-12 
9357.0,2.0,2023-03-12 
9451.0,1.95,2023-03-12 
9487.0,2.4,2023-03-12 
15609.0,2.2,2023-03-12 
15608.0,1.8,2023-03-12 
9548.0,1.6,2023-03-12 
9281.0,3.09,2023-03-12 
9356.0,2.0,2023-03-12 
9457.0,1.11,2023-03-12 
9394.0,3.0,2023-03-12 
16808.0,1.65,2023-03-12 
9474.0,2.4,2023-03-12 
60236.0,1.8,2023-03-12 
9491.0,2.35,2023-03-12 
9492.0,1.95,2023-03-12 
29340.0,1.35,2023-03-12 
9536.0,2.3,2023-03-12 
9532.0,2.7,2023-03-12 
15611.0,2.05,2023-03-12 
79616.0,2.35,2023-03-12 
9350.0,1.45,2023-03-12 
73249.0,1.2,2023-03-12 
9349.0,1.3,2023-03-12 
9453.0,1.25,2023-03-12 
9348.0,1.3,2023-03-12 
9468.0,1.3,2023-03-12 
9374.0,1.45,2023-03-12 
86259.0,3.1,2023-03-12 
9523.0,1.95,2023-03-12 
9445.0,3.15,2023-03-12 
86258.0,3.1,2023-03-12 
9347.0,1.3,2023-03-12 
23668.0,2.6,2023-03-12 
23670.0,4.9,2023-03-12 
14132.0,1.7,2023-03-12 
23570.0,3.5,2023-03-12 
22688.0,2.15,2023-03-12 
14087.0,3.0,2023-03-12 
14080.0,1.8,2023-03-12 
14197.0,1.6,2023-03-12 
13502.0,1.55,2023-03-12 
14010.0,2.95,2023-03-12 
14235.0,1.55,2023-03-12 
14423.0,2.2,2023-03-12 
14102.0,1.7,2023-03-12 
14324.0,1.7,2023-03-12 
14430.0,1.7,2023-03-12 
22292.0,1.6,2023-03-12 
14214.0,1.8,2023-03-12 
14213.0,1.2,2023-03-12 
14200.0,1.45,2023-03-12 
14198.0,1.3,2023-03-12 
14242.0,1.3,2023-03-12 
14113.0,1.7,2023-03-12 
14006.0,1.7,2023-03-12 
14210.0,1.85,2023-03-12 
14212.0,1.0,2023-03-12 
14157.0,1.3,2023-03-12 
14030.0,1.9,2023-03-12 
14159.0,2.1,2023-03-12 
14131.0,1.05,2023-03-12 
13811.0,1.45,2023-03-12 
14085.0,1.5,2023-03-12 
15597.0,1.65,2023-03-12 
14639.0,1.2,2023-03-12 
14133.0,1.15,2023-03-12 
23118.0,1.2,2023-03-12 
14161.0,1.3,2023-03-12 
14038.0,2.25,2023-03-12 
14153.0,1.4,2023-03-12 
15844.0,1.45,2023-03-12 
14576.0,1.0,2023-03-12 
14135.0,1.0,2023-03-12 
14151.0,1.25,2023-03-12 
14208.0,1.4,2023-03-12 
14136.0,1.15,2023-03-12 
14637.0,1.95,2023-03-12 
14641.0,1.2,2023-03-12 
14203.0,1.0,2023-03-12 
14173.0,1.15,2023-03-12 
14241.0,1.5,2023-03-12 
13600.0,1.75,2023-03-12 
14555.0,2.0,2023-03-12 
13656.0,1.55,2023-03-12 
23064.0,2.45,2023-03-12 
14140.0,1.5,2023-03-12 
14577.0,1.05,2023-03-12 
14711.0,2.0,2023-03-12 
13790.0,2.85,2023-03-12 
14130.0,3.05,2023-03-12 
14581.0,1.6,2023-03-12 
14587.0,2.3,2023-03-12 
14645.0,2.8,2023-03-12 
15953.0,0.7,2023-03-12 
36205.0,1.95,2023-03-12 
22840.0,1.85,2023-03-12 
22776.0,1.6,2023-03-12 
14158.0,1.1,2023-03-12 
14015.0,1.6,2023-03-12 
14141.0,1.6,2023-03-12 
14079.0,1.6,2023-03-12 
14013.0,1.15,2023-03-12 
14142.0,1.6,2023-03-12 
59252.0,3.37,2023-03-12 
59247.0,2.22,2023-03-12 
67972.0,3.37,2023-03-12 
60244.0,2.07,2023-03-12 
59159.0,2.49,2023-03-12 
59230.0,2.09,2023-03-12 
59138.0,2.54,2023-03-12 
59165.0,2.55,2023-03-12 
56652.0,2.05,2023-03-12 
56619.0,1.66,2023-03-12 
59222.0,2.16,2023-03-12 
56661.0,2.05,2023-03-12 
59081.0,1.1,2023-03-12 
56169.0,2.15,2023-03-12 
59336.0,1.19,2023-03-12 
53140.0,1.75,2023-03-12 
56156.0,2.11,2023-03-12 
59217.0,3.25,2023-03-12 
56162.0,2.11,2023-03-12 
59168.0,2.3,2023-03-12 
59283.0,2.15,2023-03-12 
56084.0,2.09,2023-03-12 
59218.0,2.46,2023-03-12 
55136.0,3.76,2023-03-12 
59227.0,3.62,2023-03-12 
56173.0,1.99,2023-03-12 
59364.0,1.73,2023-03-12 
52205.0,2.25,2023-03-12 
22430.0,2.75,2023-03-12 
86074.0,3.31,2023-03-12 
59248.0,2.07,2023-03-12 
59249.0,1.95,2023-03-12 
59256.0,2.3,2023-03-12 
59215.0,1.99,2023-03-12 
56115.0,2.27,2023-03-12 
59143.0,2.2,2023-03-12 
59233.0,1.71,2023-03-12 
59164.0,2.15,2023-03-12 
59167.0,2.36,2023-03-12 
59253.0,1.74,2023-03-12 
59212.0,2.12,2023-03-12 
59323.0,3.27,2023-03-12 
52051.0,2.69,2023-03-12 
59223.0,5.71,2023-03-12 
59216.0,2.09,2023-03-12 
56128.0,2.45,2023-03-12 
59066.0,2.1,2023-03-12 
59163.0,2.08,2023-03-12 
53500.0,2.45,2023-03-12 
59126.0,2.25,2023-03-12 
59160.0,2.82,2023-03-12 
58220.0,2.7,2023-03-12 
53141.0,1.68,2023-03-12 
53056.0,1.3,2023-03-12 
53012.0,4.1,2023-03-12 
53030.0,1.4,2023-03-12 
52884.0,1.05,2023-03-12 
53015.0,1.75,2023-03-12 
53100.0,1.7,2023-03-12 
53059.0,1.82,2023-03-12 
53060.0,1.75,2023-03-12 
53143.0,2.2,2023-03-12 
53058.0,2.35,2023-03-12 
53127.0,2.93,2023-03-12 
53019.0,1.25,2023-03-12 
53048.0,1.86,2023-03-12 
53032.0,1.62,2023-03-12 
53041.0,2.25,2023-03-12 
53147.0,2.35,2023-03-12 
53042.0,1.65,2023-03-12 
53007.0,2.25,2023-03-12 
59333.0,1.39,2023-03-12 
59340.0,1.71,2023-03-12 
59332.0,2.17,2023-03-12 
59334.0,1.25,2023-03-12 
59335.0,1.29,2023-03-12 
59343.0,1.62,2023-03-12 
59331.0,1.99,2023-03-12 
59341.0,1.55,2023-03-12 
16861.0,1.85,2023-03-12 
59336.0,1.19,2023-03-12 
16862.0,2.14,2023-03-12 
55108.0,2.36,2023-03-12 
59085.0,1.94,2023-03-12 
59078.0,1.1,2023-03-12 
59130.0,2.09,2023-03-12 
59254.0,1.99,2023-03-12 
59090.0,1.9,2023-03-12 
59077.0,1.75,2023-03-12 
58267.0,2.24,2023-03-12 
58391.0,2.61,2023-03-12 
58151.0,1.95,2023-03-12 
55136.0,3.76,2023-03-12 
55125.0,2.6,2023-03-12 
55130.0,4.87,2023-03-12 
55028.0,1.85,2023-03-12 
58159.0,6.5,2023-03-12 
58248.0,2.35,2023-03-12 
58266.0,10.66,2023-03-12 
58390.0,22.99,2023-03-12 
58614.0,10.45,2023-03-12 
59165.0,2.55,2023-03-12 
59159.0,2.49,2023-03-12 
15530.0,1.1,2023-03-12 
60964.0,1.6,2023-03-12 
59166.0,1.99,2023-03-12 
59086.0,1.97,2023-03-12 
59158.0,2.55,2023-03-12 
58152.0,1.95,2023-03-12 
54210.0,2.29,2023-03-12 
55135.0,2.55,2023-03-12 
86174.0,1.0,2023-03-12 
59250.0,2.2,2023-03-12 
59080.0,1.8,2023-03-12 
58388.0,2.79,2023-03-12 
58265.0,2.24,2023-03-12 
54209.0,2.29,2023-03-12 
58247.0,2.35,2023-03-12 
59033.0,3.9,2023-03-12 
54105.0,3.4,2023-03-12 
58160.0,6.5,2023-03-12 
58264.0,12.74,2023-03-12 
58387.0,24.03,2023-03-12 
59075.0,2.12,2023-03-12 
59076.0,2.22,2023-03-12 
56000.0,3.14,2023-03-12 
56038.0,1.75,2023-03-12 
56033.0,1.75,2023-03-12 
86788.0,3.59,2023-03-12 
58418.0,4.68,2023-03-12 
58230.0,5.95,2023-03-12 
56032.0,3.04,2023-03-12 
54053.0,6.58,2023-03-12 
58166.0,16.0,2023-03-12 
58417.0,76.0,2023-03-12 
86595.0,34.82,2023-03-12 
59138.0,2.54,2023-03-12 
59151.0,2.43,2023-03-12 
59018.0,2.49,2023-03-12 
59124.0,3.88,2023-03-12 
15700.0,2.96,2023-03-12 
13526.0,3.52,2023-03-12 
22879.0,7.84,2023-03-12 
58351.0,3.6,2023-03-12 
58274.0,3.24,2023-03-12 
58278.0,6.3,2023-03-12 
58280.0,11.7,2023-03-12 
58298.0,13.95,2023-03-12 
59280.0,3.97,2023-03-12 
59173.0,3.87,2023-03-12 
59028.0,3.24,2023-03-12 
59071.0,2.52,2023-03-12 
58328.0,3.4,2023-03-12 
58307.0,0.87,2023-03-12 
58230.0,5.95,2023-03-12 
58220.0,2.7,2023-03-12 
59101.0,2.99,2023-03-12 
58306.0,1.88,2023-03-12 
58215.0,4.3,2023-03-12 
59269.0,3.16,2023-03-12 
15628.0,1.99,2023-03-12 
58110.0,42.0,2023-03-12 
58293.0,58.0,2023-03-12 
58350.0,72.0,2023-03-12 
58154.0,52.0,2023-03-12 
58006.0,28.0,2023-03-12 
58294.0,129.0,2023-03-12 
58286.0,369.0,2023-03-12 
58297.0,454.5,2023-03-12 
58285.0,1.5,2023-03-12 
52176.0,1.35,2023-03-12 
52307.0,1.15,2023-03-12 
52311.0,1.15,2023-03-12 
52099.0,1.45,2023-03-12 
13867.0,2.1,2023-03-12 
52334.0,1.15,2023-03-12 
52100.0,1.45,2023-03-12 
59993.0,1.4,2023-03-12 
52336.0,1.15,2023-03-12 
59901.0,3.65,2023-03-12 
52183.0,1.6,2023-03-12 
52160.0,5.65,2023-03-12 
52106.0,1.75,2023-03-12 
52335.0,1.15,2023-03-12 
52050.0,1.65,2023-03-12 
52178.0,1.75,2023-03-12 
52177.0,1.75,2023-03-12 
52157.0,1.85,2023-03-12 
52167.0,1.9,2023-03-12 
52154.0,1.75,2023-03-12 
52172.0,1.8,2023-03-12 
52170.0,7.4,2023-03-12 
52171.0,4.6,2023-03-12 
22427.0,2.3,2023-03-12 
52179.0,1.85,2023-03-12 
52180.0,2.05,2023-03-12 
52181.0,2.05,2023-03-12 
52182.0,2.05,2023-03-12 
53116.0,1.85,2023-03-12 
53122.0,2.25,2023-03-12 
53160.0,4.4,2023-03-12 
53146.0,2.25,2023-03-12 
50966.0,4.48,2023-03-12 
50965.0,4.3,2023-03-12 
50968.0,16.94,2023-03-12 
50967.0,11.11,2023-03-12 
50008.0,3.55,2023-03-12 
50971.0,5.37,2023-03-12 
50985.0,20.09,2023-03-12 
51111.0,1.05,2023-03-12 
50984.0,17.59,2023-03-12 
50970.0,5.02,2023-03-12 
50975.0,5.98,2023-03-12 
50974.0,5.57,2023-03-12 
50999.0,4.85,2023-03-12 
50025.0,3.08,2023-03-12 
50533.0,3.75,2023-03-12 
50976.0,5.66,2023-03-12 
50241.0,6.5,2023-03-12 
50242.0,7.38,2023-03-12 
51630.0,3.15,2023-03-12 
50589.0,7.07,2023-03-12 
50969.0,5.61,2023-03-12 
50963.0,4.98,2023-03-12 
23037.0,2.6,2023-03-12 
50972.0,5.35,2023-03-12 
50973.0,5.15,2023-03-12 
50946.0,13.66,2023-03-12 
50945.0,10.38,2023-03-12 
50943.0,4.09,2023-03-12 
50944.0,4.37,2023-03-12 
50942.0,5.55,2023-03-12 
50416.0,3.27,2023-03-12 
50484.0,4.18,2023-03-12 
50941.0,4.66,2023-03-12 
50938.0,4.28,2023-03-12 
23561.0,2.98,2023-03-12 
50916.0,2.83,2023-03-12 
50020.0,3.14,2023-03-12 
50919.0,9.93,2023-03-12 
50917.0,3.02,2023-03-12 
50918.0,3.92,2023-03-12 
50915.0,3.73,2023-03-12 
50480.0,3.51,2023-03-12 
50478.0,3.51,2023-03-12 
50483.0,3.94,2023-03-12 
50927.0,4.67,2023-03-12 
50545.0,2.98,2023-03-12 
50385.0,2.29,2023-03-12 
50546.0,2.98,2023-03-12 
50148.0,2.4,2023-03-12 
50371.0,1.25,2023-03-12 
50163.0,2.43,2023-03-12 
50654.0,2.3,2023-03-12 
50153.0,2.66,2023-03-12 
50171.0,2.84,2023-03-12 
51182.0,2.31,2023-03-12 
50459.0,2.26,2023-03-12 
51126.0,1.83,2023-03-12 
55017.0,1.92,2023-03-12 
60710.0,2.16,2023-03-12 
50139.0,2.02,2023-03-12 
50151.0,2.49,2023-03-12 
50630.0,2.45,2023-03-12 
50471.0,2.79,2023-03-12 
50169.0,2.45,2023-03-12 
51198.0,1.89,2023-03-12 
51199.0,1.89,2023-03-12 
50614.0,4.62,2023-03-12 
51239.0,1.73,2023-03-12 
51110.0,1.59,2023-03-12 
51151.0,1.49,2023-03-12 
51237.0,1.88,2023-03-12 
51146.0,1.73,2023-03-12 
23622.0,2.25,2023-03-12 
23621.0,1.35,2023-03-12 
51105.0,1.88,2023-03-12 
52412.0,1.59,2023-03-12 
52405.0,2.26,2023-03-12 
51233.0,1.79,2023-03-12 
51232.0,1.59,2023-03-12 
51504.0,3.41,2023-03-12 
51068.0,2.39,2023-03-12 
51203.0,1.39,2023-03-12 
51073.0,2.74,2023-03-12 
50619.0,1.63,2023-03-12 
51079.0,2.74,2023-03-12 
51223.0,1.39,2023-03-12 
50613.0,2.11,2023-03-12 
51181.0,1.59,2023-03-12 
51072.0,2.64,2023-03-12 
51167.0,1.3,2023-03-12 
51208.0,1.54,2023-03-12 
51168.0,1.3,2023-03-12 
51132.0,1.15,2023-03-12 
51211.0,1.68,2023-03-12 
51212.0,1.68,2023-03-12 
50616.0,4.62,2023-03-12 
51060.0,2.0,2023-03-12 
22780.0,1.68,2023-03-12 
51184.0,1.88,2023-03-12 
51026.0,1.63,2023-03-12 
51050.0,1.01,2023-03-12 
51074.0,1.63,2023-03-12 
51197.0,2.35,2023-03-12 
51044.0,2.88,2023-03-12 
51052.0,1.97,2023-03-12 
51194.0,2.6,2023-03-12 
51071.0,1.01,2023-03-12 
51065.0,2.02,2023-03-12 
51191.0,1.73,2023-03-12 
51021.0,1.49,2023-03-12 
51201.0,1.73,2023-03-12 
51192.0,2.21,2023-03-12 
51043.0,2.88,2023-03-12 
51012.0,1.0,2023-03-12 
51130.0,1.73,2023-03-12 
51013.0,2.12,2023-03-12 
51170.0,1.88,2023-03-12 
51046.0,1.44,2023-03-12 
51222.0,1.49,2023-03-12 
51193.0,2.4,2023-03-12 
51228.0,1.8,2023-03-12 
51230.0,1.06,2023-03-12 
51218.0,2.31,2023-03-12 
60963.0,1.3,2023-03-12 
50021.0,2.26,2023-03-12 
86276.0,1.69,2023-03-12 
51621.0,1.83,2023-03-12 
51641.0,1.59,2023-03-12 
51627.0,2.21,2023-03-12 
51149.0,3.32,2023-03-12 
50633.0,3.03,2023-03-12 
51619.0,1.25,2023-03-12 
51604.0,2.84,2023-03-12 
51502.0,2.21,2023-03-12 
61341.0,2.8,2023-03-12 
61302.0,2.02,2023-03-12 
61358.0,1.65,2023-03-12 
61327.0,2.5,2023-03-12 
61305.0,1.78,2023-03-12 
61303.0,2.4,2023-03-12 
63725.0,2.5,2023-03-12 
63729.0,4.5,2023-03-12 
63730.0,2.5,2023-03-12 
63717.0,2.5,2023-03-12 
63732.0,2.8,2023-03-12 
61354.0,3.15,2023-03-12 
25183.0,3.3,2023-03-12 
25184.0,3.65,2023-03-12 
4176.0,3.11,2023-03-12 
25353.0,2.76,2023-03-12 
25182.0,5.8,2023-03-12 
2228.0,6.04,2023-03-12 
4022.0,19.08,2023-03-12 
4072.0,15.54,2023-03-12 
4073.0,12.29,2023-03-12 
2120.0,42.5,2023-03-12 
4334.0,12.65,2023-03-12 
5041.0,11.43,2023-03-12 
5034.0,11.14,2023-03-12 
4599.0,10.55,2023-03-12 
64001.0,2.7,2023-03-12 
64146.0,2.0,2023-03-12 
64000.0,2.6,2023-03-12 
64450.0,2.3,2023-03-12 
64066.0,2.7,2023-03-12 
64200.0,2.6,2023-03-12 
64102.0,2.55,2023-03-12 
64520.0,2.6,2023-03-12 
64499.0,2.8,2023-03-12 
64491.0,2.8,2023-03-12 
64061.0,2.8,2023-03-12 
23850.0,2.9,2023-03-12 
64492.0,2.8,2023-03-12 
64248.0,2.6,2023-03-12 
63528.0,2.5,2023-03-12 
64166.0,2.4,2023-03-12 
23851.0,2.9,2023-03-12 
64246.0,2.75,2023-03-12 
86236.0,2.15,2023-03-12 
64196.0,2.15,2023-03-12 
64251.0,2.15,2023-03-12 
64705.0,2.5,2023-03-12 
64179.0,2.2,2023-03-12 
64518.0,2.2,2023-03-12 
64400.0,2.85,2023-03-12 
10198.0,2.0,2023-03-12 
64445.0,3.0,2023-03-12 
64424.0,2.8,2023-03-12 
64104.0,3.3,2023-03-12 
22996.0,3.0,2023-03-12 
64509.0,2.35,2023-03-12 
64404.0,2.85,2023-03-12 
64435.0,2.8,2023-03-12 
64436.0,2.8,2023-03-12 
23853.0,2.8,2023-03-12 
64449.0,3.3,2023-03-12 
64464.0,2.8,2023-03-12 
64074.0,2.8,2023-03-12 
86481.0,2.8,2023-03-12 
70711.0,1.95,2023-03-12 
64214.0,1.7,2023-03-12 
15953.0,0.7,2023-03-12 
14555.0,2.0,2023-03-12 
36205.0,1.95,2023-03-12 
64133.0,4.25,2023-03-12 
64126.0,0.85,2023-03-12 
86787.0,1.2,2023-03-12 
62007.0,4.36,2023-03-12 
24147.0,1.64,2023-03-12 
24260.0,19.9,2023-03-12 
24708.0,2.48,2023-03-12 
24707.0,15.5,2023-03-12 
24706.0,4.49,2023-03-12 
24704.0,28.95,2023-03-12 
24703.0,7.49,2023-03-12 
24135.0,1.58,2023-03-12 
24145.0,10.25,2023-03-12 
24701.0,1.94,2023-03-12 
24700.0,11.95,2023-03-12 
24278.0,5.3,2023-03-12 
24477.0,4.75,2023-03-12 
24181.0,5.1,2023-03-12 
24486.0,3.95,2023-03-12 
24267.0,4.25,2023-03-12 
24230.0,5.95,2023-03-12 
24102.0,6.55,2023-03-12 
24032.0,10.65,2023-03-12 
24033.0,13.3,2023-03-12 
62385.0,18.15,2023-03-12 
24487.0,2.97,2023-03-12 
24387.0,8.95,2023-03-12 
24034.0,9.2,2023-03-12 
24120.0,6.15,2023-03-12 
62403.0,2.35,2023-03-12 
62396.0,2.45,2023-03-12 
62401.0,3.25,2023-03-12 
62398.0,1.8,2023-03-12 
62497.0,2.7,2023-03-12 
62303.0,2.09,2023-03-12 
62432.0,9.9,2023-03-12 
62128.0,4.2,2023-03-12 
24345.0,3.18,2023-03-12 
24016.0,5.25,2023-03-12 
24203.0,1.21,2023-03-12 
62131.0,3.5,2023-03-12 
24200.0,5.98,2023-03-12 
24350.0,4.18,2023-03-12 
62121.0,4.2,2023-03-12 
24274.0,4.05,2023-03-12 
24242.0,5.1,2023-03-12 
62191.0,5.15,2023-03-12 
62499.0,2.3,2023-03-12 
24025.0,7.4,2023-03-12 
24234.0,5.65,2023-03-12 
24383.0,2.68,2023-03-12 
62103.0,4.1,2023-03-12 
24206.0,4.0,2023-03-12 
24024.0,4.95,2023-03-12 
62176.0,5.0,2023-03-12 
24340.0,7.98,2023-03-12 
24020.0,6.35,2023-03-12 
24341.0,4.35,2023-03-12 
62180.0,8.95,2023-03-12 
24256.0,2.05,2023-03-12 
62179.0,8.95,2023-03-12 
24344.0,3.1,2023-03-12 
24324.0,4.34,2023-03-12 
24249.0,4.95,2023-03-12 
24208.0,17.95,2023-03-12 
24291.0,4.5,2023-03-12 
24511.0,6.35,2023-03-12 
24023.0,3.85,2023-03-12 
61162.0,6.35,2023-03-12 
62000.0,6.25,2023-03-12 
24447.0,9.7,2023-03-12 
24357.0,4.24,2023-03-12 
24386.0,8.95,2023-03-12 
24417.0,3.19,2023-03-12 
60954.0,2.7,2023-03-12 
63597.0,2.55,2023-03-12 
63559.0,2.6,2023-03-12 
63340.0,2.6,2023-03-12 
63501.0,2.6,2023-03-12 
22648.0,3.7,2023-03-12 
63339.0,2.6,2023-03-12 
63623.0,3.1,2023-03-12 
63639.0,3.7,2023-03-12 
22649.0,2.6,2023-03-12 
63648.0,1.9,2023-03-12 
63606.0,4.0,2023-03-12 
63323.0,2.7,2023-03-12 
13496.0,1.9,2023-03-12 
63322.0,3.8,2023-03-12 
63321.0,1.3,2023-03-12 
63400.0,1.25,2023-03-12 
13778.0,3.25,2023-03-12 
63007.0,3.2,2023-03-12 
23127.0,3.0,2023-03-12 
63017.0,3.0,2023-03-12 
23211.0,3.0,2023-03-12 
63435.0,1.6,2023-03-12 
63238.0,2.45,2023-03-12 
63140.0,4.2,2023-03-12 
63101.0,4.45,2023-03-12 
63150.0,3.5,2023-03-12 
63407.0,1.8,2023-03-12 
63161.0,3.75,2023-03-12 
63163.0,4.3,2023-03-12 
62501.0,2.6,2023-03-12 
63151.0,2.75,2023-03-12 
63159.0,3.6,2023-03-12 
63144.0,3.35,2023-03-12 
63114.0,3.5,2023-03-12 
63478.0,1.6,2023-03-12 
63791.0,2.0,2023-03-12 
63401.0,2.65,2023-03-12 
63739.0,2.4,2023-03-12 
13413.0,4.9,2023-03-12 
87677.0,11.0,2023-03-12 
87607.0,9.5,2023-03-12 
86131.0,9.5,2023-03-12 
87599.0,9.0,2023-03-12 
87601.0,7.5,2023-03-12 
87603.0,9.5,2023-03-12 
87692.0,8.5,2023-03-12 
87604.0,11.0,2023-03-12 
87598.0,12.0,2023-03-12 
87602.0,13.9,2023-03-12 
87616.0,7.5,2023-03-12 
87597.0,6.0,2023-03-12 
87540.0,7.0,2023-03-12 
80462.0,2.0,2023-03-12 
80455.0,5.3,2023-03-12 
22551.0,9.0,2023-03-12 
67978.0,9.5,2023-03-12 
87683.0,8.5,2023-03-12 
87686.0,8.5,2023-03-12 
86226.0,13.8,2023-03-12 
15545.0,1.5,2023-03-12 
15137.0,1.9,2023-03-12 
61089.0,1.59,2023-03-12 
61092.0,1.54,2023-03-12 
61093.0,2.07,2023-03-12 
61101.0,0.96,2023-03-12 
61270.0,1.2,2023-03-12 
61200.0,1.01,2023-03-12 
22605.0,1.39,2023-03-12 
61063.0,1.3,2023-03-12 
13568.0,1.03,2023-03-12 
61282.0,1.3,2023-03-12 
61288.0,2.21,2023-03-12 
13865.0,2.08,2023-03-12 
15939.0,0.96,2023-03-12 
61021.0,1.2,2023-03-12 
86820.0,1.9,2023-03-12 
61285.0,2.84,2023-03-12 
61233.0,1.2,2023-03-12 
61252.0,1.68,2023-03-12 
61025.0,1.73,2023-03-12 
35221.0,1.06,2023-03-12 
61027.0,1.8,2023-03-12 
61034.0,1.4,2023-03-12 
61289.0,1.2,2023-03-12 
61238.0,2.4,2023-03-12 
61356.0,2.7,2023-03-12 
61261.0,1.88,2023-03-12 
13404.0,2.15,2023-03-12 
61007.0,2.02,2023-03-12 
61053.0,1.9,2023-03-12 
61251.0,1.06,2023-03-12 
61205.0,2.79,2023-03-12 
61371.0,1.9,2023-03-12 
61300.0,2.7,2023-03-12 
61245.0,2.0,2023-03-12 
61291.0,1.01,2023-03-12 
61274.0,3.09,2023-03-12 
63478.0,1.6,2023-03-12 
63791.0,2.0,2023-03-12 
61006.0,2.07,2023-03-12 
61248.0,1.44,2023-03-12 
61231.0,1.88,2023-03-12 
61250.0,1.5,2023-03-12 
70740.0,1.63,2023-03-12 
22284.0,1.06,2023-03-12 
61239.0,3.13,2023-03-12 
61363.0,2.6,2023-03-12 
69383.0,1.7,2023-03-12 
61368.0,2.2,2023-03-12 
61065.0,1.35,2023-03-12 
60999.0,1.7,2023-03-12 
23155.0,2.5,2023-03-12 
61421.0,1.8,2023-03-12 
61405.0,3.15,2023-03-12 
61406.0,1.8,2023-03-12 
61416.0,1.8,2023-03-12 
61424.0,1.8,2023-03-12 
35351.0,2.1,2023-03-12 
18086.0,6.8,2023-03-12 
18055.0,4.6,2023-03-12 
23380.0,2.65,2023-03-12 
18030.0,7.95,2023-03-12 
18002.0,5.05,2023-03-12 
18071.0,1.5,2023-03-12 
18008.0,2.7,2023-03-12 
18018.0,4.65,2023-03-12 
18031.0,4.75,2023-03-12 
18054.0,3.75,2023-03-12 
18037.0,2.0,2023-03-12 
18011.0,3.5,2023-03-12 
16812.0,2.2,2023-03-12 
18116.0,3.0,2023-03-12 
18102.0,7.0,2023-03-12 
18108.0,3.4,2023-03-12 
18112.0,2.05,2023-03-12 
18310.0,1.75,2023-03-12 
18313.0,1.55,2023-03-12 
18311.0,2.05,2023-03-12 
18107.0,1.85,2023-03-12 
18114.0,1.65,2023-03-12 
18225.0,1.7,2023-03-12 
18210.0,1.85,2023-03-12 
18214.0,1.85,2023-03-12 
18209.0,1.5,2023-03-12 
18212.0,1.65,2023-03-12 
18211.0,1.65,2023-03-12 
18713.0,1.85,2023-03-12 
18714.0,2.0,2023-03-12 
18729.0,3.0,2023-03-12 
86758.0,3.25,2023-03-12 
23560.0,2.2,2023-03-12 
18509.0,2.9,2023-03-12 
18553.0,2.6,2023-03-12 
18564.0,3.7,2023-03-12 
18565.0,5.45,2023-03-12 
18552.0,1.35,2023-03-12 
18542.0,2.3,2023-03-12 
18554.0,1.95,2023-03-12 
23531.0,2.15,2023-03-12 
18579.0,1.5,2023-03-12 
22541.0,2.4,2023-03-12 
18615.0,2.5,2023-03-12 
18609.0,1.55,2023-03-12 
18602.0,2.2,2023-03-12 
18613.0,1.5,2023-03-12 
18611.0,1.65,2023-03-12 
18622.0,1.65,2023-03-12 
18601.0,5.0,2023-03-12 
16712.0,1.4,2023-03-12 
16714.0,1.2,2023-03-12 
16519.0,1.55,2023-03-12 
18562.0,2.0,2023-03-12 
16561.0,3.05,2023-03-12 
16618.0,0.85,2023-03-12 
16616.0,1.6,2023-03-12 
16625.0,1.1,2023-03-12 
16005.0,1.35,2023-03-12 
16416.0,0.7,2023-03-12 
16415.0,2.1,2023-03-12 
16124.0,1.15,2023-03-12 
16315.0,1.15,2023-03-12 
16103.0,2.5,2023-03-12 
16039.0,1.85,2023-03-12 
16040.0,1.9,2023-03-12 
16019.0,2.7,2023-03-12 
16228.0,3.2,2023-03-12 
16752.0,1.2,2023-03-12 
16313.0,1.15,2023-03-12 
16754.0,1.4,2023-03-12 
16737.0,0.9,2023-03-12 
22411.0,2.9,2023-03-12 
16703.0,1.4,2023-03-12 
15534.0,1.9,2023-03-12 
16750.0,1.6,2023-03-12 
16507.0,2.8,2023-03-12 
16748.0,1.9,2023-03-12 
16412.0,3.25,2023-03-12 
16106.0,1.8,2023-03-12 
16749.0,1.45,2023-03-12 
16510.0,1.9,2023-03-12 
16761.0,1.65,2023-03-12 
16503.0,2.6,2023-03-12 
22553.0,2.85,2023-03-12 
16008.0,1.1,2023-03-12 
16757.0,2.5,2023-03-12 
16717.0,2.0,2023-03-12 
16314.0,1.5,2023-03-12 
34229.0,1.5,2023-03-12 
22555.0,3.75,2023-03-12 
15969.0,1.6,2023-03-12 
15203.0,2.35,2023-03-12 
15256.0,1.9,2023-03-12 
15216.0,1.9,2023-03-12 
15206.0,2.35,2023-03-12 
15334.0,1.4,2023-03-12 
15260.0,1.4,2023-03-12 
15224.0,2.2,2023-03-12 
16876.0,2.2,2023-03-12 
15031.0,2.2,2023-03-12 
15086.0,2.0,2023-03-12 
15225.0,2.95,2023-03-12 
15087.0,1.95,2023-03-12 
15055.0,3.7,2023-03-12 
86766.0,2.3,2023-03-12 
39934.0,2.15,2023-03-12 
15604.0,1.7,2023-03-12 
39903.0,2.5,2023-03-12 
39902.0,2.15,2023-03-12 
39900.0,2.85,2023-03-12 
39965.0,1.05,2023-03-12 
39901.0,3.15,2023-03-12 
39966.0,1.15,2023-03-12 
23225.0,1.7,2023-03-12 
86587.0,1.7,2023-03-12 
8722.0,1.7,2023-03-12 
8723.0,1.7,2023-03-12 
8448.0,1.1,2023-03-12 
