date,order_num,description,category,subcategory,units,price_eu,price_order,price_now
2022-12-12,13266605,"Crema facial Dragon's Blood Anti Ox Deliplus FPS 12","Cuidado facial y corporal","Cuidado e higiene facial",1,5,5,5
2021-09-02,7475015,"Bandas de cera especial piernas Deliplus piel sensible","Cuidado facial y corporal",Depilación,1,1.2,1.2,1.65
2022-11-09,13029815,"Barritas Sustitutivo de comida Belladieta sabor avena y chocolate con leche","Fitoterapia y parafarmacia",Fitoterapia,1,3.1,3.1,3.1
2022-11-09,13029815,"Barritas Sustitutivo de comida Belladieta sabor avena y chocolate con leche","Fitoterapia y parafarmacia",Fitoterapia,1,3.1,3.1,3.1
2023-01-11,13449668,"Barrita con proteínas Enervit Sport sabor chocolate negro","Fitoterapia y parafarmacia",Fitoterapia,1,4.9,4.9,4.9
2022-10-31,12950475,"Barrita con proteínas Enervit Sport sabor chocolate negro","Fitoterapia y parafarmacia",Fitoterapia,1,4.9,4.9,4.9
2022-10-06,12793662,"Barrita con proteínas Enervit Sport sabor chocolate negro","Fitoterapia y parafarmacia",Fitoterapia,1,4.9,4.9,4.9
2023-01-11,13449668,"Barrita con proteínas Enervit Sport sabor chocolate negro","Fitoterapia y parafarmacia",Fitoterapia,1,4.9,4.9,4.9
2022-10-31,12950475,"Barrita con proteínas Enervit Sport sabor chocolate negro","Fitoterapia y parafarmacia",Fitoterapia,1,4.9,4.9,4.9
2022-10-06,12793662,"Barrita con proteínas Enervit Sport sabor chocolate negro","Fitoterapia y parafarmacia",Fitoterapia,1,4.9,4.9,4.9
2023-03-18,13996475,Banana,"Fruta y verdura",Fruta,3,0.75,0.25,0.25
2023-03-11,13945376,Banana,"Fruta y verdura",Fruta,3,0.79,0.2633333333333333,0.25
2023-03-04,13879881,Banana,"Fruta y verdura",Fruta,5,1.42,0.284,0.25
2023-02-25,13821013,Banana,"Fruta y verdura",Fruta,5,1.24,0.248,0.25
2023-02-18,13759447,Banana,"Fruta y verdura",Fruta,5,1.32,0.264,0.25
2023-02-11,13703740,Banana,"Fruta y verdura",Fruta,5,1.14,0.2279999999999999,0.25
2023-02-04,13640454,Banana,"Fruta y verdura",Fruta,5,1.49,0.298,0.25
2023-01-28,13580934,Banana,"Fruta y verdura",Fruta,3,0.88,0.2933333333333333,0.25
2023-01-21,13546313,Banana,"Fruta y verdura",Fruta,5,1.21,0.242,0.25
2023-01-14,13507140,Banana,"Fruta y verdura",Fruta,4,0.98,0.245,0.25
2023-01-11,13449668,Banana,"Fruta y verdura",Fruta,6,1.72,0.2866666666666667,0.25
2023-01-04,13397754,Banana,"Fruta y verdura",Fruta,5,1.33,0.266,0.25
2022-12-28,13374140,Banana,"Fruta y verdura",Fruta,3,0.71,0.2366666666666666,0.25
2022-12-21,13315781,Banana,"Fruta y verdura",Fruta,3,0.83,0.2766666666666666,0.25
2022-12-14,13253776,Banana,"Fruta y verdura",Fruta,5,1.15,0.2299999999999999,0.25
2022-12-07,13220829,Banana,"Fruta y verdura",Fruta,3,0.83,0.2766666666666666,0.25
2022-11-30,13151497,Banana,"Fruta y verdura",Fruta,6,1.82,0.3033333333333333,0.25
2022-11-23,13117832,Banana,"Fruta y verdura",Fruta,6,1.64,0.2733333333333333,0.25
2022-11-16,13069090,Banana,"Fruta y verdura",Fruta,6,1.61,0.2683333333333333,0.25
2022-11-09,13029815,Banana,"Fruta y verdura",Fruta,7,1.77,0.2528571428571428,0.25
2022-10-31,12950475,Banana,"Fruta y verdura",Fruta,8,2.13,0.26625,0.25
2022-10-20,12878660,Banana,"Fruta y verdura",Fruta,8,2.23,0.27875,0.25
2022-10-13,12838037,Banana,"Fruta y verdura",Fruta,6,1.11,0.185,0.25
2022-10-06,12793662,Banana,"Fruta y verdura",Fruta,6,1.63,0.2716666666666666,0.25
2019-02-27,125935,"Plátano macho","Fruta y verdura",Fruta,6,2.2,0.3666666666666667,0.87
2020-10-22,404271,"Plátano macho","Fruta y verdura",Fruta,6,1.94,0.3233333333333333,0.87
2018-04-12,73955,"Plátano macho","Fruta y verdura",Fruta,4,1.82,0.455,0.87
2019-05-22,185199,"Plátano macho","Fruta y verdura",Fruta,5,1.77,0.354,0.87
2019-11-01,95302,"Plátano macho","Fruta y verdura",Fruta,4,1.11,0.2775,0.87
2020-12-15,686714,"Plátano macho","Fruta y verdura",Fruta,5,1.96,0.392,0.87
2020-08-28,140937,"Plátano macho","Fruta y verdura",Fruta,6,1.79,0.2983333333333333,0.87
2020-09-18,238052,"Plátano macho","Fruta y verdura",Fruta,6,1.8,0.3,0.87
2022-12-07,13220829,"Plátano macho","Fruta y verdura",Fruta,2,1.29,0.645,0.87
2022-11-30,13151497,"Plátano macho","Fruta y verdura",Fruta,2,1.51,0.755,0.87
2022-10-31,12950475,"Plátano macho","Fruta y verdura",Fruta,2,1.23,0.615,0.87
2022-10-13,12838037,"Plátano macho","Fruta y verdura",Fruta,3,2.32,0.7733333333333333,0.87
2022-10-06,12793662,"Plátano macho","Fruta y verdura",Fruta,3,2.03,0.6766666666666666,0.87
2022-12-28,13374140,"Uva roja sin semillas","Fruta y verdura",Fruta,1,2.52,2.52,2.45
2022-12-14,13253776,Mandarina,"Fruta y verdura",Fruta,4,1,0.25,0.26
2022-12-14,13253776,Mandarina,"Fruta y verdura",Fruta,4,1,0.25,3.78
2023-03-18,13996475,Aguacates,"Fruta y verdura",Fruta,1,2.41,2.41,2.69
2023-03-11,13945376,Aguacates,"Fruta y verdura",Fruta,1,3.08,3.08,2.69
2023-03-04,13879881,Aguacates,"Fruta y verdura",Fruta,1,2.91,2.91,2.69
2023-02-25,13821013,Aguacates,"Fruta y verdura",Fruta,1,2.77,2.77,2.69
2023-02-18,13759447,Aguacates,"Fruta y verdura",Fruta,1,2.63,2.63,2.69
2023-02-11,13703740,Aguacates,"Fruta y verdura",Fruta,1,2.61,2.61,2.69
2023-02-04,13640454,Aguacates,"Fruta y verdura",Fruta,1,2.98,2.98,2.69
2023-01-28,13580934,Aguacates,"Fruta y verdura",Fruta,1,2.55,2.55,2.69
2023-01-21,13546313,Aguacates,"Fruta y verdura",Fruta,1,2.62,2.62,2.69
2023-01-11,13449668,Aguacates,"Fruta y verdura",Fruta,1,2.55,2.55,2.69
2023-01-04,13397754,Aguacates,"Fruta y verdura",Fruta,1,2.52,2.52,2.69
2022-12-28,13374140,Aguacates,"Fruta y verdura",Fruta,1,2.89,2.89,2.69
2022-12-21,13315781,Aguacates,"Fruta y verdura",Fruta,1,2.72,2.72,2.69
2022-12-14,13253776,Aguacates,"Fruta y verdura",Fruta,1,2.67,2.67,2.69
2022-12-07,13220829,Aguacates,"Fruta y verdura",Fruta,1,2.45,2.45,2.69
2022-11-30,13151497,Aguacates,"Fruta y verdura",Fruta,1,2.57,2.57,2.69
2022-11-23,13117832,Aguacates,"Fruta y verdura",Fruta,1,2.33,2.33,2.69
2022-11-16,13069090,Aguacates,"Fruta y verdura",Fruta,1,2.45,2.45,2.69
2022-11-09,13029815,Aguacates,"Fruta y verdura",Fruta,1,2.28,2.28,2.69
2022-10-31,12950475,Aguacates,"Fruta y verdura",Fruta,1,2.99,2.99,2.69
2022-10-20,12878660,Aguacates,"Fruta y verdura",Fruta,1,2.52,2.52,2.69
2022-10-13,12838037,Aguacates,"Fruta y verdura",Fruta,1,2.61,2.61,2.69
2022-10-06,12793662,Aguacates,"Fruta y verdura",Fruta,1,2.9,2.9,2.69
2022-10-06,12793662,Aguacates,"Fruta y verdura",Fruta,1,3.03,3.03,2.69
2023-03-18,13996475,Arándanos,"Fruta y verdura",Fruta,1,2.78,2.78,3.15
2023-03-11,13945376,Arándanos,"Fruta y verdura",Fruta,1,2.78,2.78,3.15
2023-02-25,13821013,Arándanos,"Fruta y verdura",Fruta,1,2.78,2.78,3.15
2023-02-18,13759447,Arándanos,"Fruta y verdura",Fruta,1,2.78,2.78,3.15
2023-02-11,13703740,Arándanos,"Fruta y verdura",Fruta,1,2.78,2.78,3.15
2023-01-28,13580934,Arándanos,"Fruta y verdura",Fruta,1,2.78,2.78,3.15
2023-01-21,13546313,Arándanos,"Fruta y verdura",Fruta,1,2.78,2.78,3.15
2022-12-07,13220829,Arándanos,"Fruta y verdura",Fruta,1,2.89,2.89,3.15
2022-11-09,13029815,Arándanos,"Fruta y verdura",Fruta,1,2.89,2.89,3.15
2021-09-07,9115773,"Ensalada mezcla brotes tiernos maxi","Fruta y verdura","Lechuga y ensalada preparada",2,1.98,0.99,1.59
2022-02-22,11422261,"Ensalada mezcla brotes tiernos maxi","Fruta y verdura","Lechuga y ensalada preparada",1,0.99,0.99,1.59
2023-03-04,13879881,"Ensalada mezcla brotes tiernos maxi","Fruta y verdura","Lechuga y ensalada preparada",1,1.68,1.68,1.59
2023-02-25,13821013,"Ensalada mezcla brotes tiernos maxi","Fruta y verdura","Lechuga y ensalada preparada",1,1.68,1.68,1.59
2023-02-18,13759447,"Ensalada mezcla brotes tiernos maxi","Fruta y verdura","Lechuga y ensalada preparada",1,1.68,1.68,1.59
2023-02-11,13703740,"Ensalada mezcla brotes tiernos maxi","Fruta y verdura","Lechuga y ensalada preparada",1,1.68,1.68,1.59
2023-02-04,13640454,"Ensalada mezcla brotes tiernos maxi","Fruta y verdura","Lechuga y ensalada preparada",1,1.68,1.68,1.59
2023-01-28,13580934,"Ensalada mezcla brotes tiernos maxi","Fruta y verdura","Lechuga y ensalada preparada",1,1.68,1.68,1.59
2023-01-21,13546313,"Ensalada mezcla brotes tiernos maxi","Fruta y verdura","Lechuga y ensalada preparada",1,1.68,1.68,1.59
2023-01-14,13507140,"Ensalada mezcla brotes tiernos maxi","Fruta y verdura","Lechuga y ensalada preparada",1,1.68,1.68,1.59
2023-01-11,13449668,"Ensalada mezcla brotes tiernos maxi","Fruta y verdura","Lechuga y ensalada preparada",1,1.68,1.68,1.59
2023-01-04,13397754,"Ensalada mezcla brotes tiernos maxi","Fruta y verdura","Lechuga y ensalada preparada",1,1.68,1.68,1.59
2022-12-28,13374140,"Ensalada mezcla brotes tiernos maxi","Fruta y verdura","Lechuga y ensalada preparada",1,1.75,1.75,1.59
2022-12-21,13315781,"Ensalada mezcla brotes tiernos maxi","Fruta y verdura","Lechuga y ensalada preparada",1,1.75,1.75,1.59
2022-12-14,13253776,"Ensalada mezcla brotes tiernos maxi","Fruta y verdura","Lechuga y ensalada preparada",1,1.75,1.75,1.59
2022-12-07,13220829,"Ensalada mezcla brotes tiernos maxi","Fruta y verdura","Lechuga y ensalada preparada",1,1.75,1.75,1.59
2022-11-30,13151497,"Ensalada mezcla brotes tiernos maxi","Fruta y verdura","Lechuga y ensalada preparada",1,1.75,1.75,1.59
2022-11-23,13117832,"Ensalada mezcla brotes tiernos maxi","Fruta y verdura","Lechuga y ensalada preparada",1,1.75,1.75,1.59
2022-11-16,13069090,"Ensalada mezcla brotes tiernos maxi","Fruta y verdura","Lechuga y ensalada preparada",1,1.75,1.75,1.59
2022-11-09,13029815,"Ensalada mezcla brotes tiernos maxi","Fruta y verdura","Lechuga y ensalada preparada",1,1.75,1.75,1.59
2022-10-31,12950475,"Ensalada mezcla brotes tiernos maxi","Fruta y verdura","Lechuga y ensalada preparada",1,1.75,1.75,1.59
2022-10-20,12878660,"Ensalada mezcla brotes tiernos maxi","Fruta y verdura","Lechuga y ensalada preparada",1,1.75,1.75,1.59
2022-10-13,12838037,"Ensalada mezcla brotes tiernos maxi","Fruta y verdura","Lechuga y ensalada preparada",1,1.75,1.75,1.59
2022-10-06,12793662,"Ensalada mezcla brotes tiernos maxi","Fruta y verdura","Lechuga y ensalada preparada",1,1.75,1.75,1.59
2020-10-22,404271,Patatas,"Fruta y verdura",Verdura,1,3.85,3.85,4.9
2020-10-01,466635,Patatas,"Fruta y verdura",Verdura,1,3.95,3.95,4.9
2022-07-13,996926,Patatas,"Fruta y verdura",Verdura,1,4.4,4.4,4.9
2022-09-28,470822,Patatas,"Fruta y verdura",Verdura,1,4.4,4.4,4.9
2020-10-12,7119732,Patatas,"Fruta y verdura",Verdura,1,4.79,4.79,4.9
2021-09-07,9115773,Patatas,"Fruta y verdura",Verdura,1,4.19,4.19,4.9
2021-08-05,8403972,Patatas,"Fruta y verdura",Verdura,1,4.99,4.99,4.9
2020-10-20,6858326,Patatas,"Fruta y verdura",Verdura,1,4.79,4.79,4.9
2022-12-12,13266605,Patatas,"Fruta y verdura",Verdura,1,5.49,5.49,4.9
2021-09-02,7475015,Patatas,"Fruta y verdura",Verdura,1,4.79,4.79,4.9
2021-12-16,10822769,Patatas,"Fruta y verdura",Verdura,2,9.58,4.79,4.9
2022-02-22,11422261,Patatas,"Fruta y verdura",Verdura,2,9.58,4.79,4.9
2022-07-10,12804912,Patatas,"Fruta y verdura",Verdura,1,5.49,5.49,4.9
2023-03-04,13879881,Patatas,"Fruta y verdura",Verdura,1,4.23,4.23,4.9
2023-01-11,13449668,Patatas,"Fruta y verdura",Verdura,1,4.23,4.23,4.9
2022-10-06,12793662,Patatas,"Fruta y verdura",Verdura,1,4.4,4.4,4.9
2023-03-04,13879881,Patatas,"Fruta y verdura",Verdura,1,4.23,4.23,6.49
2023-01-11,13449668,Patatas,"Fruta y verdura",Verdura,1,4.23,4.23,6.49
2022-10-06,12793662,Patatas,"Fruta y verdura",Verdura,1,4.4,4.4,6.49
2023-03-04,13879881,Batata,"Fruta y verdura",Verdura,2,1.91,0.955,0.67
2022-12-21,13315781,"Patatas especial para freir","Fruta y verdura",Verdura,1,3.05,3.05,3.75
2022-11-16,13069090,"Patatas especial para freir","Fruta y verdura",Verdura,1,3.05,3.05,3.75
2023-02-04,13640454,Cebollas,"Fruta y verdura",Verdura,1,2.3,2.3,3.85
2022-12-21,13315781,Cebollas,"Fruta y verdura",Verdura,1,1.55,1.55,3.85
2022-12-14,13253776,Cebollas,"Fruta y verdura",Verdura,1,1.55,1.55,3.85
2022-11-30,13151497,Cebollas,"Fruta y verdura",Verdura,1,1.55,1.55,3.85
2023-02-04,13640454,Cebollas,"Fruta y verdura",Verdura,1,2.3,2.3,2.39
2022-12-21,13315781,Cebollas,"Fruta y verdura",Verdura,1,1.55,1.55,2.39
2022-12-14,13253776,Cebollas,"Fruta y verdura",Verdura,1,1.55,1.55,2.39
2022-11-30,13151497,Cebollas,"Fruta y verdura",Verdura,1,1.55,1.55,2.39
2023-03-18,13996475,"Tomate pera","Fruta y verdura",Verdura,2,0.6,0.3,0.22
2023-03-11,13945376,"Tomate pera","Fruta y verdura",Verdura,2,0.6,0.3,0.22
2023-02-11,13703740,"Tomate pera","Fruta y verdura",Verdura,2,0.51,0.255,0.22
2023-02-04,13640454,"Tomate pera","Fruta y verdura",Verdura,3,0.94,0.3133333333333333,0.22
2023-01-28,13580934,"Tomate pera","Fruta y verdura",Verdura,1,0.26,0.26,0.22
2023-01-21,13546313,"Tomate pera","Fruta y verdura",Verdura,1,0.26,0.26,0.22
2023-01-14,13507140,"Tomate pera","Fruta y verdura",Verdura,1,0.25,0.25,0.22
2023-01-11,13449668,"Tomate pera","Fruta y verdura",Verdura,3,0.71,0.2366666666666666,0.22
2023-01-04,13397754,"Tomate pera","Fruta y verdura",Verdura,2,0.44,0.22,0.22
2022-12-28,13374140,"Tomate pera","Fruta y verdura",Verdura,2,0.42,0.21,0.22
2022-12-21,13315781,"Tomate pera","Fruta y verdura",Verdura,2,0.48,0.24,0.22
2022-12-14,13253776,"Tomate pera","Fruta y verdura",Verdura,3,0.58,0.1933333333333333,0.22
2022-12-07,13220829,"Tomate pera","Fruta y verdura",Verdura,1,0.25,0.25,0.22
2022-11-30,13151497,"Tomate pera","Fruta y verdura",Verdura,2,0.37,0.185,0.22
2022-11-23,13117832,"Tomate pera","Fruta y verdura",Verdura,2,0.33,0.165,0.22
2022-11-16,13069090,"Tomate pera","Fruta y verdura",Verdura,2,0.43,0.215,0.22
2022-10-20,12878660,"Tomate pera","Fruta y verdura",Verdura,2,0.37,0.185,0.22
2022-10-13,12838037,"Tomate pera","Fruta y verdura",Verdura,2,0.35,0.175,0.22
2022-10-06,12793662,"Tomate pera","Fruta y verdura",Verdura,4,0.77,0.1925,0.22
2019-02-27,125935,"Tomates cherry","Fruta y verdura",Verdura,1,1.49,1.49,1.95
2020-08-27,134160,"Tomate kumato negro","Fruta y verdura",Verdura,1,1.69,1.69,0.24
2022-02-22,11422261,"Tomate kumato negro","Fruta y verdura",Verdura,1,1.77,1.77,0.24
2023-03-18,13996475,"Palitos de zanahoria","Fruta y verdura",Verdura,1,1.78,1.78,1.99
2023-03-11,13945376,"Palitos de zanahoria","Fruta y verdura",Verdura,1,1.78,1.78,1.99
2023-02-18,13759447,"Palitos de zanahoria","Fruta y verdura",Verdura,1,1.78,1.78,1.99
2023-02-11,13703740,"Palitos de zanahoria","Fruta y verdura",Verdura,1,1.78,1.78,1.99
2023-02-04,13640454,"Palitos de zanahoria","Fruta y verdura",Verdura,1,1.78,1.78,1.99
2023-01-21,13546313,"Palitos de zanahoria","Fruta y verdura",Verdura,1,1.68,1.68,1.99
2023-01-11,13449668,"Palitos de zanahoria","Fruta y verdura",Verdura,1,1.68,1.68,1.99
2022-11-30,13151497,"Palitos de zanahoria","Fruta y verdura",Verdura,1,1.75,1.75,1.99
2022-11-23,13117832,"Palitos de zanahoria","Fruta y verdura",Verdura,1,1.75,1.75,1.99
2022-11-16,13069090,"Palitos de zanahoria","Fruta y verdura",Verdura,1,1.75,1.75,1.99
2022-10-20,12878660,"Palitos de zanahoria","Fruta y verdura",Verdura,2,3.5,1.75,1.99
2022-10-06,12793662,"Palitos de zanahoria","Fruta y verdura",Verdura,1,1.6,1.6,1.99
2023-02-04,13640454,"Pimiento rojo","Fruta y verdura",Verdura,1,1.03,1.03,1.1
2023-01-28,13580934,"Pimiento rojo","Fruta y verdura",Verdura,1,0.95,0.95,1.1
2023-01-21,13546313,"Pimiento rojo","Fruta y verdura",Verdura,1,0.88,0.88,1.1
2023-01-14,13507140,"Pimiento rojo","Fruta y verdura",Verdura,1,0.92,0.92,1.1
2023-01-11,13449668,"Pimiento rojo","Fruta y verdura",Verdura,1,0.86,0.86,1.1
2022-12-28,13374140,"Pimiento rojo","Fruta y verdura",Verdura,1,0.72,0.72,1.1
2022-11-23,13117832,"Pimiento rojo","Fruta y verdura",Verdura,1,1.13,1.13,1.1
2022-11-16,13069090,"Pimiento rojo","Fruta y verdura",Verdura,1,0.98,0.98,1.1
2022-12-21,13315781,"Pimiento verde freír","Fruta y verdura",Verdura,1,0.4,0.4,0.28
2022-11-09,13029815,"Pimiento verde freír","Fruta y verdura",Verdura,1,0.26,0.26,0.28
2022-11-16,13069090,"Pimientos semipicantes","Fruta y verdura",Verdura,1,1.15,1.15,1.35
2022-11-09,13029815,"Champiñón laminado limpio","Fruta y verdura",Verdura,1,1.72,1.72,1.99
2022-10-31,12950475,"Champiñón laminado limpio","Fruta y verdura",Verdura,1,1.55,1.55,1.99
2022-10-20,12878660,"Champiñón laminado limpio","Fruta y verdura",Verdura,1,1.71,1.71,1.99
2022-10-13,12838037,"Champiñón laminado limpio","Fruta y verdura",Verdura,1,1.5,1.5,1.99
2022-10-13,12838037,Jengibre,"Fruta y verdura",Verdura,1,1.66,1.66,1.69
2022-12-07,13220829,Cilantro,"Fruta y verdura",Verdura,1,1.25,1.25,1.25
2023-03-04,13879881,"Judía verde redonda","Fruta y verdura",Verdura,1,2.2,2.2,2.99
2023-02-25,13821013,"Judía verde redonda","Fruta y verdura",Verdura,1,2.2,2.2,2.99
2023-02-18,13759447,"Judía verde redonda","Fruta y verdura",Verdura,1,2.2,2.2,2.99
2023-02-11,13703740,"Judía verde redonda","Fruta y verdura",Verdura,1,2.2,2.2,2.99
2023-01-21,13546313,"Judía verde redonda","Fruta y verdura",Verdura,1,2.2,2.2,2.99
2022-12-21,13315781,"Judía verde redonda","Fruta y verdura",Verdura,1,2.29,2.29,2.99
2022-11-30,13151497,"Judía verde redonda","Fruta y verdura",Verdura,1,2.29,2.29,2.99
2022-10-31,12950475,"Judía verde redonda","Fruta y verdura",Verdura,1,2.29,2.29,2.99
2022-10-20,12878660,"Judía verde redonda","Fruta y verdura",Verdura,1,2.15,2.15,2.99
2022-10-06,12793662,"Judía verde redonda","Fruta y verdura",Verdura,1,2.15,2.15,2.99
2022-12-21,13315781,"Calabaza cacahuete cortada a trozos","Fruta y verdura",Verdura,1,1.93,1.93,1.8
2022-12-07,13220829,"Calabaza cacahuete cortada a trozos","Fruta y verdura",Verdura,1,2.15,2.15,1.8
2022-11-16,13069090,"Calabaza cacahuete cortada a trozos","Fruta y verdura",Verdura,1,1.79,1.79,1.8
2022-10-20,12878660,"Calabaza cacahuete cortada a trozos","Fruta y verdura",Verdura,1,1.6,1.6,1.8
2023-01-21,13546313,"Apio verde","Fruta y verdura",Verdura,1,1.21,1.21,1.26
2023-01-28,13580934,"Remolacha cocida y pelada","Fruta y verdura",Verdura,2,1.7,0.85,0.99
2022-11-23,13117832,"Remolacha cocida y pelada","Fruta y verdura",Verdura,2,1.7,0.85,0.99
2022-11-16,13069090,"Remolacha cocida y pelada","Fruta y verdura",Verdura,2,1.7,0.85,0.99
2022-10-20,12878660,"Remolacha cocida y pelada","Fruta y verdura",Verdura,2,1.7,0.85,0.99
2022-10-13,12838037,"Remolacha cocida y pelada","Fruta y verdura",Verdura,2,1.6,0.8,0.99
2023-03-18,13996475,"Espárrago verde grueso","Fruta y verdura",Verdura,1,3.26,3.26,3.69
2023-03-11,13945376,"Espárrago verde grueso","Fruta y verdura",Verdura,1,3.26,3.26,3.69
2023-03-04,13879881,"Espárrago verde grueso","Fruta y verdura",Verdura,1,3.26,3.26,3.69
2023-02-25,13821013,"Espárrago verde grueso","Fruta y verdura",Verdura,1,3.26,3.26,3.69
2023-02-18,13759447,"Espárrago verde grueso","Fruta y verdura",Verdura,1,3.26,3.26,3.69
2023-02-11,13703740,"Espárrago verde grueso","Fruta y verdura",Verdura,1,3.26,3.26,3.69
2023-02-04,13640454,"Espárrago verde grueso","Fruta y verdura",Verdura,1,3.26,3.26,3.69
2023-01-28,13580934,"Espárrago verde grueso","Fruta y verdura",Verdura,1,3.26,3.26,3.69
2023-01-21,13546313,"Espárrago verde grueso","Fruta y verdura",Verdura,1,3.26,3.26,3.69
2023-01-14,13507140,"Espárrago verde grueso","Fruta y verdura",Verdura,1,3.26,3.26,3.69
2023-01-11,13449668,"Espárrago verde grueso","Fruta y verdura",Verdura,1,3.26,3.26,3.69
2023-01-04,13397754,"Espárrago verde grueso","Fruta y verdura",Verdura,1,3.26,3.26,3.69
2022-12-21,13315781,"Espárrago verde grueso","Fruta y verdura",Verdura,1,3.39,3.39,3.69
2022-12-14,13253776,"Espárrago verde grueso","Fruta y verdura",Verdura,1,3.39,3.39,3.69
2022-12-07,13220829,"Espárrago verde grueso","Fruta y verdura",Verdura,2,6.78,3.39,3.69
2022-11-30,13151497,"Espárrago verde grueso","Fruta y verdura",Verdura,2,5.98,2.99,3.69
2022-11-23,13117832,"Espárrago verde grueso","Fruta y verdura",Verdura,2,5.98,2.99,3.69
2022-11-16,13069090,"Espárrago verde grueso","Fruta y verdura",Verdura,2,5.98,2.99,3.69
2022-10-31,12950475,"Espárrago verde grueso","Fruta y verdura",Verdura,2,5.98,2.99,3.69
2022-10-20,12878660,"Espárrago verde grueso","Fruta y verdura",Verdura,2,5.98,2.99,3.69
2022-10-13,12838037,"Espárrago verde grueso","Fruta y verdura",Verdura,2,5.98,2.99,3.69
2022-10-06,12793662,"Espárrago verde grueso","Fruta y verdura",Verdura,1,2.99,2.99,3.69
2019-02-27,125935,"Floretas de brócoli para microondas","Fruta y verdura",Verdura,1,1.2,1.2,1.52
2019-01-31,107492,"Floretas de brócoli para microondas","Fruta y verdura",Verdura,1,1.2,1.2,1.52
2019-02-27,125935,"Huevos grandes L","Huevos, leche y mantequilla",Huevos,1,1.45,1.45,2.2
2020-10-22,404271,"Huevos grandes L","Huevos, leche y mantequilla",Huevos,1,1.45,1.45,2.2
2020-10-01,466635,"Huevos grandes L","Huevos, leche y mantequilla",Huevos,1,1.45,1.45,2.2
2018-04-12,73955,"Huevos grandes L","Huevos, leche y mantequilla",Huevos,1,1.45,1.45,2.2
2019-01-31,107492,"Huevos grandes L","Huevos, leche y mantequilla",Huevos,1,1.45,1.45,2.2
2022-09-28,470822,"Huevos grandes L","Huevos, leche y mantequilla",Huevos,1,2.15,2.15,2.2
2020-08-27,134160,"Huevos grandes L","Huevos, leche y mantequilla",Huevos,1,1.45,1.45,2.2
2019-06-19,207666,"Huevos grandes L","Huevos, leche y mantequilla",Huevos,1,1.45,1.45,2.2
2022-07-13,996926,"Huevos grandes L","Huevos, leche y mantequilla",Huevos,1,2.15,2.15,2.2
2020-09-16,6598904,"Huevos grandes L","Huevos, leche y mantequilla",Huevos,1,1.45,1.45,2.2
2020-10-12,7119732,"Huevos grandes L","Huevos, leche y mantequilla",Huevos,2,5.2,2.6,2.2
2021-09-07,9115773,"Huevos grandes L","Huevos, leche y mantequilla",Huevos,3,8.85,2.95,2.2
2021-08-05,8403972,"Huevos grandes L","Huevos, leche y mantequilla",Huevos,1,2.6,2.6,2.2
2021-02-18,22016,"Huevos grandes L","Huevos, leche y mantequilla",Huevos,1,0.95,0.95,2.2
2020-06-30,911112,"Huevos grandes L","Huevos, leche y mantequilla",Huevos,1,1.45,1.45,2.2
2022-12-12,13266605,"Huevos grandes L","Huevos, leche y mantequilla",Huevos,1,4.25,4.25,2.2
2021-11-11,10404138,"Huevos grandes L","Huevos, leche y mantequilla",Huevos,2,5.9,2.95,2.2
2022-02-22,11422261,"Huevos grandes L","Huevos, leche y mantequilla",Huevos,2,5.9,2.95,2.2
2022-07-10,12804912,"Huevos grandes L","Huevos, leche y mantequilla",Huevos,1,3.95,3.95,2.2
2023-02-18,13759447,"Leche desnatada sin lactosa Hacendado","Huevos, leche y mantequilla","Leche y bebidas vegetales",2,1.94,0.97,0.93
2023-02-11,13703740,"Leche desnatada sin lactosa Hacendado","Huevos, leche y mantequilla","Leche y bebidas vegetales",2,1.94,0.97,0.93
2023-02-04,13640454,"Leche desnatada sin lactosa Hacendado","Huevos, leche y mantequilla","Leche y bebidas vegetales",2,1.94,0.97,0.93
2023-01-28,13580934,"Leche desnatada sin lactosa Hacendado","Huevos, leche y mantequilla","Leche y bebidas vegetales",2,1.94,0.97,0.93
2023-01-21,13546313,"Leche desnatada sin lactosa Hacendado","Huevos, leche y mantequilla","Leche y bebidas vegetales",1,0.97,0.97,0.93
2023-01-14,13507140,"Leche desnatada sin lactosa Hacendado","Huevos, leche y mantequilla","Leche y bebidas vegetales",1,0.97,0.97,0.93
2023-01-04,13397754,"Leche desnatada sin lactosa Hacendado","Huevos, leche y mantequilla","Leche y bebidas vegetales",1,0.97,0.97,0.93
2022-12-28,13374140,"Leche desnatada sin lactosa Hacendado","Huevos, leche y mantequilla","Leche y bebidas vegetales",1,1.01,1.01,0.93
2022-12-21,13315781,"Leche desnatada sin lactosa Hacendado","Huevos, leche y mantequilla","Leche y bebidas vegetales",3,3.03,1.01,0.93
2022-12-14,13253776,"Leche desnatada sin lactosa Hacendado","Huevos, leche y mantequilla","Leche y bebidas vegetales",2,2.02,1.01,0.93
2022-11-30,13151497,"Leche desnatada sin lactosa Hacendado","Huevos, leche y mantequilla","Leche y bebidas vegetales",1,1.01,1.01,0.93
2022-11-23,13117832,"Leche desnatada sin lactosa Hacendado","Huevos, leche y mantequilla","Leche y bebidas vegetales",3,2.88,0.96,0.93
2022-11-16,13069090,"Leche desnatada sin lactosa Hacendado","Huevos, leche y mantequilla","Leche y bebidas vegetales",3,2.88,0.96,0.93
