product_code,price_eu,collected_timestamp
52561.0,3.25,2024-03-13
23852.0,3.05,2024-03-13
86481.0,2.85,2024-03-13
35531.0,3.05,2024-03-13
70711.0,1.95,2024-03-13
64214.0,1.85,2024-03-13
15953.0,0.7,2024-03-13
14555.0,2.1,2024-03-13
36205.0,2.0,2024-03-13
64133.0,4.25,2024-03-13
64126.0,0.85,2024-03-13
64139.0,1.2,2024-03-13
62048.0,3.95,2024-03-13
24147.0,1.49,2024-03-13
24260.0,19.9,2024-03-13
24708.0,2.18,2024-03-13
24707.0,13.5,2024-03-13
62704.0,15.5,2024-03-13
24712.0,6.95,2024-03-13
24701.0,2.24,2024-03-13
24700.0,13.95,2024-03-13
24278.0,5.55,2024-03-13
24710.0,50.0,2024-03-13
24477.0,4.75,2024-03-13
24181.0,4.95,2024-03-13
24486.0,3.95,2024-03-13
24267.0,4.25,2024-03-13
24230.0,5.95,2024-03-13
24102.0,6.55,2024-03-13
24032.0,10.65,2024-03-13
62386.0,14.85,2024-03-13
24487.0,2.97,2024-03-13
24387.0,8.95,2024-03-13
62320.0,10.96,2024-03-13
24120.0,6.15,2024-03-13
62403.0,2.35,2024-03-13
62396.0,2.45,2024-03-13
62401.0,3.25,2024-03-13
60874.0,1.7,2024-03-13
62228.0,5.1,2024-03-13
24345.0,3.18,2024-03-13
24016.0,5.5,2024-03-13
24203.0,1.29,2024-03-13
62131.0,4.5,2024-03-13
24200.0,5.98,2024-03-13
24350.0,3.58,2024-03-13
62121.0,5.0,2024-03-13
24274.0,4.05,2024-03-13
24242.0,5.1,2024-03-13
62191.0,4.95,2024-03-13
62113.0,3.85,2024-03-13
62499.0,2.3,2024-03-13
24025.0,7.4,2024-03-13
24234.0,6.05,2024-03-13
24383.0,3.13,2024-03-13
62103.0,4.6,2024-03-13
24206.0,4.0,2024-03-13
24024.0,4.95,2024-03-13
62176.0,5.0,2024-03-13
24340.0,8.48,2024-03-13
24341.0,4.45,2024-03-13
24256.0,2.05,2024-03-13
62179.0,9.9,2024-03-13
24344.0,3.6,2024-03-13
24324.0,4.86,2024-03-13
24249.0,5.15,2024-03-13
24208.0,17.95,2024-03-13
24291.0,4.7,2024-03-13
62029.0,7.7,2024-03-13
24511.0,6.5,2024-03-13
24023.0,3.85,2024-03-13
62000.0,6.25,2024-03-13
63432.0,4.5,2024-03-13
24357.0,4.19,2024-03-13
24417.0,3.19,2024-03-13
60954.0,2.45,2024-03-13
62050.0,6.35,2024-03-13
63597.0,2.4,2024-03-13
63559.0,2.6,2024-03-13
63340.0,2.5,2024-03-13
63501.0,2.6,2024-03-13
22648.0,3.5,2024-03-13
63339.0,2.5,2024-03-13
63643.0,3.5,2024-03-13
63623.0,3.1,2024-03-13
52511.0,2.5,2024-03-13
22649.0,2.5,2024-03-13
63648.0,1.9,2024-03-13
63606.0,4.0,2024-03-13
63323.0,2.7,2024-03-13
13496.0,1.9,2024-03-13
63322.0,3.75,2024-03-13
63321.0,1.3,2024-03-13
63400.0,1.25,2024-03-13
13778.0,3.25,2024-03-13
63007.0,3.2,2024-03-13
23127.0,2.85,2024-03-13
60306.0,4.9,2024-03-13
63238.0,2.95,2024-03-13
63140.0,4.2,2024-03-13
63170.0,3.95,2024-03-13
63407.0,1.9,2024-03-13
63161.0,3.65,2024-03-13
63163.0,4.3,2024-03-13
62501.0,2.6,2024-03-13
63151.0,2.75,2024-03-13
63159.0,3.6,2024-03-13
63145.0,4.95,2024-03-13
63144.0,3.3,2024-03-13
63114.0,3.75,2024-03-13
63425.0,3.85,2024-03-13
63478.0,1.6,2024-03-13
63791.0,2.0,2024-03-13
63739.0,2.4,2024-03-13
13413.0,4.9,2024-03-13
87677.0,11.0,2024-03-13
87607.0,9.5,2024-03-13
87610.0,11.0,2024-03-13
87609.0,9.5,2024-03-13
87599.0,8.9,2024-03-13
87601.0,7.5,2024-03-13
87603.0,9.5,2024-03-13
87692.0,8.3,2024-03-13
87604.0,11.0,2024-03-13
87598.0,12.0,2024-03-13
87602.0,13.9,2024-03-13
87616.0,7.5,2024-03-13
22551.0,9.0,2024-03-13
67978.0,9.5,2024-03-13
87683.0,8.5,2024-03-13
86224.0,13.8,2024-03-13
86226.0,13.8,2024-03-13
15545.0,1.5,2024-03-13
15137.0,1.9,2024-03-13
63528.0,2.45,2024-03-13
61089.0,1.5,2024-03-13
61092.0,1.64,2024-03-13
61093.0,1.97,2024-03-13
61101.0,1.2,2024-03-13
61270.0,1.5,2024-03-13
61200.0,1.01,2024-03-13
61215.0,1.6,2024-03-13
61283.0,1.55,2024-03-13
13568.0,1.1,2024-03-13
61282.0,1.55,2024-03-13
61288.0,1.97,2024-03-13
13865.0,2.55,2024-03-13
35781.0,1.25,2024-03-13
52534.0,1.65,2024-03-13
86820.0,1.95,2024-03-13
61285.0,2.8,2024-03-13
61233.0,1.2,2024-03-13
61252.0,1.68,2024-03-13
61025.0,1.65,2024-03-13
35221.0,1.3,2024-03-13
61027.0,1.85,2024-03-13
61034.0,1.55,2024-03-13
61289.0,1.2,2024-03-13
35900.0,2.8,2024-03-13
61261.0,2.05,2024-03-13
13404.0,2.15,2024-03-13
61053.0,1.9,2024-03-13
61251.0,1.0,2024-03-13
61371.0,1.9,2024-03-13
61300.0,2.7,2024-03-13
35653.0,2.3,2024-03-13
61291.0,1.05,2024-03-13
63478.0,1.6,2024-03-13
63791.0,2.0,2024-03-13
61006.0,2.1,2024-03-13
61248.0,1.55,2024-03-13
61231.0,2.05,2024-03-13
61250.0,1.5,2024-03-13
70740.0,1.67,2024-03-13
61363.0,2.6,2024-03-13
69383.0,1.7,2024-03-13
61368.0,2.2,2024-03-13
61065.0,1.55,2024-03-13
35773.0,1.7,2024-03-13
23155.0,2.5,2024-03-13
86174.0,1.0,2024-03-13
59250.0,2.42,2024-03-13
59080.0,1.87,2024-03-13
58388.0,2.92,2024-03-13
58265.0,2.3,2024-03-13
54209.0,2.49,2024-03-13
58247.0,2.65,2024-03-13
54105.0,3.3,2024-03-13
58160.0,6.98,2024-03-13
58264.0,13.67,2024-03-13
58387.0,25.18,2024-03-13
23145.0,4.3,2024-03-13
23146.0,4.3,2024-03-13
59075.0,2.25,2024-03-13
59076.0,2.3,2024-03-13
56000.0,3.29,2024-03-13
56038.0,1.84,2024-03-13
56033.0,1.84,2024-03-13
86788.0,3.87,2024-03-13
58418.0,5.13,2024-03-13
58230.0,5.95,2024-03-13
54053.0,7.16,2024-03-13
58166.0,17.3,2024-03-13
58417.0,85.5,2024-03-13
86595.0,37.64,2024-03-13
59138.0,2.49,2024-03-13
59151.0,2.55,2024-03-13
59018.0,2.65,2024-03-13
59124.0,4.1,2024-03-13
15700.0,3.68,2024-03-13
13526.0,4.0,2024-03-13
22879.0,8.24,2024-03-13
58274.0,3.51,2024-03-13
58278.0,6.75,2024-03-13
58280.0,12.15,2024-03-13
58298.0,14.4,2024-03-13
59280.0,4.15,2024-03-13
59173.0,4.1,2024-03-13
59028.0,3.5,2024-03-13
59071.0,2.65,2024-03-13
58328.0,3.76,2024-03-13
58307.0,1.16,2024-03-13
58230.0,5.95,2024-03-13
58220.0,2.7,2024-03-13
59101.0,3.25,2024-03-13
58306.0,2.48,2024-03-13
58215.0,4.9,2024-03-13
59269.0,3.55,2024-03-13
15628.0,2.3,2024-03-13
58293.0,58.0,2024-03-13
58154.0,58.0,2024-03-13
58006.0,30.0,2024-03-13
58294.0,129.0,2024-03-13
58286.0,391.5,2024-03-13
58297.0,481.5,2024-03-13
52108.0,3.95,2024-03-13
52176.0,1.35,2024-03-13
52307.0,1.15,2024-03-13
52311.0,1.15,2024-03-13
52099.0,1.45,2024-03-13
13867.0,2.1,2024-03-13
52334.0,1.15,2024-03-13
52100.0,1.45,2024-03-13
59993.0,1.4,2024-03-13
52336.0,1.15,2024-03-13
52183.0,1.4,2024-03-13
52106.0,1.75,2024-03-13
52335.0,1.15,2024-03-13
52178.0,1.75,2024-03-13
52177.0,1.75,2024-03-13
52157.0,1.85,2024-03-13
52167.0,1.9,2024-03-13
86785.0,1.55,2024-03-13
52170.0,8.3,2024-03-13
52171.0,5.25,2024-03-13
23891.0,1.75,2024-03-13
52179.0,1.85,2024-03-13
52182.0,1.99,2024-03-13
23596.0,1.15,2024-03-13
53116.0,1.85,2024-03-13
53122.0,2.25,2024-03-13
53160.0,4.4,2024-03-13
53146.0,2.25,2024-03-13
50968.0,17.6,2024-03-13
50966.0,4.85,2024-03-13
50965.0,4.71,2024-03-13
50967.0,11.63,2024-03-13
50008.0,3.45,2024-03-13
50985.0,21.16,2024-03-13
50971.0,5.43,2024-03-13
51111.0,1.05,2024-03-13
50984.0,21.64,2024-03-13
50970.0,6.1,2024-03-13
50975.0,5.59,2024-03-13
50974.0,4.64,2024-03-13
50999.0,4.95,2024-03-13
50025.0,3.08,2024-03-13
50533.0,3.75,2024-03-13
50976.0,5.53,2024-03-13
50928.0,6.9,2024-03-13
50929.0,6.9,2024-03-13
51630.0,3.0,2024-03-13
50589.0,8.15,2024-03-13
50969.0,5.09,2024-03-13
50963.0,5.47,2024-03-13
23037.0,2.58,2024-03-13
50972.0,6.31,2024-03-13
50973.0,5.95,2024-03-13
50930.0,5.87,2024-03-13
5837.0,19.25,2024-03-13
50946.0,14.17,2024-03-13
50945.0,10.8,2024-03-13
50943.0,4.24,2024-03-13
50944.0,4.64,2024-03-13
50942.0,5.66,2024-03-13
50941.0,5.42,2024-03-13
86747.0,4.36,2024-03-13
23561.0,2.85,2024-03-13
50916.0,2.5,2024-03-13
50020.0,3.07,2024-03-13
50919.0,10.37,2024-03-13
50917.0,3.15,2024-03-13
50918.0,3.93,2024-03-13
50915.0,3.66,2024-03-13
50480.0,3.25,2024-03-13
50478.0,3.3,2024-03-13
50483.0,3.7,2024-03-13
50927.0,4.72,2024-03-13
50545.0,2.8,2024-03-13
50385.0,2.39,2024-03-13
50546.0,2.8,2024-03-13
50148.0,2.47,2024-03-13
50371.0,1.2,2024-03-13
50163.0,2.41,2024-03-13
50654.0,2.15,2024-03-13
50153.0,3.14,2024-03-13
50543.0,2.4,2024-03-13
51182.0,2.2,2024-03-13
50459.0,2.0,2024-03-13
51126.0,1.78,2024-03-13
55017.0,1.75,2024-03-13
60710.0,2.05,2024-03-13
50139.0,1.92,2024-03-13
50151.0,2.99,2024-03-13
50471.0,2.65,2024-03-13
5514.0,2.55,2024-03-13
51198.0,1.75,2024-03-13
51199.0,1.8,2024-03-13
50614.0,4.62,2024-03-13
4848.0,2.35,2024-03-13
51239.0,1.63,2024-03-13
51110.0,1.54,2024-03-13
51151.0,1.25,2024-03-13
51237.0,1.65,2024-03-13
51146.0,1.6,2024-03-13
23622.0,2.05,2024-03-13
23621.0,1.25,2024-03-13
51105.0,1.63,2024-03-13
52412.0,1.44,2024-03-13
52405.0,2.0,2024-03-13
51233.0,1.74,2024-03-13
51232.0,1.49,2024-03-13
51504.0,3.41,2024-03-13
51068.0,2.39,2024-03-13
51203.0,1.29,2024-03-13
51073.0,2.74,2024-03-13
51079.0,2.74,2024-03-13
51223.0,1.29,2024-03-13
51181.0,1.59,2024-03-13
51167.0,1.3,2024-03-13
51208.0,1.54,2024-03-13
51132.0,1.15,2024-03-13
51211.0,1.68,2024-03-13
51212.0,1.68,2024-03-13
22780.0,1.68,2024-03-13
51184.0,1.78,2024-03-13
51026.0,1.56,2024-03-13
51050.0,0.95,2024-03-13
51074.0,1.56,2024-03-13
51197.0,2.35,2024-03-13
51044.0,2.99,2024-03-13
51052.0,1.91,2024-03-13
51194.0,2.77,2024-03-13
51071.0,0.97,2024-03-13
51072.0,2.55,2024-03-13
51065.0,1.95,2024-03-13
51191.0,1.65,2024-03-13
51021.0,1.45,2024-03-13
51201.0,1.73,2024-03-13
51192.0,2.12,2024-03-13
51043.0,2.99,2024-03-13
51012.0,1.0,2024-03-13
51130.0,1.68,2024-03-13
51046.0,1.39,2024-03-13
51222.0,1.45,2024-03-13
51193.0,2.4,2024-03-13
51228.0,1.8,2024-03-13
51230.0,1.04,2024-03-13
51218.0,2.2,2024-03-13
60963.0,1.2,2024-03-13
50021.0,2.4,2024-03-13
86276.0,1.75,2024-03-13
51621.0,1.83,2024-03-13
51641.0,1.5,2024-03-13
51627.0,2.1,2024-03-13
51149.0,3.32,2024-03-13
50633.0,3.17,2024-03-13
51619.0,1.39,2024-03-13
50619.0,1.6,2024-03-13
18086.0,6.65,2024-03-13
18055.0,4.4,2024-03-13
18092.0,2.65,2024-03-13
18030.0,8.4,2024-03-13
18002.0,5.45,2024-03-13
18071.0,1.6,2024-03-13
18008.0,3.0,2024-03-13
18018.0,4.35,2024-03-13
18031.0,4.7,2024-03-13
18054.0,3.85,2024-03-13
18037.0,2.0,2024-03-13
18011.0,3.5,2024-03-13
16812.0,2.5,2024-03-13
18116.0,3.3,2024-03-13
18102.0,7.4,2024-03-13
18310.0,2.2,2024-03-13
18313.0,1.65,2024-03-13
18311.0,2.5,2024-03-13
18107.0,2.1,2024-03-13
18114.0,1.85,2024-03-13
18252.0,1.9,2024-03-13
18210.0,2.05,2024-03-13
18214.0,2.05,2024-03-13
18209.0,1.5,2024-03-13
18213.0,1.5,2024-03-13
18212.0,1.65,2024-03-13
18211.0,1.75,2024-03-13
18713.0,1.85,2024-03-13
18714.0,2.0,2024-03-13
18729.0,2.95,2024-03-13
18817.0,3.8,2024-03-13
23560.0,2.2,2024-03-13
18509.0,2.6,2024-03-13
18553.0,2.7,2024-03-13
18564.0,3.7,2024-03-13
18565.0,5.45,2024-03-13
18552.0,1.2,2024-03-13
18554.0,1.95,2024-03-13
23531.0,1.95,2024-03-13
23135.0,1.8,2024-03-13
18579.0,1.5,2024-03-13
18615.0,2.3,2024-03-13
18619.0,1.8,2024-03-13
18602.0,2.4,2024-03-13
18620.0,1.2,2024-03-13
18621.0,1.45,2024-03-13
18622.0,1.9,2024-03-13
16712.0,1.7,2024-03-13
16714.0,1.25,2024-03-13
70744.0,1.55,2024-03-13
18562.0,2.0,2024-03-13
16561.0,3.0,2024-03-13
16618.0,1.0,2024-03-13
16616.0,1.8,2024-03-13
16625.0,1.45,2024-03-13
16005.0,1.45,2024-03-13
16416.0,0.78,2024-03-13
16415.0,2.2,2024-03-13
16124.0,1.2,2024-03-13
16315.0,1.3,2024-03-13
16103.0,2.5,2024-03-13
16039.0,1.85,2024-03-13
16040.0,1.9,2024-03-13
16019.0,2.8,2024-03-13
52757.0,3.1,2024-03-13
16752.0,1.2,2024-03-13
16313.0,1.3,2024-03-13
16754.0,1.3,2024-03-13
16737.0,0.9,2024-03-13
22411.0,2.9,2024-03-13
15534.0,1.95,2024-03-13
16711.0,2.85,2024-03-13
5593.0,1.2,2024-03-13
16748.0,1.9,2024-03-13
16412.0,3.5,2024-03-13
16106.0,2.0,2024-03-13
16510.0,1.9,2024-03-13
52749.0,1.7,2024-03-13
16503.0,2.6,2024-03-13
35701.0,0.85,2024-03-13
22553.0,2.6,2024-03-13
16008.0,1.15,2024-03-13
16757.0,2.4,2024-03-13
16717.0,2.0,2024-03-13
16314.0,1.75,2024-03-13
34229.0,1.5,2024-03-13
22555.0,3.75,2024-03-13
15969.0,1.7,2024-03-13
22865.0,5.5,2024-03-13
35404.0,2.8,2024-03-13
15203.0,2.25,2024-03-13
15220.0,1.8,2024-03-13
60918.0,1.9,2024-03-13
15206.0,2.35,2024-03-13
35845.0,1.4,2024-03-13
35740.0,2.1,2024-03-13
15260.0,1.5,2024-03-13
52896.0,2.0,2024-03-13
35846.0,2.2,2024-03-13
15031.0,2.2,2024-03-13
52814.0,2.3,2024-03-13
15086.0,2.0,2024-03-13
86766.0,2.3,2024-03-13
39934.0,2.2,2024-03-13
15604.0,1.8,2024-03-13
39903.0,2.7,2024-03-13
39902.0,2.3,2024-03-13
39900.0,3.0,2024-03-13
39965.0,1.2,2024-03-13
39901.0,3.3,2024-03-13
39966.0,1.3,2024-03-13
23225.0,1.6,2024-03-13
86587.0,1.6,2024-03-13
8722.0,1.6,2024-03-13
8723.0,1.6,2024-03-13
8448.0,1.1,2024-03-13
13499.0,1.1,2024-03-13
60308.0,1.1,2024-03-13
23264.0,1.9,2024-03-13
35662.0,1.6,2024-03-13
35661.0,1.5,2024-03-13
35870.0,1.6,2024-03-13
8044.0,0.85,2024-03-13
52829.0,1.0,2024-03-13
8038.0,1.3,2024-03-13
60587.0,0.55,2024-03-13
23457.0,1.4,2024-03-13
13823.0,0.85,2024-03-13
7313.0,0.8,2024-03-13
7024.0,2.2,2024-03-13
7325.0,1.1,2024-03-13
7032.0,1.0,2024-03-13
7021.0,2.1,2024-03-13
7031.0,1.2,2024-03-13
7035.0,2.25,2024-03-13
52737.0,2.0,2024-03-13
22081.0,3.0,2024-03-13
52768.0,0.9,2024-03-13
22860.0,0.85,2024-03-13
7014.0,2.95,2024-03-13
7305.0,0.85,2024-03-13
7331.0,1.65,2024-03-13
7867.0,1.4,2024-03-13
15592.0,0.85,2024-03-13
16043.0,0.98,2024-03-13
16044.0,0.72,2024-03-13
17132.0,1.4,2024-03-13
17151.0,1.1,2024-03-13
17108.0,0.95,2024-03-13
17163.0,2.4,2024-03-13
17131.0,1.65,2024-03-13
17153.0,1.3,2024-03-13
16022.0,0.9,2024-03-13
17112.0,1.4,2024-03-13
16041.0,1.4,2024-03-13
16042.0,0.8,2024-03-13
17128.0,1.4,2024-03-13
17154.0,1.35,2024-03-13
17330.0,1.2,2024-03-13
16074.0,1.05,2024-03-13
16004.0,1.75,2024-03-13
16012.0,0.9,2024-03-13
16046.0,2.3,2024-03-13
35420.0,1.85,2024-03-13
44363.0,1.4,2024-03-13
44321.0,1.7,2024-03-13
44326.0,2.5,2024-03-13
35615.0,3.6,2024-03-13
75532.0,3.0,2024-03-13
52933.0,2.0,2024-03-13
46569.0,2.15,2024-03-13
44338.0,2.6,2024-03-13
44283.0,2.15,2024-03-13
22630.0,2.6,2024-03-13
35613.0,2.85,2024-03-13
86077.0,2.3,2024-03-13
44216.0,3.7,2024-03-13
23195.0,2.6,2024-03-13
35617.0,2.85,2024-03-13
44218.0,3.8,2024-03-13
44365.0,3.95,2024-03-13
75538.0,4.5,2024-03-13
67795.0,2.9,2024-03-13
22631.0,4.0,2024-03-13
52932.0,2.6,2024-03-13
67899.0,4.5,2024-03-13
67701.0,3.95,2024-03-13
35614.0,4.45,2024-03-13
44284.0,2.75,2024-03-13
44356.0,6.95,2024-03-13
44289.0,4.05,2024-03-13
67796.0,4.0,2024-03-13
13473.0,4.55,2024-03-13
22632.0,4.0,2024-03-13
60532.0,4.6,2024-03-13
35419.0,1.7,2024-03-13
46568.0,1.8,2024-03-13
45297.0,0.9,2024-03-13
44337.0,2.05,2024-03-13
35612.0,3.55,2024-03-13
44296.0,2.05,2024-03-13
52931.0,2.35,2024-03-13
86076.0,1.8,2024-03-13
44281.0,1.8,2024-03-13
44335.0,2.05,2024-03-13
52800.0,3.3,2024-03-13
35616.0,3.55,2024-03-13
44290.0,2.8,2024-03-13
22629.0,2.35,2024-03-13
44233.0,2.0,2024-03-13
44330.0,2.6,2024-03-13
44280.0,1.95,2024-03-13
35470.0,2.35,2024-03-13
44355.0,2.05,2024-03-13
44286.0,2.05,2024-03-13
67794.0,2.75,2024-03-13
52801.0,3.3,2024-03-13
7882.0,5.3,2024-03-13
7881.0,5.3,2024-03-13
35397.0,2.4,2024-03-13
35398.0,2.4,2024-03-13
35399.0,2.4,2024-03-13
44320.0,1.7,2024-03-13
67802.0,4.5,2024-03-13
67800.0,2.5,2024-03-13
67801.0,2.3,2024-03-13
23013.0,1.6,2024-03-13
23277.0,1.15,2024-03-13
52770.0,1.4,2024-03-13
35611.0,2.8,2024-03-13
35610.0,1.95,2024-03-13
52839.0,1.75,2024-03-13
73850.0,5.95,2024-03-13
35798.0,1.85,2024-03-13
52886.0,1.7,2024-03-13
45549.0,2.8,2024-03-13
44924.0,11.0,2024-03-13
60836.0,12.0,2024-03-13
73443.0,1.1,2024-03-13
73006.0,3.4,2024-03-13
73445.0,1.95,2024-03-13
73002.0,5.75,2024-03-13
73045.0,8.0,2024-03-13
22083.0,2.9,2024-03-13
73448.0,3.9,2024-03-13
35342.0,1.95,2024-03-13
13804.0,5.15,2024-03-13
52645.0,8.75,2024-03-13
52647.0,7.95,2024-03-13
52643.0,15.0,2024-03-13
73449.0,4.8,2024-03-13
13805.0,5.7,2024-03-13
52646.0,13.95,2024-03-13
52648.0,8.95,2024-03-13
52644.0,18.95,2024-03-13
73984.0,4.0,2024-03-13
74817.0,6.95,2024-03-13
46865.0,5.5,2024-03-13
46862.0,3.7,2024-03-13
46857.0,5.5,2024-03-13
46866.0,5.0,2024-03-13
79021.0,8.95,2024-03-13
35357.0,3.6,2024-03-13
35502.0,1.5,2024-03-13
79201.0,1.1,2024-03-13
76542.0,4.0,2024-03-13
79217.0,1.65,2024-03-13
46825.0,3.75,2024-03-13
79529.0,1.95,2024-03-13
46766.0,1.8,2024-03-13
79218.0,2.2,2024-03-13
76596.0,5.75,2024-03-13
86471.0,4.5,2024-03-13
46844.0,3.0,2024-03-13
46815.0,3.4,2024-03-13
46768.0,2.0,2024-03-13
76178.0,5.95,2024-03-13
79358.0,5.5,2024-03-13
46816.0,3.2,2024-03-13
46808.0,3.8,2024-03-13
79531.0,5.5,2024-03-13
79202.0,2.75,2024-03-13
46836.0,3.95,2024-03-13
46835.0,2.5,2024-03-13
46814.0,1.95,2024-03-13
46850.0,3.5,2024-03-13
46831.0,4.99,2024-03-13
46853.0,4.0,2024-03-13
70370.0,8.5,2024-03-13
60719.0,1.8,2024-03-13
60842.0,2.75,2024-03-13
52659.0,10.55,2024-03-13
35852.0,3.2,2024-03-13
46812.0,1.0,2024-03-13
35101.0,1.0,2024-03-13
35100.0,1.3,2024-03-13
74102.0,1.95,2024-03-13
35121.0,1.85,2024-03-13
46615.0,2.0,2024-03-13
35339.0,2.5,2024-03-13
35354.0,2.7,2024-03-13
35799.0,1.3,2024-03-13
46771.0,1.5,2024-03-13
46833.0,1.5,2024-03-13
46834.0,1.9,2024-03-13
40436.0,2.0,2024-03-13
46842.0,2.5,2024-03-13
47291.0,1.55,2024-03-13
47293.0,0.8,2024-03-13
79069.0,1.15,2024-03-13
76487.0,1.15,2024-03-13
76457.0,1.1,2024-03-13
76470.0,0.7,2024-03-13
47828.0,3.95,2024-03-13
76472.0,1.5,2024-03-13
79712.0,0.9,2024-03-13
79525.0,1.6,2024-03-13
46986.0,4.0,2024-03-13
79407.0,1.15,2024-03-13
79069.0,1.15,2024-03-13
76487.0,1.15,2024-03-13
79408.0,1.65,2024-03-13
46954.0,3.2,2024-03-13
45913.0,1.75,2024-03-13
46949.0,2.0,2024-03-13
46877.0,1.5,2024-03-13
70195.0,1.15,2024-03-13
46892.0,2.5,2024-03-13
76594.0,4.3,2024-03-13
46893.0,4.0,2024-03-13
76465.0,2.98,2024-03-13
46875.0,4.0,2024-03-13
79525.0,1.6,2024-03-13
50336.0,4.0,2024-03-13
35935.0,3.5,2024-03-13
35655.0,1.75,2024-03-13
35934.0,3.5,2024-03-13
52531.0,4.5,2024-03-13
50170.0,5.0,2024-03-13
50247.0,7.0,2024-03-13
41112.0,4.0,2024-03-13
50757.0,4.5,2024-03-13
50764.0,4.5,2024-03-13
46869.0,7.0,2024-03-13
70152.0,4.0,2024-03-13
50124.0,5.0,2024-03-13
76184.0,9.5,2024-03-13
46870.0,7.0,2024-03-13
70156.0,4.0,2024-03-13
50375.0,4.8,2024-03-13
50326.0,7.0,2024-03-13
46953.0,4.25,2024-03-13
50099.0,7.0,2024-03-13
42477.0,6.0,2024-03-13
46861.0,6.0,2024-03-13
22503.0,5.0,2024-03-13
50256.0,5.0,2024-03-13
35274.0,4.0,2024-03-13
35292.0,4.0,2024-03-13
52532.0,6.0,2024-03-13
50192.0,4.5,2024-03-13
50199.0,5.0,2024-03-13
50140.0,4.5,2024-03-13
46872.0,5.0,2024-03-13
15895.0,1.5,2024-03-13
46885.0,2.5,2024-03-13
50321.0,3.5,2024-03-13
50198.0,6.0,2024-03-13
50125.0,6.0,2024-03-13
46873.0,6.0,2024-03-13
46948.0,6.0,2024-03-13
50366.0,6.0,2024-03-13
15702.0,5.0,2024-03-13
67596.0,6.0,2024-03-13
52590.0,3.95,2024-03-13
60590.0,5.0,2024-03-13
74079.0,1.2,2024-03-13
74081.0,1.65,2024-03-13
86088.0,3.0,2024-03-13
86089.0,3.0,2024-03-13
23017.0,3.0,2024-03-13
35588.0,4.8,2024-03-13
9445.0,3.15,2024-03-13
79052.0,4.5,2024-03-13
79621.0,3.0,2024-03-13
35939.0,3.95,2024-03-13
35620.0,1.95,2024-03-13
86259.0,3.1,2024-03-13
28116.0,3.6,2024-03-13
22986.0,3.95,2024-03-13
13797.0,3.95,2024-03-13
23367.0,4.15,2024-03-13
22233.0,3.6,2024-03-13
15670.0,4.3,2024-03-13
79655.0,4.95,2024-03-13
13861.0,3.95,2024-03-13
13796.0,3.95,2024-03-13
35945.0,3.95,2024-03-13
52603.0,4.95,2024-03-13
79063.0,3.95,2024-03-13
35943.0,4.95,2024-03-13
35944.0,4.2,2024-03-13
79035.0,5.95,2024-03-13
35991.0,5.0,2024-03-13
79658.0,3.9,2024-03-13
79704.0,4.5,2024-03-13
79594.0,1.95,2024-03-13
13864.0,3.95,2024-03-13
23670.0,4.9,2024-03-13
35607.0,6.25,2024-03-13
35880.0,4.5,2024-03-13
52589.0,5.95,2024-03-13
52590.0,3.95,2024-03-13
3819.0,0.32,2024-03-13
3824.0,0.25,2024-03-13
3132.0,0.87,2024-03-13
3313.0,2.55,2024-03-13
3321.0,2.45,2024-03-13
3028.0,0.5,2024-03-13
3269.0,2.84,2024-03-13
3119.0,0.37,2024-03-13
3297.0,2.69,2024-03-13
8177.0,0.8,2024-03-13
8280.0,3.59,2024-03-13
3170.0,0.35,2024-03-13
3021.0,0.4,2024-03-13
3267.0,0.31,2024-03-13
8175.0,0.57,2024-03-13
8268.0,2.54,2024-03-13
3505.2,4.01,2024-03-13
3505.1,7.69,2024-03-13
3529.0,15.24,2024-03-13
3515.0,3.51,2024-03-13
3506.0,6.12,2024-03-13
3236.0,1.69,2024-03-13
3210.0,0.3,2024-03-13
3238.0,0.26,2024-03-13
30501.0,3.29,2024-03-13
5504.0,3.78,2024-03-13
3235.0,0.53,2024-03-13
3277.0,4.47,2024-03-13
3485.0,4.95,2024-03-13
3202.0,0.58,2024-03-13
3897.0,0.32,2024-03-13
3820.0,0.28,2024-03-13
3832.0,2.88,2024-03-13
3830.0,1.0,2024-03-13
3858.0,2.69,2024-03-13
3125.0,3.1,2024-03-13
5425.0,1.77,2024-03-13
3840.0,3.59,2024-03-13
3852.0,1.75,2024-03-13
3050.0,1.53,2024-03-13
3024.0,2.9,2024-03-13
3026.0,2.4,2024-03-13
3715.0,2.7,2024-03-13
3716.0,4.29,2024-03-13
5508.0,2.5,2024-03-13
3704.0,2.39,2024-03-13
5501.0,3.15,2024-03-13
5507.0,6.49,2024-03-13
68130.0,1.05,2024-03-13
69706.0,0.72,2024-03-13
69121.0,1.63,2024-03-13
69757.0,1.15,2024-03-13
69719.0,1.14,2024-03-13
69670.0,0.86,2024-03-13
69744.0,1.02,2024-03-13
69581.0,1.12,2024-03-13
69122.0,1.15,2024-03-13
69591.0,1.65,2024-03-13
69810.0,1.59,2024-03-13
69741.0,1.66,2024-03-13
69840.0,1.2,2024-03-13
69753.0,0.79,2024-03-13
69582.0,1.98,2024-03-13
69703.0,0.96,2024-03-13
69697.0,1.3,2024-03-13
69750.0,1.11,2024-03-13
69114.0,1.3,2024-03-13
69720.0,1.2,2024-03-13
68233.0,1.74,2024-03-13
69984.0,1.11,2024-03-13
69435.0,1.15,2024-03-13
