description_x,units,price_eu,unit_price,date,order_num,best_match,description_y,product_code
champu repara & protege pantene cabello debil y danado,2,5.98,2.99,2020-10-01,466635,champu repara & protege pantene cabello debil y danado,champu repara & protege pantene cabello debil y danado,35612.0
jamon cocido extra hacendado finas lonchas,1,3.08,3.08,2020-10-01,466635,jamon cocido extra hacendado lonchas,jamon cocido extra hacendado lonchas,59249.0
lenteja cocida hacendado,2,1.18,0.59,2020-10-01,466635,lenteja hacendado categoria extra,lenteja hacendado categoria extra,5325.0
nata ligera para cocinar hacendado,1,1.32,1.32,2020-10-01,466635,nata ligera para cocinar sin lactosa hacendado,nata ligera para cocinar sin lactosa hacendado,10320.0
huevos grandes l,1,1.45,1.45,2020-10-01,466635,huevos super grandes xl,huevos super grandes xl,31592.0
gazpacho fresco hacendado,1,2.69,2.69,2020-10-01,466635,aceitunas gazpacha hacendado con hueso,aceitunas gazpacha hacendado con hueso,80177.0
detergente ropa blanca y de color bosque verde liquido concentrado,1,6.95,6.95,2020-10-01,466635,detergente ropa blanca y de color bosque verde liquido concentrado,detergente ropa blanca y de color bosque verde liquido concentrado,40571.0
bolsa de basura grande bosque verde 50l cubo grande,1,1.55,1.55,2020-10-01,466635,bolsa de basura grande bosque verde 50l cubo grande,bolsa de basura grande bosque verde 50l cubo grande,49048.0
friegasuelos pino bosque verde liquido,1,0.68,0.68,2020-10-01,466635,friegasuelos pino bosque verde liquido,friegasuelos pino bosque verde liquido,43347.0
salteado de verduras asadas hacendado ultracongeladas,1,1.5,1.5,2020-10-01,466635,salteado de verduras asadas hacendado ultracongeladas,salteado de verduras asadas hacendado ultracongeladas,61027.0
parrillada de verduras hacendado ultracongeladas,1,1.2,1.2,2020-10-01,466635,parrillada de verduras hacendado ultracongeladas,parrillada de verduras hacendado ultracongeladas,61034.0
ensalada mezcla duo canonigos y rucula,1,1.35,1.35,2020-10-01,466635,ensalada mezcla duo canonigos y rucula,ensalada mezcla duo canonigos y rucula,69697.0
jabon de manos dermoprotector deliplus liquido,2,1.6,0.8,2020-10-01,466635,jabon de manos dermoprotector deliplus liquido,jabon de manos dermoprotector deliplus liquido,46699.0
garbanzo cocido hacendado,2,1.4,0.7,2020-10-01,466635,comino en grano hacendado,comino en grano hacendado,34121.0
servilleta papel bosque verde,1,0.92,0.92,2020-10-01,466635,servilleta papel bosque verde,servilleta papel bosque verde,49544.0
servilleta papel bosque verde,1,0.92,0.92,2020-10-01,466635,servilleta papel bosque verde,servilleta papel bosque verde,49544.0
servilleta papel bosque verde,1,0.92,0.92,2020-10-01,466635,servilleta papel bosque verde,servilleta papel bosque verde,49544.0
patatas,1,3.95,3.95,2020-10-01,466635,patata,patata,69066.0
cebollas,1,1.3,1.3,2020-10-01,466635,cebollino,cebollino,69286.0
sal lavavajillas bosque verde en pastillas,1,1.4,1.4,2020-10-01,466635,sal lavavajillas bosque verde en pastillas,sal lavavajillas bosque verde en pastillas,41463.0
agua mineral cortes,2,1.46,0.73,2020-10-01,466635,agua mineral con gas grande san narciso,agua mineral con gas grande san narciso,27084.0
perfilador de cejas definidor deliplus 01,1,3.95,3.95,2018-04-12,73955,perfilador de cejas deliplus 02 medio con cepillo,perfilador de cejas deliplus 02 medio con cepillo,23524.0
lechuga iceberg base para ensalada,1,0.87,0.87,2018-04-12,73955,lechuga iceberg base para ensalada,lechuga iceberg base para ensalada,69670.0
nata ligera para cocinar hacendado,1,1.32,1.32,2018-04-12,73955,nata ligera para cocinar sin lactosa hacendado,nata ligera para cocinar sin lactosa hacendado,10320.0
cafe molido natural hacendado,1,1.05,1.05,2018-04-12,73955,cafe molido natural hacendado espresso,cafe molido natural hacendado espresso,11714.0
macarron al huevo hacendado,1,0.99,0.99,2018-04-12,73955,macarron al huevo hacendado,macarron al huevo hacendado,6300.0
arroz redondo la fallera,1,1.35,1.35,2018-04-12,73955,arroz redondo hacendado,arroz redondo hacendado,5044.0
papel higienico humedo wc bosque verde,1,1.74,1.74,2018-04-12,73955,papel higienico humedo wc bosque verde,papel higienico humedo wc bosque verde,47291.0
papel higienico humedo wc bosque verde,1,1.74,1.74,2018-04-12,73955,papel higienico humedo wc bosque verde,papel higienico humedo wc bosque verde,47291.0
papel higienico humedo wc bosque verde,1,1.74,1.74,2018-04-12,73955,papel higienico humedo wc bosque verde,papel higienico humedo wc bosque verde,47291.0
papel higienico humedo wc bosque verde,1,1.74,1.74,2018-04-12,73955,papel higienico humedo wc bosque verde,papel higienico humedo wc bosque verde,47291.0
papel higienico humedo wc bosque verde,1,1.74,1.74,2018-04-12,73955,papel higienico humedo wc bosque verde,papel higienico humedo wc bosque verde,47291.0
papel higienico humedo wc bosque verde,1,1.74,1.74,2018-04-12,73955,papel higienico humedo wc bosque verde,papel higienico humedo wc bosque verde,47291.0
papel higienico humedo wc bosque verde,1,1.74,1.74,2018-04-12,73955,papel higienico humedo wc bosque verde,papel higienico humedo wc bosque verde,47291.0
servilleta papel suavidad y absorcion bosque verde,1,0.99,0.99,2018-04-12,73955,servilleta papel bosque verde,servilleta papel bosque verde,49544.0
servilleta papel suavidad y absorcion bosque verde,1,0.99,0.99,2018-04-12,73955,servilleta papel bosque verde,servilleta papel bosque verde,49544.0
servilleta papel suavidad y absorcion bosque verde,1,0.99,0.99,2018-04-12,73955,servilleta papel bosque verde,servilleta papel bosque verde,49544.0
platano,4,1.82,0.455,2018-04-12,73955,platano macho,platano macho,3132.0
platano,4,1.82,0.455,2018-04-12,73955,platano macho,platano macho,3132.0
platano,4,1.82,0.455,2018-04-12,73955,platano macho,platano macho,3132.0
platano,4,1.82,0.455,2018-04-12,73955,platano macho,platano macho,3132.0
platano,4,1.82,0.455,2018-04-12,73955,platano macho,platano macho,3132.0
platano,4,1.82,0.455,2018-04-12,73955,platano macho,platano macho,3132.0
discos desmaquillantes deliplus redondos,1,0.95,0.95,2018-04-12,73955,discos desmaquillantes deliplus redondos algodon 100%,discos desmaquillantes deliplus redondos algodon 100%,79407.0
protegeslip normal deliplus,1,1.95,1.95,2018-04-12,73955,protegeslip normal deliplus dry,protegeslip normal deliplus dry,47351.0
compresa con alas normal evax cotton like,1,3.95,3.95,2018-04-12,73955,compresa con alas super evax cotton like,compresa con alas super evax cotton like,47152.0
calabacin verde,4,2.9,0.725,2018-04-12,73955,calabacin verde,calabacin verde,69338.0
aceite de oliva virgen hacendado,1,9.3,9.3,2018-04-12,73955,aceite de coco virgen hacendado,aceite de coco virgen hacendado,4193.0
vinagre de vino blanco hacendado,1,0.49,0.49,2018-04-12,73955,vinagre de vino blanco hacendado,vinagre de vino blanco hacendado,4940.0
huevos grandes l,1,1.45,1.45,2018-04-12,73955,huevos super grandes xl,huevos super grandes xl,31592.0
yogur bifidus desnatado hacendado frutas del bosque,1,0.95,0.95,2018-04-12,73955,bebida lactea de frutas del bosque hacendado,bebida lactea de frutas del bosque hacendado,20476.0
yogur natural azucarado hacendado,1,1.44,1.44,2018-04-12,73955,yogur griego natural azucarado hacendado,yogur griego natural azucarado hacendado,20558.0
azucar moreno de cana integral acor,1,1.87,1.87,2018-04-12,73955,azucar moreno de cana integral en sobres acor,azucar moreno de cana integral en sobres acor,19832.0
azucar blanco,1,0.69,0.69,2018-04-12,73955,azucar blanco,azucar blanco,19897.0
suavizante ropa talco bosque verde concentrado,1,1.79,1.79,2018-04-12,73955,suavizante ropa talco bosque verde concentrado,suavizante ropa talco bosque verde concentrado,40740.0
amoniaco con detergente bosque verde,1,0.85,0.85,2018-04-12,73955,amoniaco con detergente bosque verde,amoniaco con detergente bosque verde,43802.0
limpiador banos bosque verde en gel,1,1.3,1.3,2018-04-12,73955,limpiador banos bosque verde en gel,limpiador banos bosque verde en gel,43496.0
fregasuelos pino bosque verde liquido,1,0.68,0.68,2018-04-12,73955,friegasuelos pino bosque verde liquido,friegasuelos pino bosque verde liquido,43347.0
ajo morado,1,1.75,1.75,2018-04-12,73955,medio conejo troceado,medio conejo troceado,25972.0
cebolla amarilla,1,1.29,1.29,2018-04-12,73955,carrillada de cerdo,carrillada de cerdo,2810.0
pan de molde con avena hacendado,1,1.25,1.25,2018-04-12,73955,pan de molde blanco hacendado,pan de molde blanco hacendado,13810.0
esparragos muy gruesos hacendado blancos enteros,1,2.53,2.53,2018-04-12,73955,esparragos muy gruesos hacendado enteros,esparragos muy gruesos hacendado enteros,16561.0
alubia cocida blanca hacendado,2,1.18,0.59,2018-04-12,73955,alubia blanca hacendado categoria extra,alubia blanca hacendado categoria extra,5124.0
agua mineral cortes,1,0.73,0.73,2018-04-12,73955,agua mineral con gas grande san narciso,agua mineral con gas grande san narciso,27084.0
bacon hacendado cintas,1,1.85,1.85,2018-04-12,73955,bacon hacendado cintas,bacon hacendado cintas,59066.0
garbanzo cocido hacendado,2,1.4,0.7,2018-04-12,73955,comino en grano hacendado,comino en grano hacendado,34121.0
maiz dulce hacendado,1,0.95,0.95,2018-04-12,73955,mostaza dulce hacendado,mostaza dulce hacendado,35207.0
cafe en capsula sontuoso l'or espresso,2,6.58,3.29,2018-04-12,73955,cafe en capsula espresso tassimo compatibles maquinas tassimo,cafe en capsula espresso tassimo compatibles maquinas tassimo,11873.0
arroz cocido integral brillante,1,1.1,1.1,2018-04-12,73955,arroz redondo sabroz brillante,arroz redondo sabroz brillante,5005.0
tomate frito receta artesana hacendado,1,1.7,1.7,2018-04-12,73955,picatostes fritos hacendado,picatostes fritos hacendado,82786.0
longaniza de payes hacendado lonchas,1,1.45,1.45,2018-04-12,73955,longaniza de payes hacendado lonchas,longaniza de payes hacendado lonchas,59254.0
chocolate con leche lindt,1,1.15,1.15,2018-04-12,73955,chocolate con leche milka,chocolate con leche milka,12151.0
patata,1,3.5,3.5,2018-04-12,73955,patata,patata,69066.0
bacon oscar mayer lonchas,1,1.75,1.75,2018-04-12,73955,bacon oscar mayer lonchas,bacon oscar mayer lonchas,53500.0
chocolate con leche milka,1,1.01,1.01,2018-04-12,73955,chocolate con leche milka,chocolate con leche milka,12151.0
taquitos de chorizo revilla,1,2.1,2.1,2018-04-12,73955,taquitos de chorizo revilla,taquitos de chorizo revilla,55135.0
dentifrico max white one colgate,1,2.7,2.7,2018-04-12,73955,dentifrico max white one colgate,dentifrico max white one colgate,73431.0
leche desnatada pascual,1,5.34,5.34,2018-04-12,73955,leche en polvo desnatada,leche en polvo desnatada,10414.0
caldo de verduras hacendado,1,1.0,1.0,2018-04-12,73955,caldo de verduras hacendado,caldo de verduras hacendado,7032.0
papel higienico doble rollo bosque verde,1,3.74,3.74,2018-04-12,73955,papel higienico doble hoja bosque verde,papel higienico doble hoja bosque verde,47834.0
chorizo extra hacendado lonchas,1,1.39,1.39,2018-04-12,73955,chorizo extra hacendado lonchas,chorizo extra hacendado lonchas,59086.0
jamon serrano incarlopsa lonchas extra finas,1,1.99,1.99,2018-04-12,73955,jamon serrano incarlopsa lonchas extrafinas,jamon serrano incarlopsa lonchas extrafinas,59151.0
mini taquitos de jamon incarlopsa,1,1.95,1.95,2018-04-12,73955,mini taquitos de jamon incarlopsa,mini taquitos de jamon incarlopsa,59018.0
queso rallado entrepinares,2,2.0,1.0,2018-04-12,73955,queso rallado emmental gratinar hacendado,queso rallado emmental gratinar hacendado,51239.0
lenteja cocida hacendado,2,1.18,0.59,2018-04-12,73955,lenteja hacendado categoria extra,lenteja hacendado categoria extra,5325.0
hogaza 100% natural,1,1.0,1.0,2018-04-12,73955,margarina 100% vegetal hacendado,margarina 100% vegetal hacendado,20196.0
cafe en capsula ristretto l'or espresso,3,9.87,3.29,2018-04-12,73955,cafe en capsula ristretto hacendado compatibles maquinas nespresso,cafe en capsula ristretto hacendado compatibles maquinas nespresso,10351.0
albondigas de carne tenedor plata ultracongeladas,1,1.6,1.6,2018-04-12,73955,coles de bruselas hacendado ultracongeladas,coles de bruselas hacendado ultracongeladas,61248.0
morcilla oreada d' ontinyent,1,1.39,1.39,2018-04-12,73955,morcilla de cebolla oreada,morcilla de cebolla oreada,35049.0
ketchup heinz,1,2.45,2.45,2019-05-22,185199,ketchup heinz,ketchup heinz,17438.0
edulcorante en pastillas sacarina hacendado,1,1.05,1.05,2019-05-22,185199,edulcorante en pastillas sacarina hacendado,edulcorante en pastillas sacarina hacendado,19802.0
azucar moreno de cana integral acor,1,1.87,1.87,2019-05-22,185199,azucar moreno de cana integral en sobres acor,azucar moreno de cana integral en sobres acor,19832.0
azucar blanco,1,0.69,0.69,2019-05-22,185199,azucar blanco,azucar blanco,19897.0
nidos al huevo tagliatelle hacendado,1,1.15,1.15,2019-05-22,185199,nidos al huevo tagliatelle hacendado,nidos al huevo tagliatelle hacendado,6321.0
spaghetti hacendado,2,1.5,0.75,2019-05-22,185199,spaghetti fino hacendado,spaghetti fino hacendado,6277.0
albaricoque,1,0.21,0.21,2019-05-22,185199,orejones albaricoque hacendado,orejones albaricoque hacendado,13877.0
kiwi verde,4,1.17,0.2925,2019-05-22,185199,kiwi verde,kiwi verde,3820.0
salmon marinado ubago,1,2.35,2.35,2019-05-22,185199,salmon marinado hacendado,salmon marinado hacendado,53446.0
tomate frito hacendado,1,0.8,0.8,2019-05-22,185199,picatostes fritos hacendado,picatostes fritos hacendado,82786.0
nata ligera para cocinar hacendado,1,1.32,1.32,2019-05-22,185199,nata ligera para cocinar sin lactosa hacendado,nata ligera para cocinar sin lactosa hacendado,10320.0
salchichon extra hacendado lonchas,1,1.39,1.39,2019-05-22,185199,salami extra hacendado lonchas,salami extra hacendado lonchas,59090.0
bacon hacendado cintas,1,1.85,1.85,2019-05-22,185199,bacon hacendado cintas,bacon hacendado cintas,59066.0
papel multiusos resistente bosque verde,1,2.89,2.89,2019-05-22,185199,papel multiusos resistente bosque verde,papel multiusos resistente bosque verde,49173.0
mozzarella fresca hacendado,2,1.6,0.8,2019-05-22,185199,mozzarella fresca de vaca hacendado,mozzarella fresca de vaca hacendado,51050.0
spaghetti al huevo hacendado,1,0.99,0.99,2019-05-22,185199,spaghetti al huevo hacendado,spaghetti al huevo hacendado,6302.0
arroz cocido integral brillante,1,1.1,1.1,2019-05-22,185199,arroz redondo sabroz brillante,arroz redondo sabroz brillante,5005.0
jabon de manos dermoprotector deliplus liquido,1,0.8,0.8,2019-05-22,185199,jabon de manos dermoprotector deliplus liquido,jabon de manos dermoprotector deliplus liquido,46699.0
lavavajillas ultra original fairy liquido,1,2.8,2.8,2019-05-22,185199,lavavajillas ultra original fairy liquido lavado a mano,lavavajillas ultra original fairy liquido lavado a mano,16805.0
lomo embuchado hacendado lonchas,1,1.71,1.71,2019-05-22,185199,lomo embuchado hacendado lonchas,lomo embuchado hacendado lonchas,59075.0
angurinas pescanova ultracongeladas,1,2.19,2.19,2019-05-22,185199,fresas enteras hacendado ultracongeladas,fresas enteras hacendado ultracongeladas,61092.0
gel de bano oliva deliplus piel seca,1,1.35,1.35,2019-05-22,185199,gel de bano oliva deliplus piel seca,gel de bano oliva deliplus piel seca,23829.0
"champu agua de coco fructis raices grasas, puntas secas",1,2.95,2.95,2019-05-22,185199,cereales y semillas granola hacendado con frutos secos bajo en azucar,cereales y semillas granola hacendado con frutos secos bajo en azucar,9474.0
chocolate con leche lindt,1,1.25,1.25,2019-05-22,185199,chocolate con leche milka,chocolate con leche milka,12151.0
yogur bifidus desnatado hacendado frutas del bosque,1,0.95,0.95,2019-05-22,185199,bebida lactea de frutas del bosque hacendado,bebida lactea de frutas del bosque hacendado,20476.0
platano,5,1.77,0.354,2019-05-22,185199,platano macho,platano macho,3132.0
platano,5,1.77,0.354,2019-05-22,185199,platano macho,platano macho,3132.0
platano,5,1.77,0.354,2019-05-22,185199,platano macho,platano macho,3132.0
platano,5,1.77,0.354,2019-05-22,185199,platano macho,platano macho,3132.0
platano,5,1.77,0.354,2019-05-22,185199,platano macho,platano macho,3132.0
platano,5,1.77,0.354,2019-05-22,185199,platano macho,platano macho,3132.0
compresa con alas normal evax cotton like,1,3.95,3.95,2019-05-22,185199,compresa con alas super evax cotton like,compresa con alas super evax cotton like,47152.0
nispero,1,1.56,1.56,2019-05-22,185199,puerros,puerros,69411.0
solomillo de cerdo,1,4.99,4.99,2019-05-22,185199,solomillo de cerdo,solomillo de cerdo,4570.0
solomillo de cerdo,1,4.32,4.32,2019-05-22,185199,solomillo de cerdo,solomillo de cerdo,4570.0
aguacate,1,1.86,1.86,2019-05-22,185199,aguacate,aguacate,3830.0
chorizo oreado,1,1.79,1.79,2019-05-22,185199,chorizo oreado,chorizo oreado,6048.0
queso havarti light hacendado lonchas,1,2.48,2.48,2019-05-22,185199,queso light havarti hacendado lonchas,queso light havarti hacendado lonchas,50546.0
paraguayo,4,0.73,0.1825,2019-05-09,278125,arandanos,arandanos,5501.0
paraguayo,4,0.73,0.1825,2019-05-09,278125,arandanos,arandanos,5501.0
paraguayo,4,0.73,0.1825,2019-05-09,278125,arandanos,arandanos,5501.0
paraguayo,4,0.73,0.1825,2019-05-09,278125,arandanos,arandanos,5501.0
paraguayo,4,0.73,0.1825,2019-05-09,278125,arandanos,arandanos,5501.0
paraguayo,4,0.73,0.1825,2019-05-09,278125,arandanos,arandanos,5501.0
paraguayo,4,0.73,0.1825,2019-05-09,278125,arandanos,arandanos,5501.0
paraguayo,4,0.73,0.1825,2019-05-09,278125,arandanos,arandanos,5501.0
paraguayo,4,0.73,0.1825,2019-05-09,278125,arandanos,arandanos,5501.0
