categoria,subcategoria,descripcion,price_eu,price_disc_eu,marca,format,quantity
Panadería y pastelería,Harina y preparado repostería,Preparado en polvo flan Royal,1.8,,,Caja,1 x 186 g
Panadería y pastelería,Harina y preparado repostería,Gotas de chocolate negro para fundir Hacendado,2.0,,Hacendado,Paquete,1 x 250 g
Panadería y pastelería,Harina y preparado repostería,Preparado en polvo flan Hacendado,1.4,,Hacendado,Caja,1 x 190 g
Panadería y pastelería,Harina y preparado repostería,Chocolate blanco fundir Hacendado,1.6,,Hacendado,Tableta,1 x 200 g
Panadería y pastelería,Harina y preparado repostería,Preparado en polvo flanes y natillas Maizena Potax,1.5,,,Caja 6 sobres ,1 x 192 g
Panadería y pastelería,Harina y preparado repostería,Aroma de vainilla Hacendado,2.0,,Hacendado,Bote,1 x 150 ml
Panadería y pastelería,Harina y preparado repostería,Preparado en polvo natillas Hacendado,1.4,,Hacendado,Caja,1 x 89 g
Panadería y pastelería,Harina y preparado repostería,Preparado en polvo gelatina piña Hacendado,1.5,,Hacendado,Caja 2 sobres ,1 x 170 g
Panadería y pastelería,Harina y preparado repostería,Preparado en polvo para crepes Hacendado,2.0,,Hacendado,Bote,1 x 200 g
Panadería y pastelería,Harina y preparado repostería,Preparado en polvo gelatina fresa Hacendado,1.5,,Hacendado,Caja 2 sobres ,1 x 170 g
Panadería y pastelería,Harina y preparado repostería,Preparado en polvo gelatina fresa Hacendado 0% azúcar,2.0,,Hacendado,Caja 1 sobre ,1 x 26 g
Panadería y pastelería,Harina y preparado repostería,Preparado en polvo gelatina arándano Hacendado 0% azúcar,2.0,,Hacendado,Caja 1 sobre ,1 x 31 g
Panadería y pastelería,Harina y preparado repostería,Chocolate negro 70% cacao fundir Hacendado 0% azúcares añadidos,2.25,,Hacendado,Tableta,1 x 200 g
Panadería y pastelería,Harina y preparado repostería,Chocolate con leche fundir Hacendado,1.6,,Hacendado,Tableta,1 x 200 g
Panadería y pastelería,Harina y preparado repostería,Levadura de panadería Hacendado,1.5,,Hacendado,Paquete 10 sobres ,1 x 70 g
Panadería y pastelería,Harina y preparado repostería,Preparado en polvo crema pastelera Hacendado,3.2,,Hacendado,Caja 2 sobres ,1 x 174 g
Panadería y pastelería,Harina y preparado repostería,Masa fresca hojaldre Hacendado,2.5,,Hacendado,paquetes,2 x 260 g
Panadería y pastelería,Harina y preparado repostería,Masa para empanadillas y postres Buitoni,1.1,,,Paquete 16 obleas ,1 x 160 g
Panadería y pastelería,Harina y preparado repostería,Masa fresca Hacendado hojaldre con mantequilla,2.8,,Hacendado,paquetes,2 x 260 g
Panadería y pastelería,Harina y preparado repostería,Masa fresca quebrada brisa Hacendado,2.6,,Hacendado,paquetes,2 x 230 g
Panadería y pastelería,Harina y preparado repostería,Masa fresca empanada Hacendado,2.6,,Hacendado,paquetes,2 x 230 g
Panadería y pastelería,Harina y preparado repostería,Masa de hojaldre sin gluten Hacendado,2.8,,Hacendado,Paquete,1 x 280 g
Panadería y pastelería,Harina y preparado repostería,Masa filo Bella,2.0,,,Paquete,1 x 250 g
Panadería y pastelería,Pan de horno,3 Barras de pan,1.15,,,3 ud ,1 x 750 g
Panadería y pastelería,Pan de horno,Barra de pan,0.48,,,1 ud ,1 x 250 g
Panadería y pastelería,Pan de horno,Barra de pan rústica,0.7,,,1 ud ,1 x 250 g
Panadería y pastelería,Pan de horno,Baguette,0.55,,,1 ud ,1 x 250 g
Panadería y pastelería,Pan de horno,Barra de pan campesina masa madre,0.7,,,1 ud ,1 x 250 g
Panadería y pastelería,Pan de horno,2 Baguettes para hornear,1.1,,,Paquete 2 ud ,1 x 300 g
Panadería y pastelería,Pan de horno,Baguette sin gluten,1.95,,,Paquete,1 x 175 g
Panadería y pastelería,Pan de horno,Pan de trigo espelta 100%,1.5,,,1 ud ,1 x 290 g
Panadería y pastelería,Pan de horno,"Pan de nueces 8,5%",1.8,,,1 ud ,1 x 350 g
Panadería y pastelería,Pan de horno,Pan campeón del mundo,2.1,,,1 ud ,1 x 750 g
Panadería y pastelería,Pan de horno,Pan integral trigo 100%,1.63,,,1 ud ,1 x 350 g
Panadería y pastelería,Pan de horno,Pan de payés,1.3,,,1 ud ,1 x 400 g
Panadería y pastelería,Pan de horno,Hogaza de centeno 50%,1.8,,,1 ud ,1 x 500 g
Panadería y pastelería,Pan de horno,Barra pan de pueblo,1.5,,,1 ud ,1 x 800 g
Panadería y pastelería,Pan de horno,5 Bocadillos,1.15,,,ud,5 x 140 g
Panadería y pastelería,Pan de horno,Panecillo de queso 18%,0.45,,,1 ud ,1 x 85 g
Panadería y pastelería,Pan de horno,Chapata de cristal,0.35,,,1 ud ,1 x 71 g
Panadería y pastelería,Pan de horno,Pan mini semillas,0.35,,,1 ud ,1 x 90 g
Panadería y pastelería,Pan de horno,5 Barras de pan 51% integral,1.3,,,ud,5 x 125 g
Panadería y pastelería,Pan de horno,Panecillo harina integral 50% de trigo sin sal añadida,0.35,,,1 ud ,1 x 80 g
Panadería y pastelería,Pan de horno,6 Panes de leche 3%,1.6,1.5,,ud,6 x 80 g
Panadería y pastelería,Pan de horno,Pulguita,0.17,,,1 ud ,1 x 40 g
Panadería y pastelería,Pan de horno,Panecillo de trigo integral 30%,0.35,,,1 ud ,1 x 70 g
Panadería y pastelería,Pan de horno,6 Panes de centeno 51%,1.55,,,ud,6 x 78 g
Panadería y pastelería,Pan de horno,11 Panecillos,1.1,,,ud,11 x 45 g
Panadería y pastelería,Pan de horno,Pan Viena,0.3,,,1 ud ,1 x 80 g
Panadería y pastelería,Pan de horno,6 Panecillos integrales 100%,1.05,,,ud,6 x 45 g
Panadería y pastelería,Pan de horno,Panecillo sin sal añadida,0.4,,,1 ud ,1 x 85 g
Panadería y pastelería,Pan de horno,4 Panes de cristal redondos cortados 100 % natural,1.95,,,ud,4 x 60 g
Panadería y pastelería,Pan de horno,Pan de payés rebanado,1.44,,,Paquete,1 x 400 g
Panadería y pastelería,Pan de horno,Pan campeón del mundo rebanado,2.1,,,1 ud ,1 x 750 g
Panadería y pastelería,Pan de horno,Pan integral trigo 100% rebanado,1.63,,,1 ud ,1 x 350 g
Panadería y pastelería,Pan de horno,Pan de trigo espelta 100% rebanado,1.5,,,1 ud ,1 x 290 g
Panadería y pastelería,Pan de horno,"Pan de nueces 8,5% rebanado",1.8,,,1 ud ,1 x 350 g
Panadería y pastelería,Pan de horno,3 Barras de pan rebanadas,1.15,,,3 ud ,1 x 750 g
Panadería y pastelería,Pan de horno,Barra de pan rebanada,0.48,,,1 ud ,1 x 250 g
Panadería y pastelería,Pan de horno,Barra de pan rústica rebanada,0.7,,,1 ud ,1 x 250 g
Panadería y pastelería,Pan de horno,Barra de pan campesina masa madre rebanada,0.7,,,1 ud ,1 x 250 g
Panadería y pastelería,Pan de horno,Hogaza de centeno 50% rebanado,1.8,,,1 ud ,1 x 500 g
Panadería y pastelería,Pan de horno,Barra pan de pueblo rebanada,1.5,,,1 ud ,1 x 800 g
Panadería y pastelería,Pan de molde y otras especialidades,Pan de molde blanco sin corteza Hacendado,1.25,,Hacendado,Paquete 16 rebanadas ,1 x 450 g
Panadería y pastelería,Pan de molde y otras especialidades,Pan de molde blanco familiar Hacendado,1.25,,Hacendado,Paquete 26 rebanadas ,1 x 820 g
Panadería y pastelería,Pan de molde y otras especialidades,Pan de molde blanco Hacendado,0.85,,Hacendado,Paquete 16 rebanadas ,1 x 460 g
Panadería y pastelería,Pan de molde y otras especialidades,Pan de molde 100% integral familiar Hacendado,1.25,,Hacendado,Paquete 26 rebanadas ,1 x 820 g
Panadería y pastelería,Pan de molde y otras especialidades,Pan de molde 100% integral Hacendado,0.95,,Hacendado,Paquete 16 rebanadas ,1 x 460 g
Panadería y pastelería,Pan de molde y otras especialidades,Pan de molde 100% integral sin corteza Hacendado 0% azúcares añadidos,1.35,,Hacendado,Paquete 16 rebanadas ,1 x 450 g
Panadería y pastelería,Pan de molde y otras especialidades,Pan de molde blanco natural rústico Hacendado 0% azúcares añadidos,1.6,,Hacendado,Paquete 14 rebanadas ,1 x 550 g
Panadería y pastelería,Pan de molde y otras especialidades,Pan de molde 100% integral Hacendado 0% azúcares añadidos,1.25,,Hacendado,Paquete 16 rebanadas ,1 x 460 g
Panadería y pastelería,Pan de molde y otras especialidades,Pan de molde blanco rebanada gruesa Hacendado,1.8,,Hacendado,Paquete 16 rebanadas ,1 x 820 g
Panadería y pastelería,Pan de molde y otras especialidades,Pan de molde cereales sin gluten Hacendado,2.95,,Hacendado,Paquete 14 rebanadas ,1 x 470 g
Panadería y pastelería,Pan de molde y otras especialidades,Pan de molde sin gluten blanco Hacendado,2.9,,Hacendado,Paquete 14 rebanadas ,1 x 500 g
Panadería y pastelería,Pan de molde y otras especialidades,Pan redondo 5 semillas,1.75,,,Paquete,1 x 500 g
Panadería y pastelería,Pan de molde y otras especialidades,Barra de pan tradicional,1.35,,,Paquete,1 x 700 g
Panadería y pastelería,Pan de molde y otras especialidades,Barra de pan multifibras,1.4,,,Paquete,1 x 600 g
Panadería y pastelería,Pan de molde y otras especialidades,Pan de molde espelta 100% integral Hacendado,1.4,,Hacendado,Paquete 10 rebanadas ,1 x 400 g
Panadería y pastelería,Pan de molde y otras especialidades,Pan de molde con 35% avena Hacendado 0% azúcares añadidos con harina 100% integral,1.55,1.45,Hacendado,Paquete 12 rebanadas ,1 x 460 g
Panadería y pastelería,Pan de molde y otras especialidades,Pan de molde semillas y pipas de calabaza Hacendado,1.75,,Hacendado,Paquete 14 rebanadas ,1 x 580 g
Panadería y pastelería,Pan de molde y otras especialidades,Pan de molde con 55% centeno Hacendado,1.55,,Hacendado,Paquete 16 rebanadas ,1 x 720 g
Panadería y pastelería,Pan de molde y otras especialidades,Pan de molde 12 cereales y semillas Hacendado,1.7,,Hacendado,Paquete 16 rebanadas ,1 x 680 g
Panadería y pastelería,Pan de molde y otras especialidades,Hogaza sin gluten,2.94,2.84,,Paquete,1 x 300 g
Panadería y pastelería,Pan de molde y otras especialidades,Pan Brioche Hacendado,2.35,,Hacendado,Paquete,1 x 400 g
Panadería y pastelería,Pan de molde y otras especialidades,Pan Bagel Hacendado,1.5,,Hacendado,Paquete 4 ud ,1 x 300 g
Panadería y pastelería,Pan de molde y otras especialidades,Pan redondo sin gluten Hacendado,1.85,,Hacendado,Paquete 2 ud ,1 x 160 g
Panadería y pastelería,Pan de molde y otras especialidades,Tortillas de trigo Hacendado,1.3,,Hacendado,Paquete 10 ud ,1 x 360 g
Panadería y pastelería,Pan de molde y otras especialidades,Pan hot dog Hacendado,0.95,,Hacendado,Paquete 6 ud ,1 x 330 g
Panadería y pastelería,Pan de molde y otras especialidades,Pan maxi hamburguesa Hacendado,0.9,,Hacendado,Paquete 4 ud ,1 x 300 g
Panadería y pastelería,Pan de molde y otras especialidades,Tortillas de trigo integrales Hacendado,1.75,1.65,Hacendado,Paquete 10 ud ,1 x 360 g
Panadería y pastelería,Pan de molde y otras especialidades,Pan de hamburguesa Brioche Hacendado,1.05,,Hacendado,Paquete 2 ud ,1 x 150 g
Panadería y pastelería,Pan de molde y otras especialidades,Maxi tortillas de trigo Hacendado,1.6,,Hacendado,Paquete 6 ud ,1 x 360 g
Panadería y pastelería,Pan de molde y otras especialidades,Pan de Pita Original precocido,1.65,,,paquetes,2 x 200 g
Panadería y pastelería,Pan de molde y otras especialidades,Pan de hamburguesa Hacendado,1.0,,Hacendado,Paquete 4 ud ,1 x 220 g
Panadería y pastelería,Pan de molde y otras especialidades,Mini tortillas de trigo Hacendado,1.75,,Hacendado,paquetes,2 x 150 g
Panadería y pastelería,Pan de molde y otras especialidades,Piadinas pan estilo italiano Hacendado,2.2,2.1,Hacendado,Paquete 4 ud ,1 x 320 g
Panadería y pastelería,Pan de molde y otras especialidades,Pan Mini bocados Hacendado,1.25,,Hacendado,Paquete 8 ud ,1 x 165 g
Panadería y pastelería,Pan de molde y otras especialidades,Tortillas de maíz sin gluten Old El Paso,2.2,,,Paquete 10 ud ,1 x 208 g
Panadería y pastelería,Pan de molde y otras especialidades,Pan de hamburguesa Hacendado Rústico 100% integral,1.25,,Hacendado,Paquete 4 ud ,1 x 330 g
Panadería y pastelería,Pan de molde y otras especialidades,Tortillas de avena 51% Hacendado,2.0,,Hacendado,Paquete 6 ud ,1 x 360 g
Panadería y pastelería,Pan tostado y rallado,Pan tostado classic Hacendado,1.8,,Hacendado,Paquete 6 packs ,1 x 550 g
Panadería y pastelería,Pan tostado y rallado,Pan tostado cereales y semillas Hacendado,2.35,,Hacendado,Paquete 6 packs ,1 x 550 g
Panadería y pastelería,Pan tostado y rallado,Pan tostado pasas Hacendado,1.2,,Hacendado,Paquete,1 x 120 g
Panadería y pastelería,Pan tostado y rallado,Pan tostado 100% espelta integral Hacendado,1.65,,Hacendado,Paquete,1 x 250 g
Panadería y pastelería,Pan tostado y rallado,Panecillo tostado classic Hacendado,1.05,,Hacendado,Paquete,1 x 300 g
Panadería y pastelería,Pan tostado y rallado,Mini tostadas de trigo Minigrill extra finas,1.4,,,Caja,1 x 100 g
Panadería y pastelería,Pan tostado y rallado,Pan tostado 100% integral,1.9,,,Paquete 6 packs ,1 x 550 g
Panadería y pastelería,Pan tostado y rallado,Mini biscotes de trigo Minigrill,0.8,,,Caja 60 ud ,1 x 120 g
Panadería y pastelería,Pan tostado y rallado,Panecillos tostados cereales y semillas Hacendado,1.25,,Hacendado,Paquete,1 x 250 g
Panadería y pastelería,Pan tostado y rallado,Panecillo tostado 100% integral de trigo Hacendado,1.1,,Hacendado,Paquete,1 x 300 g
Panadería y pastelería,Pan tostado y rallado,Pan tostado 100% integral bajo en sal y en azúcares Hacendado,2.3,,Hacendado,Paquete 6 packs ,1 x 540 g
Panadería y pastelería,Pan tostado y rallado,Pan tostado vitalité Wasa,2.6,,,Paquete,1 x 280 g
Panadería y pastelería,Pan tostado y rallado,Pan tostado con tomate Hacendado,1.25,,Hacendado,Paquete,1 x 170 g
Panadería y pastelería,Pan tostado y rallado,Pan tostado con ajo y perejil Hacendado,1.25,,Hacendado,Paquete,1 x 170 g
Panadería y pastelería,Pan tostado y rallado,Mini biscotes 100% integral Hacendado de trigo con sésamo,1.2,,Hacendado,Paquete,1 x 180 g
Panadería y pastelería,Pan tostado y rallado,Pan rallado con ajo y perejil Hacendado,1.05,,Hacendado,Paquete,1 x 500 g
Panadería y pastelería,Pan tostado y rallado,Pan rallado crujiente Hacendado,1.85,1.7,Hacendado,Paquete,1 x 400 g
Panadería y pastelería,Pan tostado y rallado,Pan rallado sin gluten Hacendado,2.15,,Hacendado,Paquete,1 x 350 g
Panadería y pastelería,Pan tostado y rallado,Pan rallado casero Hacendado,1.05,,Hacendado,Paquete,1 x 500 g
Panadería y pastelería,Pan tostado y rallado,Pan rallado Hacendado,0.9,,Hacendado,Paquete,1 x 750 g
Panadería y pastelería,Pan tostado y rallado,Crackers integrales de espelta Bachman,1.7,,,Caja 4 paquetes ,1 x 240 g
Panadería y pastelería,Pan tostado y rallado,Pan de fibra y sésamo Hacendado,1.25,1.2,Hacendado,Paquete 26 ud ,1 x 250 g
Panadería y pastelería,Pan tostado y rallado,Galletas saladas salpicks Galbusera,1.9,,,Paquete 16 bolsitas ,1 x 400 g
Panadería y pastelería,Pan tostado y rallado,Crackers 30% integral Galbusera,1.95,,,Paquete 14 bolsitas ,1 x 500 g
Panadería y pastelería,Pan tostado y rallado,Crackers con sal Galbusera,1.95,,,Paquete 14 bolsitas ,1 x 500 g
Panadería y pastelería,Pan tostado y rallado,Crackers sin gluten Hacendado con romero,1.8,,Hacendado,Paquete 6 bolsitas ,1 x 200 g
Panadería y pastelería,Pan tostado y rallado,Tostadas sin gluten Hacendado,1.45,,Hacendado,Caja 18 ud ,1 x 100 g
Panadería y pastelería,"Picos, rosquilletas y picatostes",Picos saladitos Hacendado,1.3,1.25,Hacendado,Paquete,1 x 250 g
Panadería y pastelería,"Picos, rosquilletas y picatostes",Picos 100% integrales Hacendado,0.85,,Hacendado,Paquete,1 x 250 g
Panadería y pastelería,"Picos, rosquilletas y picatostes",Picos Hacendado,0.85,,Hacendado,Paquete,1 x 250 g
Panadería y pastelería,"Picos, rosquilletas y picatostes",Regañá Hacendado,1.1,,Hacendado,Paquete,1 x 250 g
Panadería y pastelería,"Picos, rosquilletas y picatostes",Piquitos bajos en sal Hacendado,1.4,1.35,Hacendado,Paquete,1 x 250 g
Panadería y pastelería,"Picos, rosquilletas y picatostes",Grissini palitos de pan con sésamo Hacendado,1.6,,Hacendado,paquetes,2 x 100 g
Panadería y pastelería,"Picos, rosquilletas y picatostes",Grissini palitos de pan Hacendado,1.75,,Hacendado,Caja 4 ud ,1 x 250 g
Panadería y pastelería,"Picos, rosquilletas y picatostes",Picos sin gluten Hacendado,1.5,,Hacendado,Paquete,1 x 100 g
Panadería y pastelería,"Picos, rosquilletas y picatostes",Piquitos San Roque,1.0,,,Paquete,1 x 142 g
Panadería y pastelería,"Picos, rosquilletas y picatostes",Picos camperos de Jerez Hacendado,1.05,,Hacendado,Paquete,1 x 250 g
Panadería y pastelería,"Picos, rosquilletas y picatostes",Palitos de pan con pipas Anitin,1.35,,,paquetes,2 x 83 g
Panadería y pastelería,"Picos, rosquilletas y picatostes",Palitos con frutos secos Hacendado,1.15,,Hacendado,paquetes,2 x 65 g
Panadería y pastelería,"Picos, rosquilletas y picatostes",Palitos de pan 100% trigo espelta integral Anitin,1.35,,,paquetes,2 x 75 g
Panadería y pastelería,"Picos, rosquilletas y picatostes",Palitos de pan con chocolate Anitin,1.35,,,paquetes,2 x 86 g
Panadería y pastelería,"Picos, rosquilletas y picatostes",Palitos de pan con queso Anitin,1.35,,,paquetes,2 x 71 g
Panadería y pastelería,"Picos, rosquilletas y picatostes",Panes especiales con tomate y orégano Hacendado,0.95,0.9,Hacendado,Paquete,1 x 80 g
Panadería y pastelería,"Picos, rosquilletas y picatostes",Panes especiales sabor pizza con queso Hacendado,0.95,0.9,Hacendado,Paquete,1 x 80 g
Panadería y pastelería,"Picos, rosquilletas y picatostes",Picatostes fritos Hacendado,0.85,,Hacendado,Paquete,1 x 100 g
Panadería y pastelería,"Picos, rosquilletas y picatostes",Picatostes fritos con ajo Hacendado,0.85,,Hacendado,Paquete,1 x 100 g
Panadería y pastelería,"Picos, rosquilletas y picatostes",Picatostes tostados Hacendado,0.7,,Hacendado,Paquete,1 x 100 g
Panadería y pastelería,Tartas y pasteles,Tarta carrot cake Hacendado congelada,11.0,,Hacendado,10 raciones ,1 x 750 g
Panadería y pastelería,Tartas y pasteles,Tarta red velvet Hacendado congelada,9.5,,Hacendado,10 raciones ,1 x 700 g
Panadería y pastelería,Tartas y pasteles,Tarta dúo sabores Hacendado congelada,11.0,,Hacendado,12 raciones ,"1 x 1,09 kg"
Panadería y pastelería,Tartas y pasteles,Tarta Ferrer bombón crujiente Hacendado congelada,9.5,,Hacendado,8 raciones ,1 x 710 g
Panadería y pastelería,Tartas y pasteles,Tarta tres chocolates Hacendado congelada,8.9,,Hacendado,8 raciones ,1 x 880 g
Panadería y pastelería,Tartas y pasteles,Mousse de queso Hacendado congelado,7.5,,Hacendado,6 raciones ,1 x 520 g
Panadería y pastelería,Tartas y pasteles,Tarta de tiramisú Hacendado congelada,9.5,,Hacendado,6 raciones ,1 x 500 g
Panadería y pastelería,Tartas y pasteles,Tarta de la abuela Hacendado congelada,8.3,,Hacendado,10 raciones ,1 x 825 g
Panadería y pastelería,Tartas y pasteles,Tarta San Marcos Hacendado congelada,12.0,,Hacendado,24 raciones ,"1 x 1,65 kg"
Panadería y pastelería,Tartas y pasteles,Tarta selva negra Hacendado congelada,13.9,,Hacendado,30 raciones ,"1 x 1,9 kg"
Panadería y pastelería,Tartas y pasteles,Mousse de limón Hacendado congelado,11.0,,Hacendado,9 raciones ,1 x 805 g
Panadería y pastelería,Tartas y pasteles,Trenza hojaldre de mantequilla Hacendado congelada,7.5,7.0,Hacendado,Bandeja,1 x 430 g
Panadería y pastelería,Tartas y pasteles,Tarta Reina Hacendado congelada,9.0,,Hacendado,8 raciones ,1 x 670 g
Panadería y pastelería,Tartas y pasteles,Tarta crema avellana blanca Hacendado congelada,9.5,,Hacendado,10 raciones ,1 x 880 g
Panadería y pastelería,Tartas y pasteles,Tarta infantil Paw Patrol Hacendado congelada,8.5,,Hacendado,8 raciones ,1 x 635 g
Panadería y pastelería,Tartas y pasteles,Tarta infantil Barbie Hacendado congelada,13.8,,Hacendado,20 raciones ,"1 x 1,4 kg"
Panadería y pastelería,Tartas y pasteles,Tarta infantil Justice League Hacendado congelada,13.8,,Hacendado,20 raciones ,"1 x 1,4 kg"
Panadería y pastelería,Velas y decoración,Vela de cumpleaños 0 Hacendado,0.75,,Hacendado,Paquete 1 ud,
Panadería y pastelería,Velas y decoración,Vela de cumpleaños 1 Hacendado,0.75,,Hacendado,Paquete 1 ud,
Panadería y pastelería,Velas y decoración,Vela de cumpleaños 2 Hacendado,0.75,,Hacendado,Paquete 1 ud,
Panadería y pastelería,Velas y decoración,Vela de cumpleaños 3 Hacendado,0.75,,Hacendado,Paquete 1 ud,
Panadería y pastelería,Velas y decoración,Vela de cumpleaños 4 Hacendado,0.75,,Hacendado,Paquete 1 ud,
Panadería y pastelería,Velas y decoración,Vela de cumpleaños 5 Hacendado,0.75,,Hacendado,Paquete 1 ud,
Panadería y pastelería,Velas y decoración,Vela de cumpleaños 6 Hacendado,0.75,,Hacendado,Paquete 1 ud,
Panadería y pastelería,Velas y decoración,Vela de cumpleaños 7 Hacendado,0.75,,Hacendado,Paquete 1 ud,
Panadería y pastelería,Velas y decoración,Vela de cumpleaños 8 Hacendado,0.75,,Hacendado,Paquete 1 ud,
Panadería y pastelería,Velas y decoración,Vela de cumpleaños 9 Hacendado,0.75,,Hacendado,Paquete 1 ud,
Panadería y pastelería,Velas y decoración,Velas de cumpleaños Hacendado,0.9,,Hacendado,Paquete 20 velas,
Panadería y pastelería,Velas y decoración,Almendra molida Hacendado,2.07,,Hacendado,Paquete,1 x 125 g
Panadería y pastelería,Velas y decoración,Coco rallado Hacendado,1.1,,Hacendado,Paquete,1 x 125 g
Panadería y pastelería,Velas y decoración,Caramelo líquido Hacendado,1.75,,Hacendado,Bote,1 x 300 g
Panadería y pastelería,Velas y decoración,Fideos de chocolate Hacendado,1.45,,Hacendado,Paquete,1 x 100 g
Panadería y pastelería,Velas y decoración,Azúcar vainillado Hacendado,1.0,,Hacendado,Paquete,1 x 120 g
Panadería y pastelería,Velas y decoración,Kit decoración Hacendado,1.9,,Hacendado,1 ud,
Panadería y pastelería,Velas y decoración,Cacahuete +Proteínas en polvo desgrasado Hacendado 14 g proteínas 70% reducido en grasa,2.75,,Hacendado,Paquete,1 x 200 g
Panadería y pastelería,Velas y decoración,Sirope de chocolate Hacendado,2.2,2.15,Hacendado,Bote,1 x 300 g
Panadería y pastelería,Velas y decoración,Almendra palitos Hacendado,1.65,,Hacendado,Paquete,1 x 100 g
Pizzas y platos preparados,Listo para Comer,Tortilla de patata con calabacín Listo para Comer,8.0,,,,"1 x 1,3 kg"
Pizzas y platos preparados,Listo para Comer,Media tortilla de patata con calabacín Listo para Comer,4.5,,, ,1 x 650 g
Pizzas y platos preparados,Listo para Comer,Pincho tortilla de patata con calabacín Listo para Comer,2.0,,, ,1 x 215 g
Pizzas y platos preparados,Listo para Comer,Tortilla de patata con cebolla Listo para Comer,8.0,,,,"1 x 1,3 kg"
Pizzas y platos preparados,Listo para Comer,Media tortilla de patata con cebolla Listo para Comer,4.5,,, ,1 x 650 g
Pizzas y platos preparados,Listo para Comer,Pincho tortilla de patata con cebolla Listo para Comer,2.0,,, ,1 x 215 g
Pizzas y platos preparados,Listo para Comer,Pollo teriyaki,5.0,,,Bol,1 x 300 g
Pizzas y platos preparados,Listo para Comer,Noodles Yakisoba con carne y verduras,4.5,,,Bol,1 x 300 g
Pizzas y platos preparados,Listo para Comer,Canapés de tartaletas congelados Listo para Comer,15.0,,,Bandeja 18 ud ,1 x 280 g
Pizzas y platos preparados,Listo para Comer,Lentejas Listo para Comer,4.0,,,Bol,1 x 485 g
Pizzas y platos preparados,Listo para Comer,Ensaladilla rusa grande Listo para Comer,12.0,,,Bandeja,"1 x 1,75 kg"
Pizzas y platos preparados,Listo para Comer,Ensaladilla rusa mediana Listo para Comer,5.0,,,Bandeja,1 x 580 g
Pizzas y platos preparados,Listo para Comer,Ensaladilla rusa pequeña Listo para Comer,3.5,,,Bandeja,1 x 350 g
Pizzas y platos preparados,Listo para Comer,Ensalada de pasta Listo para Comer,4.0,,,Bol,1 x 340 g
Pizzas y platos preparados,Listo para Comer,Brioche Listo para Comer,3.0,,,,1 x 160 g
Pizzas y platos preparados,Listo para Comer,Poke salmón,5.5,,,Bol,1 x 400 g
Pizzas y platos preparados,Listo para Comer,Surtido sushi Bento grande,10.75,,,Bandeja,1 x 310 g
Pizzas y platos preparados,Listo para Comer,Surtido sushi Bento pequeño,6.75,,,Bandeja,1 x 160 g
Pizzas y platos preparados,Listo para Comer,Surtido sushi Bento mix,8.75,,,Bandeja,1 x 350 g
Pizzas y platos preparados,Pizzas,Pizza jamón y queso Hacendado,2.5,,Hacendado,,1 x 415 g
Pizzas y platos preparados,Pizzas,Pizza jamón y queso familiar Hacendado,3.5,3.4,Hacendado,,1 x 600 g
Pizzas y platos preparados,Pizzas,Pizza jamón y queso Hacendado,2.9,,Hacendado,ud,2 x 220 g
Pizzas y platos preparados,Pizzas,Pizza barbacoa Hacendado,2.5,,Hacendado,,1 x 415 g
Pizzas y platos preparados,Pizzas,Pizza barbacoa familiar Hacendado,3.5,3.4,Hacendado,,1 x 600 g
Pizzas y platos preparados,Pizzas,Pizza 4 quesos Hacendado,2.9,,Hacendado,,1 x 410 g
Pizzas y platos preparados,Pizzas,Pizza 4 quesos familiar Hacendado,3.5,3.4,Hacendado,,1 x 580 g
Pizzas y platos preparados,Pizzas,Pizza 4 quesos Hacendado,2.9,,Hacendado,ud,2 x 210 g
Pizzas y platos preparados,Pizzas,Pizza serrana Hacendado,2.9,,Hacendado,,1 x 400 g
Pizzas y platos preparados,Pizzas,Pizza carbonara Hacendado,2.9,,Hacendado,,1 x 430 g
Pizzas y platos preparados,Pizzas,Pizza carbonara familiar Hacendado,3.5,3.4,Hacendado,,1 x 600 g
Pizzas y platos preparados,Pizzas,Pizza mediterránea Hacendado,2.9,,Hacendado,,1 x 430 g
Pizzas y platos preparados,Pizzas,Pizza pepperoni Hacendado,2.9,,Hacendado,,1 x 410 g
Pizzas y platos preparados,Pizzas,Pizza atún y bacón Hacendado,2.9,,Hacendado,,1 x 415 g
Pizzas y platos preparados,Pizzas,Pizza atún y bacón Hacendado,2.9,,Hacendado,ud,2 x 220 g
Pizzas y platos preparados,Pizzas,Pizza pollo Hacendado,2.9,,Hacendado,,1 x 430 g
Pizzas y platos preparados,Pizzas,Pizza romana Hacendado con champiñones salteados,2.9,,Hacendado,,1 x 430 g
Pizzas y platos preparados,Pizzas,Pizza margarita Hacendado,2.2,,Hacendado,,1 x 340 g
Pizzas y platos preparados,Pizzas,Pizza jamón y queso sin gluten y sin lactosa Hacendado,3.2,,Hacendado,,1 x 420 g
Pizzas y platos preparados,Pizzas,Pizza pollo y bacón Hacendado,2.9,,Hacendado,,1 x 420 g
Pizzas y platos preparados,Pizzas,Pizza Calzone con jamón cocido y queso Hacendado,3.8,,Hacendado,Caja,1 x 400 g
Pizzas y platos preparados,Pizzas,Pizza Prosciutto Hacendado jamón y queso,4.0,3.9,Hacendado,Caja,1 x 400 g
Pizzas y platos preparados,Pizzas,Pizza Formaggi Hacendado 4 quesos,4.0,3.9,Hacendado,Caja,1 x 400 g
